user,repo,simTL,maxSC
tildejustin,accesswidener-loader.git,[],0.3218896
ghdnjs18,CodeTest.git,[],0.51763797
Ryo-Kgym,Home-Helper.git,[],0.0
AnzaMalik037,Cafe-Management-System.git,[],0.73412466
camunda-community-hub,spring-zeebe.git,[],0.43795907
MisterChangRay,magic-byte.git,[],0.5009072
MontiCore,siunits.git,[],0.27935982
LeonardoPinzegher,desafio-logica.git,[],0.0
Bluedot-Innovation,Bluedot-React-Native-Plugin.git,[],0.0
StrikerCR,Practica1_Compiladores.git,[],0.0
lazerfit,blog.git,[],0.0
AgengListiyatYono,android-fragment.git,[],0.62060356
andrewWong21,ProjectEuler.git,[],0.0
sareenarazak,AdventOfCode.git,[],0.0
vkerc,weblog.git,[],0.0
fillmore-labs,avro-demo.git,[],0.0
snaag,study-spring-mvc-1.git,[626],1.0
kimhaechang1,Algo.git,[],0.51763797
samami2002,WheelsOnRent.git,[],0.50574094
puddingspudding,just-the-dip.git,[],0.0
SeiSilver,spring-boot-project-template.git,[],0.36548826
AndresH18,Java_Bootcamp_Gym.git,[],0.0
engmath28,Member.git,[],0.0
dguntamu,java8-deep-dive.git,[],0.0
codingkiddo,spring-mvc-java-demo.git,[],0.0
eerii,messi.git,[],0.6590927
apache,rocketmq.git,[2035],0.9140989
ga-paredes,demo-devops-java.git,[],0.0
mojo-lang,mojo.git,[],0.3964826
InukaSilva,2024_Swerve_Test.git,[],0.7436005
Yukihito-Nakaya,leetcode.git,[],0.0
paritxshh,Leetcode-Questions.git,[],0.5135827
Shrey-TheChaudhary,Practice-Question.git,[],0.4473109
Entertech,Enter-Biomodule-BLE-Android-SDK.git,[],0.5628712
KlaineK,OOAD23.git,[],0.7278302
lycoris62,sparta-todo-app.git,[626],1.0
NaKyongRyul,BaekjoonHub.git,[],0.0
Marialopez2020,IntegradorFinal.git,[626],1.0
Csolorz1,AoC2023Day1.git,[],0.23606504
vlsi,mat-calcite-plugin.git,[],0.5517323
christopherBryan1996,Interface.git,[],0.6632415
HASAPCS,array-quiz-rzzz0.git,[],0.4051617
Rakib-Hasan-455,Chat-App-WebSocket-Spring-Boot.git,[],0.68267787
Austin-Huynh,AwesomeToDoApp.git,[1953],0.8551004
HASAPCS,array-quiz-Bradlin1.git,[],0.4051617
clementsmiles,Classify.git,[],0.0
macy-chen,Group84.git,[],0.0
CodyLin1127,ExcelReader.git,[],0.0
wso2-extensions,identity-local-auth-magiclink.git,[],0.0
bshawvt,websocketserverv3.git,[],0.39227688
rschrempp,SchremppWoollvenLanePA3.git,[],0.41480264
chuchu2005,CSC202.git,[],0.0
AndreiPopescuVanier,SchoolManagementSystem.git,[],0.23606504
DudaWendelMaia,LP.git,[],0.0
EmiCB,ContainerTracker.git,[],0.28630266
Nathant2,Image.git,[],0.28911403
SergeyKupchinskiy,TeachMeSkills_C26_Lesson_9_HW.git,[],0.38328063
raqlzz,introdu-o-a-java.git,"[482, 745, 1924, 2184, 2285]",1.0
Faisel-abd,spring-boot-neo4j-integration.git,[],0.41041338
e1ysse,CEN4010_Bookstore.git,[],0.34313893
vczoika,AutoMessenger.git,[],0.33698007
prateeksharma1809,Advanced-OOP-.git,[],0.0
TaviloBreno,chess-system-java.git,"[482, 745, 1924, 2184, 2285]",1.0
Lucas-Brown,GraphNet.git,[],0.4415272
DeanWilcox,Week6WedsParticipation.git,[],0.6101675
joegrace44,x22448734.git,[],0.42581746
nukmuk,mc-3d-animation-gyatt-particle.git,[],0.34961164
Jean121121,reto-1-G10.git,[],0.76246464
thaizacn,brilho.git,[],0.2833786
Cats1337,AchieveTracker.git,[],0.5966048
JamesTBurgess,AoA-.git,[],0.0
tomerr90,ProjectValhalla.git,[],0.565562
Aijunfan,Print.git,[],0.0
jailine-web,Java-e-Spring.git,[],0.58927196
wenqiglantz,order-service.git,[],0.47597024
KernelPanicAUS,aws-s3-lambda-dynamodb-batch-loader.git,[],0.5454172
Hugo071,CompiladorLSS_C.git,[],0.0
languagetool-org,languagetool.git,[],0.0
PrismStats,jetbrains-prismstats.git,[],0.0
microbean,microbean-lang.git,[],0.51502824
jihunparkme,GoF-Design-Pattern.git,[],0.0
thiago082882,project_list_game.git,[],0.0
