user,repo,simTL,maxSC
GenerationsMod,Generations-Core.git,[],0.36392742
mP1,walkingkooka-net.git,[],0.35151818
avamys106,2023JavaStudy.git,[],0.0
kunlunrepo,dynamic-datasource-simple.git,[],0.0
JinhyukGo,2023JavaStudy.git,[],0.0
RockinChaos,ChaosCore.git,[837],0.8000867
congsole,fast-board.git,[],0.0
Yeti-spring-project,Yeti.git,[],0.0
Jintonic31,ShoesShop.git,[],0.0
arun-alagu,Java-Practice.git,[],0.29320052
Rmejia39,Nemesis.git,[1362],1.0
League-Level1-Student,level1-module2-kekoaeonalani.git,[],0.4051617
terrarium-earth,Cadmus.git,[],0.33716762
Mikedeejay2,Mikedeejay2Lib.git,[],0.34335628
echothreellc,echothree.git,[],0.0
armandosalazar,AseApplication.git,[],0.44179335
heidi505,advanced_first_project.git,[],0.0
bkbk123a,web.git,[],0.0
armandosalazar,computer-graphics.git,[],0.5343539
ziyuan123456789,AutumnFramework.git,[],0.0
ringale95,oops.git,[],0.68179065
zwang9595,Infer_Sort_Algorithm.git,[],0.0
BeTheBestSY,3rd_Project.git,[],0.0
Waffle,waffle.git,[],0.455874
dchaudhari7177,Travel-Website-using-Html-css-js-jsp-.git,[],0.0
Lakkitha,Green-Supermarket.git,[],0.3669267
icerice06,Employment_special_lecture.git,[],0.0
yu-cheng-kuo-28,multithreading-java.git,[2640],1.0
sqlcomponents,sqlcomponents.git,[],0.5154377
spotify-web-api-java,spotify-web-api-java.git,[1172],0.8211845
yonggyo1125,deploytest.git,[],0.0
Dynylson,DSCommerce.git,[],0.77948666
ebullient,ttrpg-convert-cli.git,[],0.33254123
BiswabhusanBehera,AshokIt_Jrtp_App.git,[],0.0
xulihang,capacitor-plugin-camera.git,[],0.6593954
TomRoush,PdfBox-Android.git,[],0.4264525
leojosants,udemy_java_completo_2023_programacao_orientada_a_objetos_projetos__secao_24.git,[],0.6054733
disaster1-tesk,SearchTrek.git,[],0.40195844
ruicardozo,UniFoodBackEnd.git,[],0.0
PlanBBBBB,zhixuexuan.git,[],0.0
4PYun,4pyun-api-http.git,[],0.0
ahnsunghorangee,spring.git,[],0.0
jcb548,ChucksMod.git,[],0.2996325
chocohQL,ql-boot-template.git,[],0.0
Umen14,Timesheet_dev-Sapura-.git,[],0.6005828
