user,repo,simTL,maxSC
OpenSextant,Xponents.git,[],0.39296305
HABINOH,codetree-TILs.git,[],0.0
ChargerRobotics,20MNI.git,[],0.0
ConKerazoE2906,Calculadora-Cient-fica.git,[],0.0
ModOasis,Farout.git,[],0.7479477
commons-app,apps-android-commons.git,[],0.3556592
krm-demo,yaml-reconcile.git,[],0.3946654
Karsei,tobyspring-inflearn.git,[626],1.0
chelsea7023,codetree-TILs.git,[],0.0
rathnavelvija23,DSA.git,[],0.0
AndresV-dev,api-rest-backend.git,[],0.30684814
astroluj,Android_RTC_Intercom.git,[2640],1.0
nabeel539,Java-dsa-prep.git,[],0.58365864
adarshpandey18,LeetcodeSolutions.git,[],0.4473109
guanyang,spring-base-demo.git,[],0.0
Minecraft-LightLand,L2Hostility.git,[],0.74373496
Shreyas-GS,AEC-SoftwareTesting.git,[],0.77255857
abhishek-bits,kirana-register.git,[],0.67512846
techatpark,sjson.git,[],0.35338935
Develop5,Practices.git,[],0.5257003
PlaceholderAPI,Player-Expansion.git,"[196, 291]",1.0
U-Keun,CodingTestPractice.git,[],0.51763797
rds00013,forge_tutorial_1.20.X.git,[],0.5454172
lampardchelsea,hello-world.git,[2124],1.0
UMC5th-bias,Server.git,[],0.0
cokkiboy,AuctionApplication.git,[],0.0
dasterdlysteak,Portfolio.git,[],0.37820104
suea724,effective-java.git,[],0.0
quocthai2612003,WebProject.git,[],0.38490447
yaumulmajid,loundry-app.git,[],0.0
VPAtiXZ,UAS_CRUD_012_PERMANA-RIFKY-ANUGERAH_1A..git,[],0.0
Anon3mou5,Environment.info.git,[],0.5373158
AndrewJBarnes94,ComputerScienceBS.git,[],0.46772623
samiayazz,intro-java-jdbc.git,[],0.0
Mrketan,Registration-Form.git,[],0.5774781
tapdata,tapdata-connectors.git,[],0.0
Palria,Learn_Era.git,[],0.7278302
boclair98,codetree-TILs.git,[],0.0
Quann111,BaiThiJavaSwwing.git,[],0.0
Jean-PierreCio,Leet-Code.git,[],0.57420444
chuigda,Project-WGX.git,[],0.39198276
lifeistoostrange,JavaLecture-2024.01.git,[],0.5510488
mnicholson110,de_playground.git,[],0.3605205
reiyua,IsItReisBirthday.git,[],0.3117163
mzyxnuel,UwU.git,[],0.25285447
ItsProgrammerVinay,DSA_Java.git,[],0.62567264
haixd123,coffee-client.git,[],0.0
okta,okta-java-parent.git,[],0.0
WearingCucumber,shortlink.git,[],0.0
Leane-Matejko,SoulmateFinder.git,[],0.38848466
JavierTecdata,superheros.git,[],0.546898
shish1mora,Java.git,"[482, 745, 1924, 2184, 2285]",1.0
gravitee-io,gravitee-policy-request-validation.git,[626],1.0
ro-el-c,Spring-Data-JPA.git,[626],1.0
Christsando,EduAccess.git,[626],1.0
mthmulders,custom-maven-release-strategies.git,[],0.0
sebastienvermeille,rika2mqtt.git,[],0.26251173
garrycodes55,NeetCode.git,[],0.0
VPAtiXZ,UAS_CRUD_012_PERMANA-RIFKY-ANUGERAH_1A.git,[],0.0
Team-HMH,HMH-Server.git,[],0.0
Rutvik5o,Java--OOPS.git,[],0.0
VadymDziubenko9,case-chronology.git,[],0.5494297
MendesMoe,fiap-parking-meter-api.git,[],0.48297724
AlexanderM2004,Estructura_de_Datos_AMQC.git,[],0.0
aidankeighron,Util.git,[],0.40803888
abhishekpaturkar,SPPU-TE-Comp-Practicals.git,[],0.2670983
anishgupta675,GHRepo1.git,[],0.0
abhiramasonny,competitive-programming.git,[],0.4973087
TartaricAcid,TouhouLittleMaid.git,[],0.78209895
Rajkokate,Java-145-days-challenge.git,[],0.46389875
mokira3d48,suko.git,[],0.5412304
lokeshdangii,LeetCode-Problems.git,[],0.73812294
SolarNetwork,solarnetwork-common.git,[],0.38542926
shifttag,java.git,[],0.59126484
Sunilkoli123,prcaticeGit.git,[],0.0
MistressAlison,WorldlySage.git,[],0.57814854
adityavgupta,ExpenseTracker.git,[],0.50422937
Chandandrakala85Shanmukha,M9.GitPractice.git,[],0.0
Gautam08ranaji,Java-full-course-practice.git,[],0.49948746
jays-codes,ud-springboot3-spring6.git,[],0.3079114
asyncer-io,r2dbc-mysql.git,[],0.73154736
JoosunH,Banking-application.git,[1095],1.0
serny2020,DataStructure.git,[],0.0
TaoTaoTaos,-PuzzleGame-.git,[],0.0
Angelbots1339,2024Competition.git,[],0.7436005
soyastudio,SoyaCoder.git,[],0.0
DeceptiveB,vgexchange-server.git,[],0.0
ChaitraQsp,M9.GitPractice.git,[],0.68179065
TempestZy,netty.git,[],0.0
gitprocode,laboratoryAppointPublic.git,[626],0.98504573
League-Level0-Student,level-0-module-0-bodieglaz1515.git,[],0.4051617
metersphere,metersphere.git,[],0.0
Cheeze06,Java2.git,[],0.73630166
663040668-0,sudthipod-6680-java-labs.git,[],0.36825824
NickRicardo,exemplos-ebac.git,[],0.37066045
otthonleao,spring-parking-api.git,[],0.0
dAtiuyy,SimpleBot-Scripts.git,[],0.0
Dyumell,Deeper-n-Deeper.git,[],0.0
Sure2020,algorithm.git,[],0.0
thorjay,simpleioc.git,[],0.0
SirSquidly,Oceanic-Expanse.git,[],0.3311108
Touilx-Ali,backend-spring-qcmApp.git,[],0.42581746
gocd-contrib,secrets-skeleton-plugin.git,[],0.3691706
sthmu,thogakade-pos.git,[],0.35215795
g0at1,spring-boot-library.git,[],0.44906887
Ignacio-81,ws-rest-Java-Springboot.git,[2640],1.0
Xander1540,BMI_Calculator.git,[],0.32737684
parth2487,java.git,[],0.0
kaketsukeru,manajemen-buku.git,[],0.0
clayrz50,event-system.git,[],0.0
RushikeshTekale66,Interface.git,"[482, 745, 1924, 2184, 2285]",1.0
maaclara,bytebank-herdado.git,[],0.68653715
farelabrar,snake-game-java.git,[],0.5670436
TELEUZI,test-automation-framework.git,[],0.4650676
spacegeek99,jatin_DSA.git,[],0.0
fbeli,k8s_basic_tutorial.git,[],0.0
muditshukla3,microservice-demo.git,[],0.68552643
IanDarwin,darwinsys-regex.git,[],0.35225448
tfreese,java.git,[],0.0
ChaurasiyaChaitanya,springboot-jwt-demo.git,[],0.5050197
iammuditbhardwaj,Tic-Tac-Toe-Game.git,[],0.41623062
GetTheLootx,snake_game_.git,[],0.4741319
PriyankaNigade18,AppiumOct23StarProject.git,[],0.6256768
kaushik-jana,Ekart.git,[],0.0
tgextreme,flappy-birds-java.git,[],0.58927196
EndureBlackout,VanityControlPoints.git,[],0.45381483
PriyankaNigade18,GitHubLearning012.git,[],0.5738783
Ecdcaeb,More-MoMostories.git,[],0.0
Chiranbaskota,OOP-in-Java.git,[],0.38289076
pb7677,SQLLight.git,[2594],1.0
Ketakivn,JavaRepository.git,[],0.47897065
NeatTeam1943,limit-switch-elevator.git,[],0.5620578
yulikexuan,spring-context-start.git,[],0.0
dlacogus5239,codetree-TILs.git,[],0.0
Matruftc,JAVACODES.git,[],0.40695938
Projeto-Integrador-Raizes-Coletivas,backend.git,[],0.37066045
leepro1,spring-practice.git,"[175, 260, 417, 849, 1609, 1825, 1945, 2107]",1.0
iMiluum,glowing-tools-fabric.git,[],0.30496538
JasurDeveloperZamonov,OOPMashiq1.git,[],0.0
nueLY,WeatherApp.git,[],0.39307606
CuzIm1Tigaaa,FindMyStation.git,[],0.51443845
fe-fs,JavaReviews.git,[],0.39218354
Zephyr709,MUN.git,[],0.45897552
2BDetermined-7034,2024-Crescendo.git,[],0.7436005
Sekelenao,JavaExamsUGE.git,[],0.4699566
yrdsb-peths,final-greenfoot-project-tf12345678.git,[],0.4051617
VAST-THE-DOGE,Tiles.git,[],0.47157666
vuongtrian,a-shop_api.git,[],0.5578471
OctoGramApp,OctoGram.git,[],0.4133207
joaopauloaramuni,arquitetura-de-aplicacoes-web.git,[],0.0
tr7zw,Mango-Companion.git,[],0.38125724
lautypetelin,PruebaTecnicaTrainee-Parte2.git,[],0.0
0Neocortexx,Java-Udemy.git,[],0.39624223
B1n-ry,Youre-in-grave-danger.git,[],0.37650105
kai5263499,nifi-binarygrpc.git,[],0.4026445
LeoDominici71,ParkingProject.git,[],0.54567665
francielefranca,client-server-tcp.git,[],0.0
MV4Tech,Hackerrank.git,[],0.47168046
Nikgmz,MMT_Fabric_1.20.2.git,[],0.3023527
dskotniczny99,task.git,[],0.0
nonsoolmate,NONSOOLMATE-SERVER.git,[],0.0
facebook,litho.git,[1020],0.9446273
chldnrwo,Algorithm-study.git,[],0.0
nativescript-community,text.git,[],0.58850944
Zzzummm11,topjava_2023.git,[],0.0
mrprogre,avandy-news-bot.git,[],0.2907391
