user,repo,simTL,maxSC
scabench,l4j-tp1.git,[],0.7210863
Wenox,distributed-anonymization.git,[],0.683976
CranberryAlarm,CA24_RobotCode.git,[],0.55042475
SafiSoftProgramming,GreenBuddyRobotAndroid.git,[],0.4884356
anj1525,TicTacToe.git,[],0.5147815
aryanc17,Leetcode-Problem-Solutions.git,[],0.46230218
cs-intro-reichman,hw03-Yarin-R.git,[],0.4051617
joyj10,book-be.git,[],0.59254664
NETO-UCHOA,Curso-Java-Guanabara.git,[],0.0
danielhardej,ITO4131-Java-Field.git,[],0.62122566
Young998904,codetree-TILs.git,[],0.0
songarden,jungle-board.git,[],0.48570293
StoicNeutron,TrackMyWorkout_Server.git,[],0.42118177
hardcodedjoy,android-lib-appbase.git,[],0.41229227
grandff,sample-keycloak-sso-spring.git,[],0.0
StuyPulse,Phil.git,[],0.29684594
CleanroomMC,Fugue.git,[],0.37287807
yrdsb-peths,final-greenfoot-project-0JackLi.git,[],0.4051617
myu1314,AbsoluteJava.git,[],0.54009104
Roshanzha,LeetCodeProblem.git,[],0.4030289
Team537,RobotCode2024.git,[],0.6718756
snsdigitaldevs,nami-demo.git,[],0.52445364
KaiKenju,ExpenseTrackerApp.git,[],0.69776285
DarthEdu,PracticaParaRecuperacion.git,[],0.0
cs-intro-reichman,hw04-Yitzhak851.git,[],0.4051617
ashok57,java-interview-questions.git,[],0.6560324
ni-mang,mybatis-plus-join-tool.git,[],0.0
ManuelAleman,policy-simulation.git,[],0.56185675
dorierapp,RU-Cafe-Android.git,[],0.3964814
ronnaces,ronna-boot.git,[],0.39887312
jaswanthBoddu12,6Companies30Days.git,[],0.30334952
TomAlgorismus,FISA_2ND.git,[],0.0
Ti0v644,Spring-Security-Authentication-JWT.git,[],0.0
WSRWavedroids,CenterStage.git,[],0.7436005
Johnpepsi,GUILogin.git,[],0.30773255
deweyjose,graphqlcodegen.git,[],0.4423415
jiny798,LeetCode.git,[],0.0
GiordanoFerreira,API-REST-todoList.git,[],0.0
GDSC-snowflowerthon,tumblog-team09-server.git,[],0.68179065
ghzdude,G-s-Backpacks.git,[],0.6244527
chase97ihsan,EnocaTask2.git,[],0.0
TrumanDu,java-quickstart.git,[],0.7156341
