user,repo,simTL,maxSC
michcastrillo,Quarto-.git,[],0.56543446
chech2,Algorithm.git,[],0.51763797
accmltr,scala-games.git,[],0.5329133
kat1002,PRJ301-BookShop.git,[],0.7278302
javed460,scenario-pattern.git,[],0.30704114
jenkinsci,git-plugin.git,[],0.4671643
cmankos,Mindex-Coding-Challenge.git,[],0.46216944
Fxhj0501,shop-springcloud-alibaba.git,[],0.0
mtbstn24,java-projects.git,[],0.6048323
Stealth-Robotics,Stealth2024.git,[],0.0
tasikue,java-Bootcamp-orihara.git,"[482, 745, 1924, 2184, 2285]",1.0
MayurSMahajan,Algorithms.git,[],0.3642811
notswedish,QuotaBot.git,[],0.35740378
bulldoggy,LeetCode-and-Learning.git,[],0.4473109
Kiran-AWS-Git,MyGithubRepo.git,[],0.0
devsilasz,Java-Fundamentos-FIAP.git,[],0.0
Tors-0,better-farming.git,[],0.63307726
imuimuimran,java-hello-world.git,[],0.42029318
UgurAyebe0,sistemAnalizi.git,[],0.0
zhtoo,moduleApp.git,[],0.0
umashankarpatel78980,Parking_System.git,[],0.25572076
teofilmunteanu,ShadowDark-MultiTimer.git,[],0.5933617
softwareshinobi,article-magick-api.git,[],0.39746967
khs220507,JumpToSpringBoot.git,[],0.5740852
nkulakow,pis-allegro.git,[],0.0
Trip-Record,Server.git,[],0.0
isthatrue,naver0829study.git,"[1191, 1717, 1630]",1.0
Junyho,baekjoon.git,[],0.51763797
minsoo0506,Algorithm.git,[],0.51763797
rhacp,Music_Band_Organizer.git,[],0.0
CristianLopez3,java-collections.git,[],0.59062105
Sulicious,SpringYNC.git,"[2022, 2172]",1.0
Eita-jesus,webAPI.git,[],0.0
winniedapooh1,DataStructureLab8.git,[],0.2477539
tchuby,Estrutura_de_Dados.git,[],0.0
winniedapooh1,DataStructureLab6.git,[],0.29607663
haggy06,baekjoon-practice.git,[],0.3295088
missn0body,PassTools.git,[],0.50796336
winniedapooh1,DataStructureLab3.git,[],0.49625418
jjunhyeon,toby-spring.git,"[1844, 1290]",1.0
yaoxinghuo,githubprojects.git,[],0.0
danielmosho,cordova-infodigg-fcm-messaging.git,[],0.62611
julianll1202,ReflejoLaberinto.git,[],0.0
kmlynski,api-automation.git,[],0.38151598
fili258-oss,java-swing-crud.git,[1590],0.9318915
Raul0P,ToDoList.git,[],0.73518467
Heejae-L,cloudCalculator.git,[],0.7250689
marciliodevjava,sqs.git,[],0.0
Rhawann-Moraes,java-estudos.git,[],0.0
xSavior-of-God,BungeeCommandLimiter.git,[],0.28488502
Campus-Molndal-JIN23,todolist-AhmadAlhayel.git,[],0.4051617
Campus-Molndal-JIN23,todolist-Mohabo93.git,[],0.4051617
LuisSilvestre95,Parqueadero.git,[],0.0
Cauan-G,Social_Books_Api.git,[],0.73518467
ZackWen97,BizEcho_Shoppingplatform.git,[],0.476027
ryansakurai,huffman-coding.git,[],0.53720415
NormandaleWells,CSCI2002Demos.git,[],0.48297724
hyancy,mascopets.git,"[62, 95, 142, 159, 169, 200, 272, 339, 342, 436, 437, 930, 941, 1108, 1225, 1486, 1545, 1569, 1650, 1724, 1767, 1970, 2018, 2056, 2098, 2103, 2128, 2263, 2429, 2456, 2643]",1.0
vaananen,21564Code2023.git,[],0.58059293
Le0z1nk,Mega-sena.git,[],0.73518467
DeepARSDK,quickstart-android-java.git,[],0.5977857
Shwalz,TestServiceMeshApp.git,[],0.5424651
FiamaBrenda,ApiVolksWay.git,[],0.0
ShellyWonder,Java_Spoonacular_API_Implementation.git,[],0.40873766
jesniey11,algorithm_study.git,[],0.0
Patrick2544,Kruskal-algorithm-on-public-transportation.git,[],0.5944291
AgMonk,gin-framework.git,[],0.0
arextest,arex-agent-java.git,[],0.0
jinkshower,kiosk.git,[],0.5537854
Haimad07,lulu.git,[],0.7436005
zdu-strong,Technical_Backup_Freedom.git,[],0.4824703
seouljun,Modules.git,[],0.0
arcillamarianec,SiribApp.git,[626],1.0
bukwon,MissionRepeat.git,[],0.0
kim-boho,leetcode.git,[],0.54867923
jzpacheco,bomber-man-rmk.git,[],0.47688302
arieltyson,leetcode-prep.git,[],0.30782595
jihun1362,algorithm.git,[],0.0
lexsilva1,Rockstar.git,"[482, 745, 1924, 2184, 2285]",1.0
PJScript,Mission_ParkJunSu.git,[],0.0
Gustavovo17102003,Banco_de_Dados_Local_Java.git,[],0.6292053
Zz-m,Practice-collection.git,[],0.5041085
tridev1004,Blog-Application.git,[],0.26058304
mauricio3551,PeliculasHexagonal.git,[],0.0
BillZaumen,libbzdev.git,[],0.45281813
ellieisjelly,Sabotage.git,"[1150, 128, 1070, 348, 991, 2076, 2273]",1.0
2019-2020-Projects,Pokemon-Java.git,[],0.5781923
LunethIV,Java.git,[],0.0
SportsEcho,EchoProject.git,[],0.0
eastsage,algorithm-study.git,[],0.0
CongChu99,Backend.git,[],0.0
WallaceFelipe01,Portfolio-Java.git,[],0.0
why-only-english,Programmers.git,[],0.0
Smart-Java-Developer,smjd_phantomjs_master.git,[],0.51190525
Saiganesh-SG,order.git,[],0.72044206
MusicQuartermaster,practice-problems.git,[],0.40919948
Team-501-The-PowerKnights,2024-robot.git,[],0.5861966
Rjodrigo,Java-basico2023.git,[],0.0
payeahio,payeah-card-api-sdk-java.git,[],0.6090482
SeiichiN,LaLa-servlet-jsp-2023-12-B.git,[],0.0
dbentler,LW-Core.git,[],0.30832458
Allan-Gabriell,estudos-java.git,[],0.0
Runsafe,PlotGenerator.git,[],0.4193203
abdulmalikalomayri,algorithm_data_structure.git,[],0.0
pauljoda,Nucleus.git,[],0.66379184
Ruben-Heurckmans,EnterpriseProject.git,[],0.5611042
fracpete,requests4j.git,[],0.42179117
iammohamednasser,home-made-server.git,[],0.49449822
gxlpes,ru-menu-save.git,[],0.5420611
Snownee,Lychee.git,[],0.74373496
Auties00,Cobalt.git,[689],0.8236753
alvonellos,geoip.git,[],0.0
m-mourouh,TP2-JAVA-OOP.git,[],0.0
Duckynet-com,helloworldeasy-SyncMQ.git,[],0.4051617
BWeng20,jSVG.git,[],0.3209207
federicogarciabarreiro,galaga_reimagined.git,[],0.73518467
PolanieOnLine,PolanieOnLine.git,[],0.64657646
fedfus,common.git,[],0.0
ReinholdBe,Treasure-Maze.git,[],0.50657976
denkst,SimpleLotteryApp.git,[],0.0
DataStructuresEspol,TicTacToe.git,[],0.0
itark,frosk-analyzer.git,[],0.39042258
EdgarPsda,spring-boot-ecommerce.git,[],0.7278302
3roSavo,Appunti-BackEnd-W2-D4.git,[],0.6323577
NanoKim,Algorithm.git,[],0.0
RishabSK,QuantumCabs.Cab-Booking-System.git,"[471, 75]",0.85252166
Patryk0426,Praca-na-projop.git,[],0.0
FabricioGomezS,Compiladores_lexico.git,[],0.0
IBMStockTrader,looper.git,[876],0.8707178
serenditree,branch.git,[],0.446259
durki007,bd-map.git,[626],1.0
201-991-Broncobotics,FRC-2024.git,[],0.0
