user,repo,simTL,maxSC
johnraj5089,BillingApp.git,[],0.52013993
yuedaqing,SQL-Field-Filter.git,[],0.0
ChaudharySamirZafar,Authorisation-Authentication.git,[],0.3933217
titiscms,ead-authuser.git,[],0.58903575
mngerasimenko,poker-hand.git,[],0.0
PraveenSarangan01,Sample.git,[],0.47897065
TaarMaan,tasklist.git,[],0.43563604
138Ali,boxing_game.git,[],0.0
Japneet001,Codechef-Java.git,[],0.7584575
ldf-hub,seata-nacos-demo.git,[],0.0
liuyalou1996,basic-learning.git,[],0.0
Thiruvarasu-Datasirpi,php-tasks.git,[],0.36929977
AkashShetty29,3Levels_of_Java_Program.git,[],0.32706627
coding-priest7,incubyte_TDD.git,[],0.0
Saxonica,xmldoclet.git,[],0.56349534
Lin09-11,springboot_vue_first.git,[],0.0
Campus-Molndal-JIN23,tdd-och-mock-Abukar-Abdale.git,[],0.4051617
coyjiv,java-console-booking.git,[],0.49088243
95tuanle,customer-management-system.git,[],0.6858401
LikeLion-11th-JBU,ntb-team-be.git,[],0.0
13477940,Servlet-Async-Framework.git,[],0.52385426
sye1101,UCOLOR.git,[],0.7278302
tec6763,TestDeEndPoint.git,[],0.0
Vict0or,DAM-Primero-ProgJava.git,[626],1.0
Saurabh1723,chat-application--java-swing.git,[],0.32061616
johnmark287,_JKUAT.git,[],0.0
rishi1st,Audio-in-java.git,[],0.3374564
PabloCuberoLuque,AccesoDatos.git,[],0.0
BryanFRD,T-JAV-500-day06-LIL_bryan-ferrando.git,[],0.41798717
iKrockle,Coursework1.git,[],0.0
arulvma,JavaCode_InterviewPrep.git,[],0.42691988
grandff,sample-rxjava-sse-spring-boot.git,"[611, 748, 798, 943, 2029, 2081, 920]",1.0
bernymac,CloudCryptoSearch.git,[],0.30767265
tamiresborota,jogo-advinhe-o-numero-java.git,[],0.66029465
ChanSuvannet,Lap01.git,[],0.0
mhkhanBTech,JavaProject.git,[],0.70425934
Felipe678,proposta-teste-fullstack.git,[],0.0
dekelshoot,design-pattern-INF4067.git,[],0.5189113
HBPMedical,portal-backend.git,[],0.0
x2y2-r2,Lekcja19_zadanie.git,[2460],1.0
xingstar520,springboot-web.git,[],0.0
putrariki66,Guided1Modul5.git,[],0.0
ichiroobean,Springluv2code.git,[],0.0
MCTeamPotato,PiglinSafety.git,[],0.0
maomao124,JDK9_ProcessHandle_API.git,[],0.0
ManuMably,PracticasJava2doSemestre.git,[],0.64240026
YunanJeong,kafka-connect-s3-secnumbertimebasedpartitioner.git,[],0.0
03DevSonuNishad,01_Online_Expence_Trecker.git,[],0.3893265
URJC-Docencia,bloque-ii-t3-ejercicio-3-SergioHdezG.git,[],0.4051617
pvrsouza,blocking-queue-example.git,[],0.3487401
punsaraprathibha,kafka-consumer-springboot.git,[],0.0
reportportal,plugin-bts-azure.git,[],0.4943654
DawnScience,dawn-hdf.git,[],0.44984728
emanuelcatao,projeto_teste_pratico_estagio.git,[],0.0
Ray1172004,Auto-Primer-Programa.git,[],0.5865478
tepictanja,Web-Shop.git,[],0.36357403
domosvayannamaria,se-lab2.git,[],0.0
Lerajaro,CodeJava.git,[],0.47687405
SACHSTech,control-flow-and-strings-practice-brianau12.git,[],0.4051617
Santhirg,Student-Management-System.git,[2640],1.0
diegomgt354,seleniumtata.git,[],0.0
leonarduk,unison.git,[],0.43592662
ADlv21,DatabaseMigrationService.git,[],0.7253332
Rushisankpal6364,Salary_Application.git,[],0.41963735
RaeHops,GeoPrograms-3from2023-2024.git,[],0.38118058
e-Spirit,fcecom-fsm.git,[626],1.0
DANS-KNAW,dataverse-datasetmover.git,[],0.49775922
SG-Hangaan,Lexical-Analysis.git,[],0.28191343
Matheus-Gabriel07,RPG-Java.git,[],0.57074404
AbhirajKKvishnu,Resilience4j.git,[],0.43822694
venkataraopukkalla,Weather_Forecast_Android_App.git,[],0.0
nadirbslmh,reqres-api-testing.git,[],0.567849
chadRBA09,Random.git,[],0.32438233
adva-mo,sentiment-analysis.git,[],0.24359491
Bhorshiya,Calculator_Task3_CODSOFT.git,[],0.6216185
fabioaacarneiro,portfolio-aula-pratica-programacao-web.git,[],0.33252627
kpotapov,top-n-digits-interview-template.git,[],0.0
sonadukane18,Maven_Repo.git,[],0.42792955
Hybusa,observer_java.git,[],0.42581746
orientechnologies,orientdb-neo4j-importer-plugin.git,[],0.35873735
zggf-zggf,macchiato.git,[],0.45710343
Sowmithaa22,QuizWhiz.git,[],0.0
Anand87-kumar,apnacode-demo.git,[],0.67733157
rahul-vuppula,distributed_MsgRelaySystem.git,[],0.3684343
pulaktandon1234,Calculator.git,[],0.40156803
lnys,dataease.git,[],0.0
aniket0811,UI_Automation.git,[],0.0
ompranavagrawal,RailwayReservationSystem.git,[],0.0
mulitNLP,multi-nlp-io.git,[],0.0
BastianProsser,error.git,[],0.43121815
LautaroMartVillalba,ProyectoJavaConversor.git,[1194],1.0
Pedro-H-Gregorio,java.git,"[482, 745, 1924, 2184, 2285]",1.0
selcuktunaliSE,Tetris-JAVA.git,[],0.27221003
leolm83,java_threading.git,"[482, 745, 1924, 2184, 2285]",1.0
Ultramegasati,API-Oficina.git,[],0.0
CaioRSV,app_ReciboGenerator.git,[],0.46930128
LeticiaBecerril,SistemaDeVentas.git,"[482, 745, 1924, 2184, 2285]",1.0
Praneethct,DatabaseAPI.git,[],0.42581746
Ange1D,Challenge-Java-ONE-Alura.git,[],0.0
imaginekk,JUC.git,[],0.0
luizfernandocosta,fer-auth.git,[],0.35951316
cgs-ist,stockportfolio-maleksware.git,[],0.4051617
League-Level0-Student,level-0-module-0-leaderofthecloudninja.git,[],0.4051617
Tomahawk198312,Task-PP-3.1.6.git,[],0.0
Dmytro-Zhuravlov,TypeSpeedProgram.git,[],0.56349534
saurav-gupta1983,Java.git,[],0.5510488
northcoder-repo,StackOverflowClient.git,[],0.5622127
sowmith1999,design_patterns.git,[],0.54088145
ErandyDiana,FlujoDeControl.git,[],0.5393754
prototype-MA13,java_tetris.git,[],0.0
JuanAristeo,Practica1-2.git,[],0.0
Francisco132000,Calculadora-java.git,"[482, 745, 1924, 2184, 2285]",1.0
alejolondo,BooksApp.git,[],0.0
MatLuBat,Santander-dev-week-23.git,[],0.33741778
Laraconverso,PI_CTD1.git,[],0.0
GiulianaSC,Evaluacioncontinua3.git,[],0.0
ElideHernandez,ConversorAlura-main.git,[],0.0
zuluaga7,repositoriotrabajodos.git,[],0.0
DhenisGit,Figuras_geometricas.git,[],0.0
elsondias,AgenciaBancaria02.git,[626],1.0
Ctrl-Frk,JP-StructuralPatterns.git,[],0.0
kenankd,RPR_Project.git,[],0.0
zhenlab-ltri,DVTracer.git,[],0.48612687
AlexanderLeonidasGuenzel,java-password-validation.git,[],0.0
Hedia96,API-Testing.git,[],0.28904456
dougvdm,ProjetoLivro.git,[],0.58927196
rinnegannn,MortgageCalculatorApp.git,[],0.5050248
ljw1126,bank.git,[626],1.0
sarapetrovic2350,ISA-project.git,[],0.7278302
MohamedSerag20,Course-Offering.git,[],0.35469905
png261,render3D.git,[2559],0.8136928
iotbands1train,PersonManagementSystem_OOP_Abstraction_Relationships_topic_Repo.git,[],0.2806226
bigcc218,code.git,[],0.5258515
kkchaerin,crspringboot.git,[],0.0
RAGAdox,SPRING_BOOT_DEMO.git,[],0.0
ingyeomnote,Algorism.git,[],0.0
LazzyIzzi,ImageJAddins.git,[],0.38257965
fishandsheep,htmx-spark-microstream.git,[],0.4264302
Arunprakashreddy,os-common-lib.git,[],0.3584019
goo-gy,cicd-deploy.git,[876],0.8707178
22rahulrai,Gfg-solutions.git,[],0.3815432
Hambak-note,file-extension-blocker-task.git,[],0.0
hendisantika,springboot-simple-bank.git,[],0.74027765
mg86837242,screenrate-server.git,[],0.3915177
Bhavyaz,Hotel-Management.git,[],0.38637057
mittalakshay6,spring-6-rest-mvc.git,[],0.0
TREVELO,backend.git,[],0.0
yucelikiz,ucgendeAlan.git,[],0.0
jjgod66,dw-final-group1.git,[],0.0
fabregasf,SerproPratica.git,[],0.48936838
konghubin,chatbot-api.git,[],0.0
immersion-gg,GPTAnalyzer-service.git,[],0.0
hezron-gimeno,Diameter-protocol.git,[],0.42730898
KristijanDjeri,RunIN.git,[],0.23265925
LEEJ0NGWAN,spring-dynamic-json-property-naming.git,[],0.41528225
Kananelo688,ClubSimulator.git,[],0.3297958
huy005,job-search.git,[],0.0
nadirbslmh,spring-owasp-example.git,[],0.3804709
shivampundit,FlightBookingApp.git,[],0.5737666
dj-lapani,eurekaserver.git,[],0.0
kaori-seasons,calcite-gremlin-sql.git,[],0.66029465
Sampath7SW7Whizz,Registration_Login_System.git,[],0.58392376
Bakhombisile02,WeatherWise.git,[],0.6547626
Laboratorio-01,Ej3.git,[],0.46633545
zhy5200,oauth2.0.git,[],0.0
NoEricNo,FirstTest.git,[],0.4172078
FellipeNobre,Aula.git,[],0.0
Jatoscano,pa2_u4_p4_jt.git,[],0.0
LucianoMRJ,Aula03.git,[],0.0
Jang-JIye,baseball.git,[],0.0
cagriyavuz,VoltDB-Example.git,[],0.609659
igor47g0,SenacTestes.git,[],0.33962554
zilionn,SequencialRecursivo.git,[],0.33059397
ztimson,CastlesAndWizards.git,[],0.0
joebutler2,BankOCRKata.git,[],0.37792605
RonyAbreu,Numeros-Primos.git,[],0.0
TeohYx,Gym-Management-System-SECJ2154-.git,[],0.3118209
phjb,foxlibrary.git,[],0.21841243
Vinipoleti,Ex03_ED_Recursividade.git,[],0.0
MehmetKaraahmetoglu,Team120_JavaPractice.git,[],0.33702576
MrPontas,easy-clock.git,[],0.6464047
Pouya-Mansournia,AGMA.git,[],0.5484638
datapedialabs,client-authorization-code.git,[],0.0
amitextinct,calculator.git,[],0.5467218
faparicioaldo,randstad-exercise.git,[],0.36792478
nitesh2811,Hibernate_basics.git,[],0.44505483
Board-of-Directors,budle-gateway.git,[],0.37054348
fdrama,spring-boot-example.git,[],0.0
KevinAntonius,streamworx_webservice_assignment.git,[876],0.8707178
Wsaraha,Grocery-App.git,[],0.39852345
Angel01-Coding,GitHub_training.git,[],0.30704898
wxysgsg,manager.git,[],0.0
QubitPi,athena.git,[],0.41516736
kieran-hollins,Assignment-Submission-System.git,[],0.26210594
zzyzzyxx,A14-ChatApp.git,[],0.58927196
NazifAltintas,Jenkins_Maven.git,[],0.0
leo1604270786,design-patterns.git,[],0.0
tunahanaltintop,int2j-pg.git,[],0.6026398
Irfanshake,Registration-Form-task-.git,[],0.4209581
NikhilGante,ICS4UO.git,[],0.25684327
211B201-JUET,TicTacToe.git,[],0.0
Jelle44,FractionalCalculations.git,[],0.48297724
Jelle44,QuoteOfTheDay.git,[],0.48297724
AquilesDuarte,conta-bancaria.git,[],0.0
eenchev,EIP-Demo.git,[285],1.0
ILoveBulBaoO,Sprint_8_final.git,[],0.7047274
18Ansh,JavaDemo.git,[285],1.0
idh-cologne-java-2-summer-2023,session-06.git,[],0.5454172
Hinkebein,experiment2.git,[83],1.0
VinitPania,e_server.git,[],0.48943156
KM-IOT-ChargingStation,single-charging-server-old.git,[],0.53769743
vikrxnt1,Training-PSIT-AIML-2A.git,[],0.57349676
walkercampos,parking-control.git,[],0.0
manglamanand174,Tic-Tac-Toe.git,[],0.47892544
mssaad,walktrought.git,[],0.0
NisalaTharakaPerera,School_Timetabling.git,[],0.42581746
NImboNagatory,Java_Hangman.git,[],0.78363055
AndyYuen,CepLoadGeneration.git,[],0.40078247
meteahmetyakar,simple-social-media-app.git,[],0.3587589
malabetti,WikiAIpedia.git,[],0.0
sbx0,todo.git,[],0.29662794
MendesGR,SistemasOperacionais.git,[],0.0
zistrong,glassfish.git,[],0.0
andrewcomputsci2019,Encryptor.git,[],0.30005172
BergSabbath,ComprasApp.git,[],0.3487401
jsbxyyx,rmq-transaction.git,[],0.49564347
yimingzhong1002,b07lab1.git,[],0.72176534
matt-159,Double-Wide-Surprise.git,[],0.64326745
LucasHARosa,Ada_Java.git,[],0.37066045
JuarezCampos93,EngSofPadraoPrototype.git,[],0.0
SaintPage,Ejercicio4.git,[],0.0
Rodrigodelacrz,examen2023.git,[],0.0
cauematheus23,JavaBD.git,[],0.0
kgnathit,SpringIntro.git,[],0.52163744
jaywu2358,Shared-Shopping-List-Web-Application.git,[],0.45321992
alter90231,CL1_LP.git,[],0.0
william2807,BdMiRuta.git,[2270],1.0
FillyAutomatic,AOC2021.git,[],0.6524315
Parfait18,spring-boot-auth-jwt.git,"[611, 748, 798, 943, 2029, 2081]",0.90800357
vitiellojules,Laucherapp.git,[],0.0
Jhonatan2022,Aprendiendo-java.git,[],0.31051993
Punktuelles,Iconia.git,[],0.47445711
CoderPear,Classnotes.git,[],0.32857788
lavmc,SimpleHomeSystem.git,[],0.0
LucianoCarvalho1998,Chat-Front.git,[],0.6181763
leozarazaga,Terminal-User-CRUD.git,[],0.6014027
ArgustoLima,BackEnd-Clandesticket.git,[],0.4632998
jack-cun,Java_Manual.git,[],0.0
ifpb-cz-ads,poo-2023-1-ac-04-equipe-luizwesley.git,[],0.4051617
