user,repo,simTL,maxSC
nutsour,demo-assets-manager.git,[],0.5898035
JinguLeee,Algorithm.git,[],0.0
jirra-rajkumar,DevOps-Workshop_Udemy-Sourcecode.git,[],0.0
GoldGshok,comics-image-web-parser.git,[],0.0
honora7o,projedata-java-test.git,[876],0.8707178
Kernel360,E2E1-Orury.git,[],0.0
thpigs,Drawing-Application.git,[],0.51274586
seqeralabs,tower-agent.git,[],0.43318835
303-EoE,osori.git,[],0.59254664
hoangthuy99,exercise_1.git,[],0.0
MishachS,java-filmorate.git,[],0.41899794
ChrisDiEs15,MatrixSearch-java.git,[],0.7572955
LaylaGlicerio,JogoDaVelha.git,[],0.0
AzkaFajri,Third-Project.git,[],0.46665648
enri312,CRUD-System.git,[],0.0
seunGit,Algorithm.git,[],0.50905484
melissagomezgomez,Examenvalorativo.git,[],0.0
taehun2123,Baekjoon.git,[],0.0
LegJo,DESIGN_PATTERNS.git,[],0.4395909
ricardogusi,alurafood.git,[],0.0
RIADAPLE,Banco2023.git,[],0.0
PabloRiderDH,ExamenNacional.git,[],0.0
Into-Programacion-P-Oct23-Feb24,clase07-1bim-2-valsam2023.git,[],0.4051617
MarkJinner,Homework.git,[],0.0
Jakubowsky97,Weather_app.git,[],0.43170226
crackCodeLogn,twm-tribalwars-crdb-service.git,[],0.43817276
ananta,react-native-pedometer.git,[],0.36581096
jrcosta,curso-java-udemy.git,[],0.37066045
H4rry217,AimRobot-kookbot.git,[],0.0
diegoleandrogaspar,Java-Unit-Testing.git,[],0.0
Alzter,FlappyBirdJavaAWT.git,[],0.37129152
networknt,light-controller.git,[],0.4110577
open-banking,balances.git,[],0.6217123
open-banking,offers.git,[],0.6217123
qjvk2880,Algorithm.git,[],0.51763797
tum-gis,citymodel-compare.git,[],0.3514602
networknt,light-session-4j.git,[],0.52240753
DSEKSARIA,LeetCodeDataStructure.git,[],0.0
this-is-spear,hello-banking-api.git,[],0.0
wsdtsh159359,sonarqube8.9.2.46101.git,[],0.0
MoistRock1743,Coding-Solutions.git,[],0.38786498
l42111996,java-Kcp.git,[],0.0
CaiMuCheng,LeafIDE.git,[],0.25559202
rlozlr,Academy-Spring_ver.class.git,[],0.0
dhungryb,Gladiator.java.git,[],0.5317522
