user,repo,simTL,maxSC
ChngWeiKean,Attendance-Management-System.git,[],0.0
MinecraftForge,FernFlower.git,[],0.5023251
shujutech,StORMi.git,[],0.418849
wodndhksk,querydsl.git,[626],1.0
GouthamGuna,java.git,[],0.47524732
Drewthyson,Aula-Set.git,[],0.32554987
mike4678,SourceSoftwareManager.git,[],0.0
AshuSharma16,CompletableFuture.git,[],0.5063759
bscheucher,spring-6-webapp.git,[],0.37205294
attleysmith,shorts.git,[],0.527419
914-Mihai-Alexandru,LFTC.git,[],0.0
PrimeMuriloexp,Curso-ADA-Trilha-Digital-.git,"[2022, 2172]",1.0
sushantsunar,centralgit.git,[],0.0
nicoosk,user-login-system.git,[],0.0
GuanLong-Zhang,Java-Base-Project1.git,[],0.0
openMF,ph-ee-integration-test.git,[],0.5258645
ellensamp,atv0811.git,[],0.0
arteam,simple-json-rpc.git,[],0.0
hhru,nuts-and-bolts.git,[],0.66538227
europeana,translation-api.git,[],0.68179065
Adrianpogo,Programacion.git,[],0.0
ChauhanRohan-RC,Fractal.git,[],0.42257807
alphagov,pay-webhooks.git,[],0.26302025
OAndell,Riksdagskollen.git,[1928],0.9504643
isaiahIM,algorithm.git,[],0.0
ccommit,game-auction-server.git,[],0.0
romka-best,NeoBrain_App.git,[626],1.0
KlebsonAmaranteS,sistema-tarefas-poo.git,[],0.39000833
SWM-IDLE,mybrary-book-service.git,[],0.0
vlad-avr,OOP_Labs.git,[],0.62122566
santanusinha,hope.git,[],0.5469135
sseungki98,Algorithm_Study.git,[],0.0
csro23ei,OOPB-rjan.git,[],0.5079879
PabloALencinas,SpringBoot-JWTAuth.git,[],0.48327076
jakartaee,cdi.git,[],0.65584165
Manf00rd,task.git,[],0.0
oldixi,java-shareit.git,[],0.41899794
eduballesteross,CalculadoraAritmeticaJava.git,[],0.0
Fridtjon,github-copilot-demo.git,[],0.51518786
SoftwareAG,cumulocity-dynamic-mqtt-mapper.git,[],0.32694215
RazvanAndreiMoga,LFTC.git,[],0.0
LuizHenriqueSilverio,Estruturas-De-Dados-II.git,[626],1.0
Martingago,DAM-Acceso-datos.git,[],0.0
pandafw,panda.git,[],0.0
InovaFin,inovafin_app.git,[384],0.8707178
junbok1104,DesignPattern.git,[],0.0
Nishan9t,100DaysCode.git,[],0.33742994
aung-st,Java-Jam.git,[],0.4610797
gabrielpaz21,tic-tac-toe.git,"[40, 225, 284, 531]",1.0
m-radman,ITBC_project_MilosRadman.git,[],0.0
AnnaFedoraeva,API_CRUD_skins.git,[],0.35335368
mecho420,bibiliotekaDomashno.git,[],0.66379184
BhaktijPatil,bu-has-problems.git,[],0.49430245
