user,repo,simTL,maxSC
xwiki,xwiki-commons.git,[],0.3866859
ivanchoh99,PoliTurnos.git,[],0.0
fantasyrealms,FantasyNPC.git,[626],1.0
fangjiayueyuan,cloud-demo.git,[],0.0
itsanikethere,rmi-demo.git,[],0.30985475
EdwinYosua,EdwinYosuaPebrianKuway-2110010382-UTS.git,[],0.0
EarlDinosaur,ACT1OOP.git,[],0.23606504
Mateo18xd,Practica2.git,[],0.0
ThanhLVlucifer,CinemaManagement.git,[],0.0
TranMinhQuang2310,FinalProjectCourseSelenium26112023.git,[],0.0
GlazMichelFranckDodo225,spring-boot-aop-implementation-cd.git,[],0.0
nqdat2002,CalculatorApp.git,[],0.0
itsanikethere,jakarta-mail-demo.git,[],0.3935804
2ktom,MentoreeNav.git,[],0.50422937
ChooJG,springProject.git,[],0.0
Suryansh8181,Contacts-Identify.git,[],0.0
Mr-H-Mehdi,SC-Lab8.git,[],0.0
emailquangto,nowbookit.git,[],0.6600766
ScaredRabbitYT,SimpleNetherite-Reforged.git,[],0.2725013
HUFTING,hufting-back-end.git,[],0.68179065
TheRakeshPurohit,VaccinfoApp.git,[],0.66630507
yauntyour,BluetoothAPP.git,[],0.0
liangskyli,react-native-demo.git,[],0.61699307
abhinavmishra14,alfresco-scripts.git,[],0.27729893
mhafizhurrahman,App_inventaris_barang_UTS-BBO2.git,[],0.0
kisevu,kafka-docker-springboot.git,[],0.5369048
Ebaby1738,micro-service-banking.git,[],0.51954794
doudou12138,leetcode.git,[],0.0
adixshrma,Java-DSA.git,[],0.38587144
Sinytra,Connector.git,[],0.322151
Pawel-12,java_course.git,[],0.37944275
Sinytra,Adapter.git,[],0.69831717
ikrar557,juaracoding-quiz3.git,[],0.57421255
hmcts,civil-wa-task-configuration.git,[],0.54385644
wildfly,wildfly-glow.git,[],0.3652951
Iol-lshh,style-guide.git,[],0.0
osate,contract-annex.git,[],0.0
AlanClifford,OSRMT20.git,[],0.0
zefr0x,CarShow.git,[],0.45996958
Hyeonnam-J,diary.git,[],0.31205854
verklig,D0018D.git,[],0.43580526
LeticiaKang,mvc-board-practice.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
Sawfucii23,homeworks.ithillel.javapro.git,[],0.68179065
nolaurence,case-management-backend.git,[],0.0
varenyamsingh,Java-Course.git,[],0.34110707
patheloper,pathetic.git,[1708],0.8650824
LearnAndGrowTogetheer,java-tomcat-sample.git,[],0.40497193
icaal23,100HARI-CODING-ISC23.git,[],0.0
frymire,java-demo.git,[],0.46291178
metasfresh,metasfresh.git,[],0.36336124
kagg886,maimai-opening-song-game.git,[],0.0
SparkArmy,SparkArmyBot2.0.git,[],0.3528119
djpbarry,AnaMorf.git,[],0.5379362
dingzhen-vape,WurstCN.git,[],0.0
ljkhyeong,CodingTest.git,[],0.51763797
Pesekjak,Hippo.git,[],0.5047296
Ov-qyamm,Fullstack-Huver-Gautier.git,[],0.0
ddonydev,Algorithm.git,[],0.0
vaclavsvejcar,lysense.git,[],0.0
CoolDude435,4330-Final-Project.git,[],0.0
fever-max,Java_udemy.git,[],0.0
JaewookByun,epcis.git,[],0.0
