user,repo,simTL,maxSC
suzuken0424,spring-boot-helloworld-docker.git,[],0.0
ajung7038,Algorithm_Java.git,[],0.0
CHRIBUR0309,techmentor-homeworks.git,[],0.0
Tunan81,vote-system-backend.git,[],0.0
hohee-hee,Algorithm.git,[],0.6357526
hyunsoo513,Project_MoneyLog.git,[],0.0
cronowiz,goottPractice.git,[],0.0
adid,SWE-4304-SPL-I.git,[],0.0
ifeilong,feilong.git,[],0.0
sushant8887,GitHub-Demo.git,[],0.0
xelaSeventh,product-microservice.git,"[473, 1297, 1498]",0.8738944
aalmacin,sakanu.git,[],0.4496302
jeancarloscordoba,Evidencia-GA8-220501096-AA2-EV02.git,[],0.0
GimGiju,JavaLecture.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
gungwald,meetings-uploader.git,[],0.24514481
nacos-group,nacos-e2e.git,[876],0.8707178
Alal11,Study-Java-Inflearn.git,[],0.0
Haein4104,JavaLecture-2024.01.git,[],0.0
GaleRhee,Naver0829Study.git,[],0.40472502
NDHSRK,FtcCenterStageVision.git,[],0.5868817
FasterXML,woodstox.git,[],0.6140394
yszc,office_processor.git,[],0.0
MarcoTamassia01,Exercicios_deJava_resolvidos.git,[],0.0
Alemaof,tarefas-ebac-Felipe-Frantz.git,[],0.0
hmsonnet,sample.git,[],0.5607053
TechJunkieLiu,Mall-Learning-Cloud.git,[],0.0
Vicheak,card-microservice.git,[],0.3021224
declansHomeworld1Land1Level1,Android-Open-Source-Emulator.git,[],0.27741742
handy-git,PlayerRace.git,[],0.0
arextest,arex-replay-schedule.git,[],0.45888755
Summe-rsnow,sms.git,[],0.0
hofang42,Store-Management-dsa.git,[],0.0
santanusinha,hope.git,[],0.5469135
CoobTheScientist,Generics.git,[],0.3095928
Daria-Krylova,Java_3.3_DVD_Animation_3.git,[],0.0
Rahul-262001,java_class_programs.git,[],0.5701029
lucasdanilox,dscatalog.git,[],0.0
jtaylor3025,CTA-Colombia-BE.git,[],0.4532847
TaeyoungYou,NS_Calculator.git,[],0.3267257
Gaming12846,TrollPlus.git,[],0.3374966
softeerbootcamp-3rd,softee5-cardera-BE.git,[],0.0
SuInWoo,AlgorismStudy.git,[],0.0
lealone-plugins,lealone-postgresql.git,[],0.0
jcilacad,leave-management-api.git,[],0.5628712
jonashackt,spring-boot-vuejs.git,[],0.6931683
xiaYuTian11,efficient-boot.git,[],0.0
fabio-senda,CoinProject_cursoUdemy.git,[],0.42022777
MarcoCamargo13,conta-corrente.git,[626],1.0
18319557579,UtilsGather.git,[],0.0
Corgwn,STS_Highwayman_Mod.git,[],0.45154953
Azure-Samples,open-liberty-on-aro.git,[],0.30289644
otaviopegorin,Design-Patterns.git,[],0.53826094
cookingTorch,BOJ.git,[],0.51763797
FuchigamiKoichi,dokadoka.git,[],0.0
Mihter,DopTaskJava.git,[],0.0
m-kwon,jobFlow.git,[],0.5138762
Linuxea,nginx-config-tool.git,[],0.31894892
Nagananda1999,TwoWheeler_TechnicianAppointment_Booking.git,[],0.0
Kiddie22,movie-manager-api.git,[],0.446259
SongXueZhi,RegMiner.git,[],0.5454172
atigger,Qbot.git,[],0.0
Daria-Krylova,Java_3.3_Image_Animation.git,[],0.0
osmanfarooqui1,java-practice.git,[],0.0
jenkinsci,pollscm-plugin.git,[],0.5258371
jcabi,jcabi-aspects.git,[],0.67536813
charles-wangkai,codeforces.git,[],0.6524315
Karennn-Y,CodingTest.git,[],0.51763797
KurtAmbrose,POO.git,[],0.0
Jake-Moore,KamiCommon.git,[],0.0
mdeiroslucas,abrigoanimaisapi.git,[],0.45660394
Eason-Y-Lu,AP-CSA.git,[],0.0
Iooooot,Algorithm-exercise.git,[],0.0
DAN-MU-ZI,BOJ-Alss.git,[],0.51763797
AdaMC2212,Purchase-Order-Management-System---JAVA.git,[],0.331391
hejyu,javaLesson.git,[626],1.0
MiloAkerman,GBLM2024.git,[],0.7436005
LikeKNU,LikeKNU.git,[626],1.0
jstporty,Demo.git,[],0.0
naver,fixture-monkey.git,[],0.36704177
google,mug.git,[],0.3641534
tidavid1,BaekjoonHub.git,[],0.51763797
Canner,accio.git,[626],1.0
carryhcc,testDemo.git,[],0.67901474
abdallahalseddek,Student-System.git,[],0.0
Drako01,bootcamp_java_educacionit.git,[],0.0
ECUsam,Hkushin_GUI.git,[],0.0
quarkusio,quarkus.git,[],0.0
tallguy188,Problem-solving.git,[],0.0
livk-cloud,spring-boot-extension.git,[],0.0
petshop-system,petshop-message-api.git,[],0.3850551
syeej,algorithms.git,[],0.43664366
Rumsfield,konquest.git,[],0.45381483
marcos0180,java-T4-QB-Sol.git,[],0.0
GuilhermeBauer16,mail-send.git,[],0.44210932
re-1122,refound.git,[],0.0
jji1016,farmworld.git,[],0.0
yangwanggaofeng,weblog.git,[],0.0
jinooyang,BaekjoonCoding.git,[],0.51763797
bow4290,Crescendo2024.git,[],0.7436005
JaredHGray,chess.git,[],0.48297724
wo1261931780,st-springOrigin.git,[],0.0
DiegoAndresGonzalez,Reto-Microservicio-Plazoleta.git,[],0.0
gamza2695,CodingTest.git,[],0.51763797
Choi-JJunho,BOJ.git,[],0.51763797
cpzzansu,baekjoon.git,[],0.51763797
SriSatyaKalyan,UITestingFramework-IntelliJ.git,[],0.21670304
pockyjx,Algorithm.git,[],0.0
JHyeon-a,Algozzang.git,[],0.0
CartoonishVillain,VillainousHordeManager.git,[],0.25578064
anonfaded,fadeboard.git,[],0.42013034
adaptris,interlok-azure.git,[],0.53675413
fcynnek,Final-Project.git,[],0.0
sujeong1201,Algorithm.git,[],0.51763797
streamnative,pulsar-io-cloud-storage.git,[],0.43063855
wafiyabdullah,E-Attendance.git,[],0.42781624
devraneroglu,PatikaWeek6.git,[],0.0
anveloper,ASP_study.git,[],0.43580526
MJPU17,Client-server-connection-in-java.git,[],0.38516155
muhammadsopiyan,UAS.git,[],0.0
ksw0102,Monaca.git,[],0.58059293
MuhammadAhmadRaza087,TrainManagementSystem.git,[],0.34523323
beernardoc,IES.git,[],0.0
TyONeal,poe-companion.git,[],0.0
KROOKIMWOOBIN,Java.git,[],0.0
akshaychaudhari,Project-DSA.git,[],0.3261585
ChaNyeok1225,Algorithm.git,[],0.51763797
Aelysium-Group,EclipseStore-CARD.git,[],0.406866
emiryazicii,JavaInterviewQuestions.git,[],0.0
KRR-Oxford,Guarded-saturation.git,[],0.5594037
pmgj,Reversi.git,[],0.41607052
Gussriquena,service-bookwallet.git,[],0.5782378
Honey-lee429,Exception.git,[],0.0
praveenbelkar,sinsw-po-create-streams.git,[],0.70710677
mustafa0411,Algorithm-Battleground.git,[],0.38689566
javierlago,Programacion_Dispositivos_Moviles.git,[],0.0
busingepius,FPP.git,[],0.0
gonzeadu1,Heavenly-Bodies.git,[],0.5065276
networknt,light-router.git,[],0.41004333
FatSaw,ParkourBeatMC.git,[2640],1.0
BoubacarSIDDY,lab-githubAction.git,[],0.35093883
guilhermelcosta,autenticacao-spring-jwt.git,[],0.4985614
open-banking,directDebits.git,[],0.6217123
open-banking,standingOrders.git,[],0.6217123
rob893,FGame.git,[],0.30224377
Abraxelx,surah-counter-mobile.git,"[716, 209, 958, 1536, 1845, 2303]",1.0
Gabrielfernandes7,todo-list.git,[],0.0
mchung94,protonj2-examples.git,[],0.3903564
brahimhimmid,java_JSP_Servlets.git,[],0.0
ozodbek-karimov,CodingBatchallenge.git,[],0.7454308
draddo11,CarSpringReact.git,[],0.0
banggibima,java-oop.git,[],0.34657905
SagarDBhatt,Hacker-Rank-exercises-.git,[],0.49003038
zonkyio,embedded-database-spring-test.git,[],0.44411072
miichaels,Java-Completo.git,[],0.78104407
google,auto.git,[1631],0.85495293
iluwatar,java-design-patterns.git,[1580],0.88059163
Bronbronatron,funQuizApp.git,[],0.4069407
hanbee1005,search-basic.git,[],0.0
rforshaw,MalletEngine.git,[],0.6542437
lanceewing,agile-gdx.git,[],0.469192
cs-intro-reichman,hw04-omerlasry.git,[],0.4051617
waikato-datamining,adams-addons.git,[],0.5076996
Kaz1101,ICS4U-FinalProject.git,[],0.5556167
WhatCanIEatOrganization,WhatCanIEat.git,[],0.7474182
durgeshgowdac,Leetcode.git,[],0.7263156
alpha5531,Project-Artemis.git,[],0.0
CaffeineMC,sodium-fabric.git,[1280],0.8955336
owlmeans,vc-mobile-example.git,[],0.7640987
it985,bingwallpaper-ja-JP.git,[],0.0
Mtik333,NFSSoundtrack_2.0.git,[],0.534438
MarcosFrMelo,MyFirstJavaProject.git,[],0.0
cloudonix,ARIty.git,[],0.3673249
andreynovikov,trekarta.git,[],0.3807246
cmaiolino,java.git,[],0.6727664
devjani-57,spring-boot-mongodb.git,[],0.735049
MarkSlepter,TeachMeSkills_C26_Lesson_20_HW.git,[],0.3753668
regvedpande,MKPITS_CORE_JAVA_REGVED_PANDE.git,[],0.0
tulsi-kumari,GfG100DaysOfCode.git,[],0.25133315
bndtools,bnd.git,[],0.3459621
opengoofy,crane4j.git,[],0.24282828
Ajithkrkd,keepBackend.git,[],0.35812446
CosminaIacob,java-concurrency.git,[],0.0
oldengremlin,cip.gov.ua-getter.git,[],0.0
Endura0535,Baekjoon.git,[],0.0
3roSavo,Gestione-prenotazioni.git,[],0.0
yoonms0617,board.git,[],0.0
Prattoy,demo.git,[],0.7278302
yujamint,PS.git,[],0.0
CodeCrazy97,PhoneBackupV4.git,[],0.79366815
zj970,LeetCode.git,[],0.77592325
minborg,articles.git,[],0.0
DoubleDeltas,PS-Streak.git,[],0.0
vmware,build-tools-for-vmware-aria.git,[],0.3118302
sebasbaumh,mapbox-vector-tile-java.git,[],0.0
dsldevkit,dsl-devkit.git,[],0.5645576
Upjuyanolja,Upjuyanolja_BE.git,[],0.0
piyansu,QuizApp-by-Swing-with-JDBC-.git,[],0.36078042
RedHatInsights,clowder-quarkus-config-source.git,[],0.31918305
SiddharthaArepalli,JAVA-30-Days-Challenge.git,"[482, 745, 1924, 2184, 2285]",1.0
pHYo1328,ande.git,[],0.75475144
Team4761,2024CompetitionBot.git,[],0.3764677
tod97,polling-systems.git,[],0.44421637
apache,commons-net.git,[],0.0
AvikMondal12,Java.git,[],0.5504725
hyeonwoosave,codetree-TILs.git,[],0.0
baobabnamu,codetree-TILs.git,[],0.0
s0613,codetree-TILs.git,[],0.0
clj198606061111,flink-study.git,[],0.0
ADEL2006,Spring_boot.git,[],0.0
AymaneAbouelfadel,springsecsecurity.git,[],0.0
Bkei12,Blog.git,[],0.0
roldophe,Construct-Manage.git,[],0.0
Mansi-Sharma06,Leetcode_Solutions_daily.git,[],0.7154341
MerrickLu,Poker.git,[],0.0
zxdb,ZX-Ed.git,[],0.68688625
p-kovacs,java-puzzle-utils.git,[],0.42758662
DS0708,freelec-springboot2-webservice.git,[],0.0
jayfz,BookLion.git,[],0.39849287
rafaeleneias,dio-projeto-conta-bancaria.git,[],0.0
Lupicus,Beekeeper.git,[],0.0
AndreJesus30,livraria-api-gateway.git,[],0.0
RrodFreitas,BancoDigital-DIO.git,[626],1.0
Aysenur-Tuncer,Customer-File-System.git,[2640],1.0
Into-Programacion-P-Oct23-Feb24,clase03-2bim-jpminga.git,[],0.4051617
TristarCA,PlatformerGame.git,[780],0.8826901
TharmsyXD,Server-Tracker-Plugin.git,[],0.22205144
E-code804,parallelsorting.git,[],0.71955
Killerqu00,ReTweaks.git,[],0.28523836
leojosants,udemy_java_completo_2023_programacao_orientada_a_objetos_projetos__secao_20.git,[],0.57099015
Into-Programacion-P-Oct23-Feb24,clase03-2bim-AnthonyJoelRY.git,[],0.4051617
Into-Programacion-P-Oct23-Feb24,clase03-2bim-astalberto.git,[],0.4051617
solomonAbAn,Day1OOP.git,[],0.0
uekann,RegJ.git,[],0.0
gunelbalayeva,MyScope.git,[],0.59254664
bendahouwael,Vehicle-Detection-App-Android.git,[],0.51265293
Rannatpf,contabancaria.git,[],0.0
Violeta-Tejera,Competitive_Programming.git,[],0.24713695
thaybrrt,contabancaria.git,"[482, 745, 1924, 2184, 2285]",1.0
ziadmasalma,LinkedList_project.git,[],0.7278302
solomonAbAn,ExceptionHandlingOOP.git,[],0.0
DiegoCico,Flashcard_JAVA.git,[],0.6026398
bishoykhalil,TAF.git,[],0.0
amithkashyaph,spring-cloud-config.git,[],0.4729699
OMPRATIK,DSA-with-JAVA.git,[],0.689723
