user,repo,simTL,maxSC
Anjila21,JDBC.git,[],0.0
felipecardozo,leetcode.getready.git,[],0.26092374
yeonchaking,APS.git,[84],1.0
OrdinaryRoad-Project,ordinaryroad-live-chat-client.git,[],0.0
sadatrafsanjani,JavaFX-Point-of-Sales.git,[],0.48429912
vinitava07,compressao-criptografia-patternmatching.git,[],0.33196327
SB2318,90-90-Challenge.git,[],0.29447204
NewCodes7,coding-test-java.git,[],0.0
LeeHyunJin323,java-231229.git,[],0.0
tubus1130,CodingTest.git,[],0.51763797
vinitava07,AEDS-3.git,[],0.0
cheonyejin,javaLesson.git,[],0.0
League-Level1-Student,level1-module1-singhari.git,[],0.4051617
IDYMI,NYOJ.git,[],0.0
ASPCoding,small-projects.git,[],0.5064153
greg0rys,JavaDex.git,[],0.46192908
yubjin,FitYou.git,[],0.0
XXXUDI,Spring-Tutorial.git,[],0.5137428
mobilecoinofficial,android-sdk.git,[],0.52913254
league-level4-student,level4-module1-new-richardson-liou.git,[],0.4051617
Ramferno,Ramferno-CeCe.git,[],0.44574466
achmadhaqiqi,belajar-logic01.git,[],0.59402037
jvlover,PS.git,[],0.0
joshka,junit-json-params.git,[],0.48833287
Evolution-X,frameworks_base.git,[],0.0
DominicABrooks,ToolShop-E2E.git,[],0.42581746
rudiantoni,learn_java.git,[],0.6517903
Swedemon,MzFightReporter.git,[],0.25766996
OJonnecal,mymaven.git,[],0.45548233
Sarjak0308,Java-Sem4-Codes.git,[],0.40114188
sidrampotdar,conflab.git,[],0.46434116
NAVEENWODEYAR,Parvat.git,[],0.42581746
Pbhacks,SWIM_STACK_Java_04.git,[],0.0
laiyifaa,ischen-code.git,[],0.0
Jgalejo,ProgramacionReactiva-Consulta.git,[],0.0
Devanshjain2110,DSA_solutions.git,[],0.32495996
ooMia,websocket_rabbitmq.git,[],0.46182173
yangfei4,timesheet-backend.git,[],0.40298137
leejk298,java_algorithm.git,[],0.0
Alvinosa,MadureseKulinar.git,[],0.0
tomislavbjelcic,jnotepad-plusplus.git,[],0.50282186
axonibyte,axb-lib-auth-java.git,[],0.6017044
omnicoder9,JE1.git,[],0.23606504
