user,repo,simTL,maxSC
bdezonia,zorbage.git,[],0.3664538
HuynhNhan0330,StudentManagement.git,[],0.0
Incendo,cloud-discord.git,[],0.37967598
walidbosso,Java-threads-udp-tcp-rmi-charts.git,[],0.23420586
vy,hrrs.git,[],0.7452152
iiordanov,remote-desktop-clients.git,[],0.76246464
d3y1,algorithm_meituan.git,[],0.5844231
saadevs,java-programming-mooc.fi.git,[],0.2548324
odota,parser.git,[],0.2674047
Baeyongjinn,gogiro.git,[],0.0
MauricioResmar,BuilderPattern-PatatasAlAireAxm-Backend.git,[],0.31698593
idempiere,idempiere.git,[],0.0
BjoernPetersen,volctl.git,[],0.49122247
Li-ReDBox,learn-spring-kafka.git,[],0.0
twisterjafla,ram-robotics-starting-code.git,[],0.5422991
JuyoungKwak0618,JavaLecture-2024.01.git,[308],1.0
jenkins-infra,pipeline-steps-doc-generator.git,[],0.5404513
F-Pacheco,userservice.git,[],0.6396172
ggamang-so,board-project.git,[],0.70330155
f1amingo,leetcode-java.git,[495],0.9623026
soniwal24sushil,MY-DSA-SHEET.git,[],0.7358478
AngelSaul27,API_REST_Clinica.git,[],0.0
hanqjun2660,testrepository.git,[],0.68179065
seunghee114,codetree-TILs.git,[],0.0
MartinWitt,infer-train.git,[],0.41604596
midNight-jam,DataStructures_Algorithms_Java.git,[799],0.80850756
ReyKan-KP,DSA.git,[],0.4867679
CJC0512,javawork.git,[],0.0
joranzan,dev-Spring-Boot.git,[],0.0
kwongyumin,prac_redis.git,[1079],1.0
bibekaryal86,pets-database.git,[],0.3416338
JoseRamirezOz,proyecto_crud_maven_jdbc.git,[],0.5505088
CyrilFeng,Q-calculator.git,[],0.0
zfoo-project,zfoo.git,[],0.26657507
enonic,app-rewrite.git,[],0.52712756
Minji287,ICI.git,[],0.0
thiagotnunes,spanner-migration-example.git,[],0.44242316
Freelander,Android_Data.git,[975],0.8907143
tumit,sbggj-api.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
colorknight,moql.git,[],0.34805587
discobots2587,2024-crescendo.git,[],0.0
Alyah12,Banco.git,[],0.0
PseudoKnight,CHSpigot.git,[],0.29456002
leeanJP,blog.git,[],0.0
XiaMoZhiShi,FeatherMorph.git,[],0.0
Comeonmcl,finally_demo.git,[],0.0
kotharimahesh9,LeetCodeSolutions.git,[],0.4473109
qiuzaiming,leetcode.git,[],0.0
rhkddud0310,Motive-Donuts.git,[],0.44744605
kidalonious,chess.git,[],0.7278302
Sebaescu,Proyecto2PED.git,[],0.0
oopoo123,myProfileProject.git,[],0.0
Glitchfiend,TerraBlender.git,[],0.36972505
Ape07Park,JavaLecture-2024.01.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
seymourimadeit,Piglin-Proliferation.git,[],0.0
KangSungLee,JavaLecture-2024.01.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
Leejinwoo84,JavaLecture-2024.01.git,[],0.0
apache,skywalking.git,[],0.0
JuanRC03,tesis-back-gidac.git,[],0.5280896
taetano,LeetCode.git,[],0.4473109
yrdsb-peths,final-greenfoot-project-Waffles3438.git,[],0.4051617
Poorvaahuja,leetcode_jan15.git,[],0.0
Dascy,LeetCode.git,[],0.0
pro-donkey,Leetcode.git,[],0.36444986
Maolin-Wei,Online_Courses_Study.git,[],0.24320269
alamin5G,LibraryProjectYT.git,[],0.4622668
dash-09,45Days-ArshGoyal-Challenge.git,[],0.2780197
ZhongJing0121,LeetCode.git,[],0.0
abijij,Repaso.git,[],0.0
haeseok-io,chatjpt.git,[],0.0
benniejung,XML-Game.git,[626],1.0
nxxgxx,NGrillo_Ari_projectFolder.git,[],0.5098053
tadne,LeeCode.git,[],0.0
songhaetnim,JavaLecture-2024.01.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
devgiants75,java-bt-231228.git,[626],1.0
ddas260,seleniumJava_learning_rsa.git,[],0.3141387
Jitmanew-Tyagi,LeetCodeSolutions.git,[],0.4473109
aniketdwivedi1,Ecom_AT.git,[],0.0
JoeChen-YT,effective-java.git,[],0.5814105
laiscanabarro,INF01120-TCP-Trabalho-Final.git,[626],1.0
mersthamcc,website.git,[],0.0
emaphis,AgileJava.git,[2640],1.0
juliapcosta97,tech-challenge-payments.git,[626],1.0
yrdsb-peths,final-greenfoot-project-notAndrewLi.git,[],0.4051617
bristotartur,gerenciador-de-partidas.git,[],0.37066045
openjdk,wakefield.git,[],0.0
Amine-Aissi,Currency-converter.git,[],0.45787725
SoftwareAG,cumulocity-examples.git,[],0.32004
hmahara,halo-dunia.git,[],0.0
spirow73,Java-Final-Assignment.git,[],0.29567435
Myzerberries,AbstractClassChallengeSolution.git,[],0.41937962
mohammed-hamdan-alom,MovieApiBackend.git,[],0.295048
GitLiveApp,firebase-java-sdk.git,[],0.714897
PooranaSankaran,JSP_Cookies.git,[],0.42290983
BetonQuest,BetonQuest.git,[],0.27685386
cgeo,cgeo.git,[],0.5829517
cpbentley,pasa_cbentley_jpasc_pcore.git,[2640],1.0
Swartdogs,CrescendoCode.git,[],0.51177967
SolarMoonQAQ,Immersive-Delight.git,[],0.0
Pavel505,ProgrammKINO.git,[],0.38328063
GabrielaSantiago31,Controle_de_acesso.git,[],0.66029465
Lakinator,LakiJTESite.git,[],0.5878475
SabbraCadabra11,Cinema_Ticket_Manager.git,"[473, 1297, 1498]",0.84452236
AxelOP96,java.git,[],0.0
marcosfshirafuchi,atletasjava.git,[],0.0
pcrobotics2,AnthonysCode2024.git,[],0.0
Bendkles,ttrend.git,[],0.0
SpringStoreOrg,com-boot-user-service.git,[],0.38039365
Myzerberries,Coding-Lessons-26.git,[],0.2635267
DileepKumarAuto,DataStructuresAndAlgorithms.git,[],0.47345418
redis,redis-om-spring.git,[],0.3726199
frc8840,TeamSummerTesting.git,[],0.29056948
AnySoftKeyboard,AnySoftKeyboard.git,[2169],0.9937961
jenkinsci,basic-branch-build-strategies-plugin.git,[],0.45074528
vataseradu,Trees-with-leafs.git,[],0.4709923
slemjet,problems_and_solutions.git,[],0.3470967
BTE-Germany,TerraPlusMinus.git,[],0.5838803
mamen12,api-general.git,[],0.0
OreoCupcakes,kotori-plugins.git,[],0.5894551
sadwipe,OOP-ANUL2.git,[],0.0
starryeye,spring-webflux.git,[],0.0
EmerickGrimm,Phony.git,[],0.43100497
lukassobotik,Quotes.git,[],0.4908454
djordje200179,UniversityAssignments.git,[],0.0
MAVR2,SensorLuz.git,[],0.5247888
akaps98,Picster.git,"[2524, 2386, 2344]",0.8631563
debxrshi,Malware-Scanner.git,[],0.31935644
jzheng2017,jama.git,[],0.0
tharushiiguru,Snake-Game.git,[],0.33107638
padreati,rapaio.git,[],0.6645911
ieamil,mobileAppProject.git,[],0.0
league-level4-student,level4-module0-new-Cuttlefish11.git,[],0.4051617
DevCassioNascimento,dio-trilha-java.git,[],0.3487401
primelib,prometheus4j.git,[],0.0
TheMathWiz56,2024-Crescendo-Java-Code-Joseph.git,[],0.6483583
dernasherbrezon,r2cloud.git,[],0.422511
KoryRunoMain,java-kanban.git,[],0.7278302
Astivero-x3d,MIS-PROYECTOS.git,[],0.0
KF-Shremk,2048-VSCode.git,[],0.31212658
mjmk3,Spring-Keycloak.git,"[611, 748, 798, 943, 2029, 2081]",0.90800357
mihaidoinea,DMA2023.git,[626],1.0
lanyablue,barbara-pix.git,[],0.37066045
LeeTovetz,Java-Course-by-L.Tishkevich.git,[],0.62122566
ElbrusGarayev,sbank-payment-ms.git,[],0.0
raphamatoss,Imperative-Programming.git,[],0.5685333
DaviVeloso,Stock-simples-em-Java.git,[],0.0
Jeffersonclaus,projetojcecommetce.git,[],0.0
yamin8000,QueraSubmissions.git,[],0.7263156
Jeremywikim,Java_learning.git,[],0.55719346
hugoisrr,database.git,[],0.0
GTBaloyi,leet_code.git,[],0.54980725
Linus8410,CALC.git,[],0.5880324
efufu,mstest.git,[],0.0
usuariozombie,PimentelGilMunillaM01.git,[],0.0
zahaval,os_proj.git,[],0.0
DaNoobRo,DCS_Lab.git,[],0.0
MaxenceMB,life-completion.git,[],0.3357404
Pulkit1822,JavaJavaFX_coursework.git,[],0.44421035
ElhoubeBrahim,tic-tac-toe.git,[],0.60773003
forrestg357,MazeSolver.git,[],0.42581746
OwO409,112Java_SelfLearning.git,[],0.0
AamulSri,Code_Of_Java.git,[],0.38422692
acntech,microservice-patterns.git,[],0.49834663
kunal87raman,ehcache.git,[],0.7278302
StefanVuko,Puzzle_8.git,[],0.49768257
amjad718,MAD_Lab.git,[],0.0
cs-intro-reichman,hw03-Maya-Goldstein.git,[],0.4051617
JulenMO,CalculadoraRepo.git,[],0.0
Zethe371,SnakeGame.git,[],0.66194963
axiom4787,2024-Axiom.git,[],0.7436005
232sarunyu,DesignPatLAB4.git,[],0.4578398
sushantnair,OOPM.git,[],0.43077487
direncanS,Monster_Server.git,[],0.0
Estrallator,ControlLineCompanion.git,"[62, 95, 142, 159, 169, 200, 272, 339, 342, 436, 437, 930, 941, 1108, 1225, 1486, 1545, 1569, 1650, 1724, 1767, 1970, 2018, 2056, 2098, 2103, 2128, 2263, 2429, 2456, 2643]",1.0
Kiranjeet28,Java-Employee-Management-system-with-SQL-with-UI-Swing-and-AWT-.git,[],0.2953439
myselfakashagarwal,JavaSE.git,[],0.0
GTMEGA,RightProperLightingEngine.git,[],0.64796627
kifj,service-registry.git,[],0.70049506
bdt-proptit,seabattle.git,[626],1.0
armando-couto,photo_armando.git,[],0.58927196
Syz66,ChatSaver.git,[],0.46920353
PratapChamala,Gatling-Java-RESTAPI.git,[876],0.8707178
AryBaum,Riddle-Game.git,[],0.4781868
asierferrero,FilmakRestApi.git,[],0.0
FRCTeam8600,FRCtestingrobotcode-Imported-Imported.git,[],0.0
GeenDutchman,LHF-MUD.git,[],0.0
Azizalfauzi,restful-api-spring.git,[],0.6346684
MJU-MCC,toyProject1_Backend.git,[],0.0
cadumancini,datasig-pdv-api.git,[626],1.0
PooranaSankaran,JSP_My_SQL.git,[],0.28997734
Merciano01,controlo-de-docentes.git,[],0.37066045
dwolf42,java_courses.git,[],0.2702969
Emre-Sag,ticketsystem.git,[],0.0
tatsuya-develop,spring-boot-practice.git,[],0.66029465
mkheck,aiaiai080.git,[],0.6239332
cpbentley,pasa_cbentley_swing_drawx.git,[],0.0
JongSoo0919,su-log.git,[],0.5169573
DropB1t,learn.git,[],0.5510488
koenmatt,BYOW_Video_Game.git,[],0.63393587
Electrum0192,chess.git,[],0.44453406
nessyoun,DesignPatternHafidi.git,[],0.3872785
oguzkaran,JavaApp1-Nov-2023.git,[],0.0
abrantessistemas,demo.git,[],0.0
elastic,apm-agent-java.git,[],0.0
Nogrend,wattwatcher.git,[],0.32848138
apache,maven-javadoc-plugin.git,[],0.0
gatekeep06,Cobblenav.git,[],0.31082958
marromagu,Batalla-Naval.git,[],0.0
junhyunpark0126,brick-breaker.git,[],0.46192908
nuclearfog,Nitterify.git,[],0.6421768
CodenamedSuper,Simple_Pizzas.git,[],0.6180321
MarcioLuizGodoy,JDEVEXEMPLOS.git,[],0.37066045
weshy007,springboot-rest-api.git,[],0.0
BurakYildirtan,GlobalGamingAndroid.git,[626],1.0
godeepsheep,TeamNice2Have.git,[],0.0
mathisdt,sdb2.git,[],0.41204628
kazimoto5520,digital-backend.git,[],0.0
salamander2,JavaCourse-Swing.git,[],0.0
leonardo02lobo,Juego-de-Pac-man-Java.git,"[482, 745, 1924, 2184, 2285]",1.0
akozyreva11,Homework1.git,[],0.0
Relluem94s,RelluEssentials.git,[],0.5258573
colton-patch,CSC345-AVL-Tree.git,[],0.63376594
aymenmaamri,iPlanner-Backend.git,[],0.3231047
yigitucun,spring-boot-redis.git,[],0.0
FilipJirsak-Czechitas,j2w-lekce09.git,[],0.0
DMaLez,dg-brewery.git,[],0.40156254
Mohammad-Y-Hassan,BubbleSort.git,[],0.32056156
matthew28302,codeboard-aws-deployment.git,[],0.0
alvarors94,alvarors94.git,[],0.5017061
Skill456skill,Parcial2_Tecnicas_Programacion.git,[],0.0
taimo0r,MusicPlayer.git,[],0.35404277
GitGhost75,notes.git,[],0.45112303
CBeredIOk,Algorithms_and_data_structures.git,[],0.4991237
Kuboyki,Practica-Documentacion-y-Depuracion.git,[],0.0
AMGHNOUSS,Learn-Java.git,[],0.5410876
Losvu,supercompras..git,[],0.0
KingTom07,Object-orientated-Assignment.git,[],0.62810016
JyothsnaPriyaMaddi,Getting_started_WithSpringBoot_API.git,[],0.48616055
arshmanahmad,frame.git,[],0.27140158
aqilahmad2k16,course-service.git,[],0.35045698
13bw,java2-prova2.git,[],0.62167346
ariel7171,Ejercicio2.git,[],0.0
GabrielNeeeves,employeeManagement.git,[1095],1.0
GabrielAraujoAndrade,Command-Interface.git,[],0.0
mstfelg,nb.git,[],0.41501585
AlexandrPustohin,AndomaQR.git,[],0.0
guadi-torino,Laboratorio1-TP.git,[],0.0
AnGabSS,FinTech.git,"[716, 209, 958, 1536, 1845, 2303]",1.0
mazHania4,py_lite_compiler.git,[],0.3861062
RaulDelfino,todoSimple.git,[],0.0
BlackCatCode22,springboot-post-request-byuheng.git,[],0.4051617
AlexTitu,web-interfaces.git,[],0.2867412
AhmedHShaker,University-ERP.git,[],0.31649104
UniqueEugen,lab67SaTAaDIS7Web.git,[],0.58847666
wetson62021,InterfacesPractice.git,[],0.0
NishaDev07,Smart_RGB_Detection_Farmer_Helpline.git,[],0.24781048
musicallyvk,PhoneBook.git,[],0.0
HanggaDwipayana,ProjectUAS.git,[],0.0
lxxjxxki,LeetCode.git,[],0.5135827
Mr-GGBond,my-spring.git,[],0.0
iyzico,iyzipay-java.git,[1442],1.0
timveil,hive-jdbc-driver.git,[],0.24426301
Chae-1,spring-mvc-1-2.git,[],0.0
joaopaulosg21,estruturas-de-dados.git,[],0.0
litetex,crt-sh-client.git,"[1886, 2134]",0.93603086
samsanket,graphqls.git,[],0.57993037
KHOPAN,Player-Inventory-Viewer.git,[],0.57540095
Samuseu,Allure.git,[],0.0
miIlicon,wf-back.git,[],0.0
Tonyjcoder77,EDD-PIX.git,[],0.0
clem248,4th-Practical-Assignment.git,[],0.4215611
OzannBekar,Java-PCP-lessons.git,"[482, 745, 1924, 2184, 2285]",1.0
ColdSun93,fwSpring1.git,[],0.0
qsardb,qsardb-repository.git,[],0.3989277
Hinall,Employe-details.git,[],0.0
XinrZhou,my-blog-server.git,[],0.0
trontzal,Ecomerce-Spring.git,"[175, 260, 417, 849, 1609, 1825, 1945, 2107]",1.0
mbi88,data-faker.git,[],0.2823022
AlexeyVityazev,Interface-Comparable-and-Comparator.git,[],0.0
