user,repo,simTL,maxSC
AchyMake,Chunks.git,[],0.0
marinosagap,SpringProj.git,[],0.62122566
gliscowo,victus.git,[],0.31157342
RuchirSaxena,Java-Basics.git,[],0.0
lauraPrp,adventofCode.git,[],0.5094585
vinnyly,finalproject.git,[],0.0
yunussezgin,stock-api.git,[],0.0
EtK2000,ssh-scp.git,[],0.418202
im0804,EditTextIntent.git,[],0.0
Kitsune-Oblivion,random-1.git,[],0.0
v6hq,plantuml-server-v2.git,[],0.39478812
im0804,recyclerView.git,[],0.0
NicodrigueZ,poo-practica.git,[],0.0
kingshuknandy2016,mobile-automation-parallel-execution-java.git,[],0.4166612
acleu,comparefiles.git,[],0.6630004
nisharadha12,MobileAppAppiumFramework.git,[],0.66112477
CodeGZ,dscommerce.git,[],0.0
Biswakalyan-Sahoo,spring-data-rest.git,[],0.55777466
Mehmed423,Java-Fundamentals-September-2023.git,[],0.55210465
Csermat,JavaEaBeadando.git,[],0.61286134
devotown,adventDay2.git,[],0.62167346
sanchezih,qantamail.git,[],0.0
MRPGMR,WUMPUS.git,[],0.0
AndresMukulCab,ListaLigadaSimple---Mukul-Cab-Andres.git,[],0.0
Gablier-R,api-collections-movies.git,[],0.31691474
DoF-6413,0-To-Swerve.git,[],0.46259046
g21turbo,POJO.git,[],0.5063759
jamily-ma,LogicaProgramacao.git,[],0.0
achwi00,Kino.git,[],0.37066045
AkBongu1219,MostRecent.git,[],0.345511
SuorFAN,qa_java.git,[],0.0
dekelshoot,design-pattern-INF4067.git,[],0.5189113
johnny-581,ExpenseTracker-CPSC210-JavaSwing-Project.git,[],0.3186619
yanivmu,Software1.git,[],0.39493692
Kireca,Mobilele-SoftUni.git,[],0.53249884
LudoCrypt,The-Corners.git,[],0.4212668
TranSebastian,AdventOfCode.git,[],0.54605997
Murarin8877,Hospital-Appointment-System.git,[],0.0
eoopeixee,Estudy-Oralce.git,[],0.3894636
Oscar-F-Herrera,NuevaChamba.git,[],0.58927196
wcolts2000,react-native-max.git,[],0.5562961
Lenni0451,LambdaEvents.git,[],0.4256862
RtyEuzch,Programs.git,[],0.35041964
SACHSTech,processing-task-9-arrays-LoganW29.git,[],0.4051617
microsphere-projects,microsphere-spring.git,[],0.0
msgpack4z,msgpack4z-java.git,[],0.6717158
jarenass001,ProyectoReservasFablab.git,[],0.0
roi-castro-jurjo,Spring-Action.git,[],0.43174323
villamorvinzie,view.git,[2269],0.96417093
Jangmyun,Study.git,[],0.0
Appu26J,GuiLocator.git,[],0.60742825
Estecka,mc-ALL-Death-Messages.git,[],0.5601206
ericfialkowski,LightsaberCPUIndicator.git,[],0.58671224
reine-ishyanami,PostJFX.git,[],0.0
andre-albuquerque01,Spring_securyti.git,"[175, 260, 417, 849, 1609, 1825, 1945, 2107]",1.0
YoussefLawendy,NQueens_Java_OS2_Project.git,[],0.0
nicolasBakanowski,technicalTechForb.git,[],0.4929291
Equinoxe-fgc,SWClassification.git,[],0.0
DaniloLikuta,TecnicasDeProgramacao.git,[],0.0
Solomon9702,firstSpring.git,[],0.0
Ma-Pol,Algorithms_Practice.git,[],0.0
NaafiRidho,Sistem-Mesin-ATM.git,[],0.0
KurbonovO,AlgoSolves.git,[],0.0
skinnynoonie,BukkitLocationUtils.git,[],0.31972376
Zirgzar,week6Assignment.git,[],0.47840858
Destiny-02,P4P.git,[],0.0
CosmicAdc,CitasMedicas_G01.git,[],0.0
JhonatanIT,chatgpt-api-java.git,[],0.4316301
KronsyC,ISE-Epic-Block-2.git,[],0.62167346
FranOrozco,ProgEgg.git,[],0.0
yashima,adventofcode2023.git,[],0.5015208
andreonyzko,StudentProject.git,[],0.0
invesdwin,invesdwin-nowicket.git,[],0.41727853
haidang2705,SMS.git,[],0.0
Rosewood-Development,PlayerPoints.git,[],0.44199276
cqb13,Numby-hack.git,[],0.3354545
AndryLara,ArbolesDefinitivo.git,[],0.0
TuwenMark,winter-mall.git,[],0.5078104
Kino8724,Java-Spring-Practice.git,[],0.3552683
