user,repo,simTL,maxSC
elioskaram,Hospital_manag.git,[],0.44120425
almitvs,Data-Structures-Projects.git,[],0.55468833
CSE-131-Fall-23,studio-7-studio-7-gabbi-vincent-yike.git,[],0.4051617
justyna-przy,quizzard.git,[1194],0.882964
ch4570,spring-webflux.git,[],0.0
zjy1213822,springmvc.git,[],0.0
TawsEspol,EspolGuide.git,[],0.0
oboehm,gdv.xport.git,[],0.50260663
freitas022,rabbitmq-spring.git,[],0.0
KaustavBagchiIBM,ROSAKafkaXRayTracing.git,[],0.42971596
GrapheneOS,platform_packages_apps_Launcher3.git,[],0.46308786
Charutha-Herath,calm_mind.git,[876],0.8707178
momagdy13,Employee_Management_System.git,[],0.0
jenkinsci,batch-task-plugin.git,[],0.70800495
TaaviNat,PP-Submissions.git,[],0.62122566
gzroy,javatest.git,[],0.57456756
shivank7269,JavaProject.git,[],0.41636565
entraeiendom,bacnet-ip-agent.git,[],0.5384186
Tyoda,CustomCreatures.git,[],0.39632738
Vijayauppala,CODSOFT_ATM.git,[],0.2727009
agilepro,cognoscenti.git,[],0.0
NarbikPubOwner,StudyForEmployment.git,[],0.0
GTMEGA,RightProperLightingEngine.git,[],0.64796627
Alvarosanchezz3,Spring-Forms.git,[],0.73518467
FatConan,formic-acid.git,[],0.28906226
shut-TD,toyShop.git,[],0.0
leunseongl,algorithm.git,[],0.51763797
mdh-se,mdh-driftavbrott-filter.git,[],0.0
rsaliner,api-Napptilus.git,[],0.0
fraidias2000,Teoria_de_la_computacion.git,[],0.3662109
Femirion,HeroesOfSwordAndSorcery.git,[],0.0
UsamaAbubakar1,Tawfiq.git,[],0.25179434
begcode,begcode-bom.git,[],0.5498329
PrajaktaLandge9,java-shop-management-console-database.git,[],0.2774254
gustavoSaboia97,appseller.git,[],0.52452254
Heretical,mini-parsers.git,[],0.7966905
SebastianSoftwareStudios,PAPIDate.git,[],0.5092565
Arquitetura-Java-23E42,appvenda.git,[],0.0
Minecraft-Transit-Railway,Transport-Simulation-Core.git,[],0.37464783
RobertMarcos,Api_lista_do_mercado.git,[],0.6262124
robertiki2001,rlm-tsys-UD22-TA2-31102023-.git,[],0.0
colinanyk,14000-group-project.git,[],0.46572077
jinyoung1704,spring_introduction.git,[626],1.0
nclsbayona,design_patterns-project.git,[],0.4967394
Luguidev,Calculadora.git,[],0.0
arthursbmatos9,AEDs-2.git,[],0.0
rh-robotics,19922-CSRC.git,[],0.7436005
xBigJhow,BirthdayReminder.git,[],0.37066045
pzunigal,SQLiteCrud.git,[2270],0.86634356
erivandosena,catraca-desktop.git,[],0.0
FurionDust,pa2_u1_p5_jj_rg.git,[],0.23606504
Koseungjo,springWebsocket.git,[],0.0
Smartiepants109,Chess-Implementation.git,[],0.7476901
6371peter,Eidolon-1.18.2-Forge.git,[],0.51274246
zwets,sms-scheduler.git,[],0.31571412
Gab-Serrano,conexion-java-oracle.git,[],0.0
alkacon,opencms-core.git,[],0.43510917
AriJunior09,curso-git.git,[],0.37066045
AndreyMendonca,SistemaDeVenda.git,[626],1.0
y00njinuk,my-books-list.git,[],0.0
0x22ff0c,seleniumproject.git,[],0.42696518
bearcat1109,Files.git,[],0.38296297
savan31,TowingHelper.git,[],0.4888004
BlasHaberland,javaULP.git,[],0.0
BoomEaro,LangHelper.git,[],0.5158479
Carlos22111981,Social_Books_Api.git,[2420],1.0
juniorapeles,house-of-books.git,[],0.0
ArthurxD232,TrabalhoProgramacao.git,[],0.37066045
agam112508,ControlEstudiantesCRUD.git,[],0.0
WildMeOrg,Wildbook.git,[],0.3763419
BhaskarPawar8,Design-Patterns.git,[],0.0
Bizarrespace,CityBeatsRedacted.git,[],0.461047
Runsafe,AdminToybox.git,[],0.0
jacky917,Java-SE11-Silver-GOLD.git,[],0.0
manorrock,sphynx.git,[2037],0.87951404
gonra,treinamento003.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
emagarc,list-set-map.git,[],0.39328873
barrosonicolas,CashCasd-REST-API.git,[],0.3253566
fugerit-org,fj-i18n-xml-helper.git,[],0.40479088
dheid,friendlycaptcha.git,[],0.54349977
morficus,Parameterized-Remote-Trigger-Plugin.git,[],0.27433398
NAciriAbdelilah,Projet-WebStudent-SpringBoot.git,[],0.0
maniteja19,CodeClause_OnlineResumeBuilder.git,[],0.2571616
luca-bassoricci,issue-35081.git,[],0.41516736
foysal619,DMoney-Rest-Assured-Basic-API-Automation-using-Selenium-Junit.git,[],0.35636765
jcatom,kaptcha.git,[],0.0
Alihene222,indie-game.git,[],0.4926181
UsmanovAMRBEK,Android-lesson-2.git,[],0.62167346
Shellysuthar,Arguteria.git,[],0.44871363
GitLoonda,thejoeun1-boilerplate.git,[],0.3342862
exen01,test-user-api.git,[],0.54429126
github-llh,emp_authority.git,[],0.0
chlwo796,programmersLevel01.git,[],0.0
vicentegallo123,gradiante.git,[],0.5574373
Eswar84888,Core-java-Practice.git,"[482, 745, 1924, 2184, 2285]",1.0
javaMinjeong,java.git,[],0.0
davidfesteban,CircleArcView.git,[],0.4942798
MofasJang,Leetcode.git,[],0.0
Divyeshkateshiya,Food_Donation_App.git,[],0.0
seopseung,java.git,[],0.0
Hilal-Anwar,Tetris.git,[],0.0
s0oraj,Animus.git,[],0.3835034
se-nata,Consumer.git,[],0.0
