user,repo,simTL,maxSC
BookPub-Sub,bookpub-delivery.git,[],0.53844887
Electronprod,RemoteControl_Server.git,[],0.45532855
taut0logy,Reader.git,[],0.514969
kimm776,react-spring-board.git,[],0.0
NaitikRajput19,bookish-invention.git,[],0.320453
mirsfang,DaoDian.git,[],0.0
adamjava2023,javaJaya.git,[],0.62167346
Malikaziz25,Project-KKP.git,[],0.44159192
y-ald,Publicis_Sapient_test.git,[],0.48038372
Reebu-A,Java.git,[],0.0
selva39,CRUD.git,[],0.0
Afzaal2003,GUESS_THE_NUMBER.git,[],0.48557925
mungmnb777,TIL.git,[],0.0
Mahmoud-Elhamrawi,TAF_SWagLab.git,[],0.0
leezyangg,Drools-Testing.git,[],0.34273732
IntroProg-C-OF24,https-github-com-introprog-c-of24-ape-taller5-sem5-grupos-ape-6.git,[],0.4051617
TonyLapuken,function.git,[],0.3400064
RominaOrciani,Curso-Java---Romina-Orciani.git,[],0.0
ISABELCHAVEZGUZMAN08,Selenium.git,[],0.0
kwakhyeonjun,Algorithm.git,[],0.0
RR1288,midterm3.git,[],0.0
3oH6un,SpringFramework.git,[],0.61286134
muhamrif,Sudoku-Java.git,[],0.0
jzc77,Kafka-Tutorial-SpringBoot-Microservices.git,[],0.7151027
kimyounggeul,hanghae99_Code_Kata.git,[],0.51763797
spiliti,gramz.git,[],0.0
Juveriyafa,LGMVIP-JAVA-02.git,[],0.2477874
skyppye,MVC_helloworld.git,[],0.7522723
FilipJirsak-Czechitas,j2w-lekce08.git,[],0.0
bryansantosdeve,JavaDump.git,[],0.5213404
Luisafc1,BananaWhatsapp.git,[],0.0
Meeds-io,gatein-pc.git,[],0.49842808
lugawe,java-maven-template.git,[],0.48135915
GotiwaleDevyani,Java_Codes.git,[308],0.86395293
Emysha99,Apache-Kafka.git,[],0.44500837
lalalarr,algorithm.git,[],0.6357526
KIMSUJIN98,06_mybatis-workspace.git,[],0.0
bessaghi,BankAccountKata.git,[],0.0
paullee29,SEC-13F-PDF-ParserToXLSX.git,[],0.35345787
damodhar-reddy,keycloak-user-operations.git,[],0.5538178
Vaskka,diarycore.git,[],0.0
Nostals,Web-Demo.git,[],0.0
wangbuer1,Dormitory-management-system-based-on-SSM-1.git,[],0.0
RidaEn-nasry,SpringMVC-Hibernate.git,[],0.42581746
sven-olding,food-ordering-system.git,[],0.5466213
wangbuer1,Library-management-system-based-on-SSM-9.git,[],0.0
GlowOfTheAbyss,JDABot.git,[],0.65917915
teresess,DBManager.git,[],0.5195252
CE-Walf,java-start.git,[],0.0
rimsdk,Produit.git,[],0.0
gamurigm,POO_SII2023.git,[],0.61286134
cs-intro-reichman,hw03-noamruni.git,[],0.4051617
wangbuer1,Epidemic-prevention-and-control-information-management-system1.git,[],0.0
REST8774,2024_Robot_Code.git,[],0.58384573
pedroCarvalhoDevv,BotParabens.git,[],0.3950755
Ivan-Sai,TournamentPlatform.git,[],0.59254664
poznaikoiidva,Selenium--Exrs.git,[],0.64657646
JavoAlcantara,ATM.git,[],0.0
ThalesGroup,identity-management-framework.git,[],0.35822904
landrich,coding-test-algorithm.git,[],0.0
Distorted-Dundar,HackVMTranslator.git,[],0.44284928
MXHDOIT,simple-java.git,[],0.7578477
jaredjask8,shoppingtally.git,[],0.5227111
JZang6,Impact-Breccia-Analysis-Tool.git,[],0.30048543
Hchanghyeon,algorithm.git,[],0.0
VazkiiMods,Quark.git,[],0.44475505
smallrye,smallrye-open-api.git,"[1150, 128, 1070, 348, 991, 2076, 2273]",1.0
Liubsyy,FindInstancesOfClass.git,[],0.0
kons2003,GTeam_Server.git,[],0.0
chaeyeon-yang,Algorithm.git,[],0.0
whitechi73,QwQ.git,[2426],0.8624426
guandasheng,adguardhome.git,[],0.0
jaimersoncorreia,bacurifood-api.git,[626],1.0
ongiant,PolarBookstore.git,[],0.5337613
Samuel06Valencia,Projeto_EstruturaFlexivel_Interface_Heranca.git,[],0.30619264
vie-serendipity,coding.git,[],0.31657037
lgdd,liferay-client-extensions-samples.git,[],0.4362138
League-level2-student,league-level2-game-ekintokgoz.git,[],0.4051617
mateuszs6,NaughtsAndCrosses.git,[],0.60773003
okocraft,Box.git,[],0.0
VivianeMezzomo,java_first_application.git,[],0.58927196
mohametdia,ST2DCE-PRJ.git,[],0.0
team-neutrino,2024-Code.git,[],0.4791863
CJC0512,BaekjoonAlgorithmPractice.git,[],0.51763797
PyjamaMole,Skyblock.git,[2435],1.0
smaduri2008,WordFall-Game.git,[],0.43195355
FRicarteM,api-product-registration.git,[],0.0
Team-5509,Plybot-2024.git,[],0.29583883
ahmedatef2007,Data-Management-Case-Study.git,[],0.0
LinguaPhylo,LPhyBeastTest.git,[],0.5333451
mm696626,DolphinGameSettingsGenerator.git,[],0.5360762
palantir,conjure-java-runtime.git,[],0.28341103
Ilona-Hiltunen,backend-course2024.git,[],0.5102885
Dragonibax,Arda.git,[],0.0
hanna-ryu,Algorithms-JAVA.git,[],0.0
oburn,squaredle.git,[],0.0
fonseca-bianca,POO_II.git,[],0.78104407
happycbbboy,v2cbb-android.git,[],0.27368763
cucumber,cucumber-jvm.git,[],0.0
s4v4te974,Registraire_Quebec.git,[],0.3613639
CrevolutionRoboticsProgramming,2024RobotCode.git,[],0.0
fuzhengwei,chatglm-sdk-java.git,[626],1.0
Amo95,ecommerce-test-app.git,[],0.62648034
DevAlexFR,E_Lembretes.git,[],0.0
Patricio104,Tienda-Online.git,[],0.0
viniNascimento63,Java.git,[],0.0
radcortez,quarkus-playground.git,[],0.47110325
carlosmandele,OOP-Java.git,[],0.0
hwong23,arqRef--mimutual.git,[],0.0
Oneal65,AlgJavaLS.git,[],0.6226999
CSE131-SP24,studio-1-liuzhouli-studio1.git,[],0.4051617
mosama2050,JWT.git,[],0.4541242
victoryama,suggested-exercise-java-section10.git,[],0.5022182
xChivalrouSx,budget-buddy-web.git,[],0.49690938
postechfiapgrupo04,check_lab.git,[],0.0
mkeslin,frc4734.git,[],0.0
mekanism,Mekanism.git,[],0.74373496
AbelG9,ms-register-clinic-final-project.git,[626],0.86534727
Arl-Kim,employee-records-system.git,[],0.42059448
Aakarshak-TNM,Java_Tutorial.git,[],0.0
Sanghyun124,AI_Convergence_Reservation_Program.git,[],0.0
busraskocak,week-6.git,[],0.0
UllmannG,BancoJava.git,[],0.0
victoryama,exercises-java-section9.git,[],0.39150128
Arcuzz,ProgettoISS.git,[],0.0
Mandr96,INGSW-DietiDials24.git,[1194],1.0
vhphong,devops-automation.git,[],0.6239332
0bliviat3,Algorithm.git,[],0.51763797
alexandre2005,uber2.git,[],0.0
MCmoderSD,Snake.git,[],0.3776594
elgarcito,solvd-1-block-homework-3.git,[],0.33901247
georgecpp,SmartOCR.git,[],0.32750326
JavierDuranFlores,API-REST-SB-DOCKER.git,[2023],0.895049
aemer0220,AI-Search.git,[],0.39689296
Zoe-myr,ChaosBoltSpell.git,[],0.5152934
ThiagoFigueiroRibeiro,Java.git,[],0.7436005
hjhrq1991,JsBridge.git,[],0.0
6411-jhs,2024-Competition.git,[],0.6292652
itsutsuki0618,fizzBuzz.git,[],0.0
annieboltwood,Waveform-Generator.git,[],0.722818
