user,repo,type,orcount
DavTurns,Project-Java-University.git,pom.xml,0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000002020000
opendatamesh-initiative,odm-platform-up-services-executor-azuredevops.git,pom.xml,0x300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000008000040000000000020200
samen2080,ProjectOnlineEnroll.git,pom.xml,0x2000000
Davangu,IDE_BiggerSmaller.git,unknown,0x0
prakharr5,ACM_Hacktoberfest_Java.git,unknown,0x0
shivam1raj5,AI_Driven_Essay_Application_JAVA.git,build.gradle,0x0
prachihirekha,bootcoding-review-system.git,pom.xml,0x20000000000004000000000001000060200
Rabiaats,ArrayElementFrequency.git,unknown,0x0
mrnikolaszus,module4HibernateFinal.git,pom.xml,0x0
Mahesh-Animela,Calcuator.git,pom.xml,0x0
Davangu,IDE_BiggerOf3.git,unknown,0x0
codePelli,mpl-tsys-ta27-3.git,pom.xml,0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000001000000000000000000000000000000000000000000180000000000000001800070200
aliassem2812,Game-Java.git,pom.xml,0x2000000
sundewang,spring-boot-demo.git,pom.xml,0x30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010020000000000000000000000000000040200
giosil,spring-json-rpc.git,pom.xml,0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000050200
i172002,Banking-System.git,unknown,0x0
Yakov91,Fabrica.git,pom.xml,0x2000000
korayagithub,LeapYearsActivity.git,unknown,0x0
codePelli,mpl-tsys-UD26_Ej3.git,pom.xml,0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001800050200
ParkDH0809,java-woowa-precource-6-baseball.git,build.gradle,0x0
rsveinson,ACS-1903-F2023-Chapter6Examples-.git,unknown,0x0
robert-ds,crsystem.git,pom.xml,0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
tejue,shop-service.git,pom.xml,0x0
aallaann111,editeur-de-texte.git,pom.xml,0x2000000
syamanantam1499,BugTrackingSystem.git,pom.xml,0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000c0040000000e000000000001000070200
pizzmile,DB2-telco-ecommerce-portal.git,pom.xml,0x200000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000
Rafalanches,prjLombok.git,pom.xml,0x2000000002001800070200
Rahulpuram,Calculator.git,pom.xml,0x6000000000000000000000000000000000000000000000000000000000000000000000000000002000000
P3rs,opticsshop.git,pom.xml,0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000180000000200000001000060200
duygueylul,TekSay-larDizi.git,unknown,0x0
Kapich1192,my_java_algo_learning.git,pom.xml,0x400000000000000000000000000000000
mohab9248,frontendApp.git,build.gradle,0x0
DenisTomas,constructors_inheritance_college_challenge_java.git,unknown,0x0
koskinen-olya,AQA_yandex_scooter_API.study.git,pom.xml,0xc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000002000020
pedrogjmesquita,radio.git,pom.xml,0x800000000
FlorianLevsr,oop.git,unknown,0x0
jh10253267,board-project.git,build.gradle,0x0
Ankitojha121212,TECHNOHACKS.git,unknown,0x0
30141590,J68V47-Classwork.git,unknown,0x0
Global-Tronics,gtnfctesttoolHub.git,build.gradle,0x0
rikayulianitaF1,UTS_F1_2209010243_RikaYuliAnita.git,unknown,0x0
koskinen-olya,AQA_yandex_scooter.study.git,pom.xml,0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000
Greesy1878,Modul.git,unknown,0x0
himalayasarmah,tic_tac_toe.git,pom.xml,0xc0000000000000000000000000000000c
Amlaly,Api-Project.git,pom.xml,0x10000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
lisachu98,MaM3.git,unknown,0x0
savio96,JavaVNW.git,unknown,0x0
MokoLaboratoire,le-laboratoire-spring-boot.git,pom.xml,0x4000000000000000040200
JakovMatosic,fantasy-bestiary-db.git,pom.xml,0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000001000050200
lisachu98,MaM1.git,unknown,0x0
lisachu98,MaM4.git,unknown,0x0
jonassnts,AtividadeJava.git,unknown,0x0
valexandrovich,afg.git,pom.xml,0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000001000060200
sherrymax,acs-examples.git,pom.xml,0xe000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
ignacio487,AppWebJava2.git,pom.xml,0x10000000000800000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000
YasminAlmeida,java-utils-projects.git,unknown,0x0
drsdipti03,CODSOFT.git,unknown,0x0
vncs-srs,PO24CP.git,unknown,0x0
MihaelaBoian,tema17.git,unknown,0x0
SWohoush,Thread-Test.git,unknown,0x0
titissukmono,AplikasiPerhitunganJumlahHari.git,unknown,0x0
yrdsb-peths,first-github-assignment-Incxndiary.git,unknown,0x0
ithoc-training,web-blog-dashboard-service.git,pom.xml,0x2001000060200
victorgeroto,Projeto_Deploy.git,pom.xml,0x80000002000000002001800070200
exercism,java-test-runner.git,build.gradle,0x0
Camila-2018,Bulme.git,unknown,0x0
yDavidd,Gerenciamento_Pedido.git,pom.xml,0x80000002000000000001800070200
himadri-mandal,harbor.git,pom.xml,0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000001c
Marifer150805,ProjetoPedido.git,pom.xml,0x80000006000000002001800070200
minhquang252001,Demospringboot03.git,pom.xml,0x40200
vantntasc,t2303e_reflection.git,pom.xml,0x100000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000020000
pizardini,Organograma.git,unknown,0x0
Julien-Costa-Castro,TP2-GIT-2.git,pom.xml,0x2000000
ChNira2024,docker-application.git,pom.xml,0x1000000000001802040200
ZaidP6,Holamundo.git,unknown,0x0
htruong181099,udacity-java-web-p1.git,pom.xml,0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000180001000000002000000050200
shivankar-p,Calculator.git,pom.xml,0x6000000000000000000000000000000000000000000000000000000000000000000000000000002000000
rohitsharma-618,Array.git,unknown,0x0
Glor1ous,Generics.git,unknown,0x0
jishnupumex,inventory-service.git,pom.xml,0x200000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000001800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000008000000000001800060200
AnandhSrinivasan,Project_1.git,pom.xml,0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000703000000000000000000000000000000000000000000000000000000000102000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000
rjpdevai,OramTest.git,pom.xml,0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
hanseunghyeon1,algorithm.git,unknown,0x0
Quendy13,TD2.git,pom.xml,0x2000000
oksana-rudenko,online-book-store.git,pom.xml,0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000200010000000000000000000000000000000000000000000000000000000000000000080000002000040002001000060200
MrXiangVip,packages.git,build.gradle,0x0
EnesTalhaCelik,JavaOdev_Bankamatik.git,unknown,0x0
Njdadoo,editeurDeTexte.git,pom.xml,0x2000000
himalayasarmah,snake_and_ladder.git,pom.xml,0xc0000000000000000000000000000000c
bziin,photoalbum.git,build.gradle,0x0
acciojob,java-assignment-testing-vis123Git.git,pom.xml,0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002800000000000000000000000000000000
MohamedTarek26,Paint.git,pom.xml,0x1c0010000000000000000000000000000000000000000000000000000000000000000000000000000040200
Zekrom2378,Zekrom-s-Armory.git,build.gradle,0x0
GabriellyOlinsc,Cinema.git,unknown,0x0
arthurkroth,T.I.Eapp-Deliverable3.git,unknown,0x0
AirtonFrancoSilveira,communication-java-ms.git,pom.xml,0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000006000200000001000040200
GrapheneOS,platform_packages_modules_HealthFitness.git,build.gradle,0x0
bazelbuild,bazel.git,pom.xml,0x0
bioimage-io,tensorflow-2-java-interface.git,pom.xml,0x1800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
KiboSoftware,kibo-fulfillment-workflows.git,pom.xml,0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000008000000000000002000000
Chunjae-GongCheck,GongCheck.git,pom.xml,0xc00000000000000000000000400000000
gabsmsenna,Agenda-Com-Banco-De-Dados.git,unknown,0x0
khylo,CourseNotes.git,pom.xml,0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000040000000000000000000000000000000000000000400000000000000000002001000020000000000000000000000000000000000000000000000000000000000000040008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010c000801800000000d00600020000702a1
cmehmet,Swing.git,unknown,0x0
goodnewsj62,paddown.git,pom.xml,0x180006000000000001000070200
veithen,wsimport-maven-plugin.git,pom.xml,0x60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000002000000000000000000000000
farisgigic,OOP-lab.git,pom.xml,0x0
MiqueiasFBarros,SimpEco_-PokeEco-.git,unknown,0x0
marojama,MathMentor.git,unknown,0x0
Cantara,MessiKinesisProvider.git,pom.xml,0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100400000010000000000000000000000000000000000000000000000000000000000028000000000000000000000
fisz1,aem-react.git,pom.xml,0x203ff03ff03e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007fffffffe00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200020000000000001000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000040000000000000000000000000000000000000002000000000000000000000000402000000
TheRedBrain,better_adventure_mode_core.git,build.gradle,0x0
zhaolang05,chatSystem.git,build.gradle,0x0
EliasMeh,GSB-RV.git,unknown,0x0
KrishnanditoLksn,Tandur_Shop_GUI.git,unknown,0x0
avatartw,tsi.git,pom.xml,0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100400000000000000000000000000000000000000000000000000000000000000000000000000000000002000000
JohnBryan2822,messenger-full-stack.git,pom.xml,0x2080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000200000000002000000000000020000000000000000000000000004000000400080002000000000001800070200
eddiephelanfortyfive,EPIC2.git,unknown,0x0
smallsalta,FCT_ATZ.git,pom.xml,0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007f0000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000222000000800000000000000000000000000000000000000000000000000000000000000040008000000000000000000000000000000000000001000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000008603000000000000000000000000000000000000000000000000000000000000c000000000000000020000
msiva06,AtoZDSA.git,unknown,0x0
swehacker,cqrs-customer.git,build.gradle,0x0
Apo-Theddy,patrones-diseno.git,pom.xml,0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000800000000002020000
MaciejBabicki,CoffeeExpress.git,pom.xml,0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000001000000002001000060200
fran0vsky,java_university.git,unknown,0x0
Clarke2302,JavaSemestreDois.git,unknown,0x0
Icarolmo,SocketsHotel-RedesEP1.git,pom.xml,0x0
xediceabbasova,weather-api.git,pom.xml,0x8000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000002000000042003000040200
harshjjain,IMDB-Movie.git,pom.xml,0x3f03ff00c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003fffff8000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000200000000000000000000000000000000000002000000000000000000000000012000000000000000000000000000000000000000000000000000000000000000000080000000000100000000000004010000200000000000000000000000000000000000000000001000200000000000000000000000000000000000000000000000000000000000000024000000000000000000000000000000000000000000000000000000600006000200000004000000000000000000000000000000000000000000000080000000000000000802000000
pedrolessa-dev,your-library.git,unknown,0x0
LudoCrypt,Special-Models-1.19.git,build.gradle,0x0
Refwest,WSZiB_JWD.git,unknown,0x0
IDG9I,ConectarMovil.git,unknown,0x0
matheusBenedihtCaldeira,api-tech-mall-ecommerce.git,pom.xml,0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000200002001000060200
Notenoughmail,KubeJS-TFC.git,build.gradle,0x0
