user,repo,simTL,maxSC
sknop,KSQLJavaClient.git,[],0.67901474
fabiop35,dispatcher-service-CNSIA.git,[626],1.0
ranawareviraj,ForumApp.git,[],0.0
Cubeside,CubeQuest.git,[],0.0
MuziPH,tickets.git,[],0.0
SaurabhKulkarni98,Mini-Project.git,[2640],1.0
0xRahad,SpringMVC.git,[],0.0
Jaggeroth,cox-character-build.git,[],0.26346004
gisellevonbingen-Minecraft,GravitationalModulatingAdditionalUnit.git,[],0.63591
umar252000,JavaBasics2.git,[],0.0
friendlyhj,ZenRecipeReloading.git,[],0.391791
Jahia,siteSettings.git,[],0.3826252
jonasdasdefekte,The-Sage.git,[],0.5439152
TristanFerdinand2001,Currency-Converter.git,[],0.3167532
panmissl,cory-web-spring-boot-framework.git,"[611, 748, 798, 943, 2029, 2081, 920]",1.0
eod940,spring-security-oauth2.git,[],0.7312482
kurromiii,letter.git,[],0.4532847
kair069,EUREKAPROYECTOFINAL.git,[],0.0
enginseer-dev,Pushwoosh-quickstart-Capacitor.git,[],0.31963477
jiangperson,custom.git,[],0.46264172
danielsGitStuff,fun.with.git,[],0.6687014
bodhanas,Battleship.git,[],0.0
telekom,SmartCredentials-SDK-android.git,[],0.4335664
xqtony,my-question-list.git,[],0.32343075
ZzLl-Love,Spring-Study.git,[],0.0
gonzeadu1,Adventure.git,[],0.40832078
validatorzaf,zaf.git,[],0.0
telvarost,MiscTweaks-StationAPI.git,[],0.4470717
JunBinLiang,DailyLeetcode.git,[],0.4473109
Kylalin,Gollum-Discord-Bot.git,[],0.0
AngelSpinosa,PasswordGenerator.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
evidentart,dungeon-crawl-game.git,[],0.43331358
MrUniverse44,Minedis.git,[],0.7037359
piomin,sample-spring-boot-saga-eventing.git,[],0.30717614
lisamonica,UKKlisa.git,[],0.0
kimm9803,Baekjoon-Programmers.git,[],0.51763797
habibi03336,stock-story-api.git,[],0.0
anviaan,SculkHorn.git,[],0.5454172
mindolph,Mindolph.git,[],0.43459693
silence102,JAVA-STUDY.git,[626],1.0
mustafa0411,AlgorithmBattleground.git,[],0.4330308
piomin,sample-java-sonar.git,[],0.25718403
Ranchoo28,Lupetto-Barber-Shop.git,[],0.0
smitstroy,mooc-fi.git,[],0.0
troyiscoding,chess.git,[],0.0
gocd,gocd-database-migrator.git,[],0.72731185
gocd,gocd-ecs-elastic-agent.git,[],0.48925814
FRC4131,FRCCrescendo2024.git,[],0.0
danieldotwav,Step-Combinations.git,[],0.30839008
ThePudgyPigeon,crochet-companion.git,[],0.30493772
bryopsida,spring-boot-starter-k8s.git,[],0.5922763
Iacon1,BBSnCC.git,[2124],1.0
inoxio,spring-cloudwatch-metrics.git,[],0.38751343
Nohkii,Algorithm.git,[],0.51763797
maxSchwarzbachUni,MWI-104-Fortgeschrittene-Softwareentwicklung-Gruppe2-Kanban.git,[],0.62167346
Nexters,Don-t-Forget---Server.git,[626],1.0
hema-webflux,validation.git,[],0.0
cachemoney8096,2023-minibot.git,[],0.40900737
ThizThizzyDizzy,thizzyz-games-launcher.git,[],0.64754957
Kruman,SistemaVenta.git,[],0.0
tomekRzepka,elearningplatform-backend.git,[],0.45996958
Mosenith,LeetCodeProblems.git,[],0.0
lucasbezq,algafood-api.git,[],0.0
NeelTheBomb,FTC-Code.git,[],0.58399594
gustavoacinfo,algafood-api.git,[],0.58927196
ozzy617,TaskTracker1.git,[],0.0
