user,repo,simTL,maxSC
amitb5129,CompetitiveProgramming.git,[],0.48309636
DiSousaDev,mcc.git,[],0.37066045
tgodoib,MC-IP-Checker.git,[],0.30916756
abcdefghijken,mooc.fi.java.git,[],0.39983028
DiniduNethsara0423,layered-mavan-mypos.git,[],0.0
qbancoffee,drivewire4.git,[2435],1.0
ParallelMC,ParallelUtils.git,[],0.51033306
Myshae-A,Ninja-Quest.git,[],0.43154928
koyama8,Spring-Boot.git,[],0.0
sakibul-munna,BlockCraft.git,[],0.3155237
zhang275076723,LeetCode.git,[],0.0
giannis395,os.git,[],0.57074404
reggyshicky,JavaJungle.git,[],0.6825731
PradeepS17,Pradeep-S.git,[],0.63393587
jun9898,JPA_Study.git,[],0.0
Green-Supermart,Website.git,[],0.0
alfaizuna,Task-Manager.git,[],0.6251451
eduardoconde-bit,Faculdade-Sistemas-de-Infor.git,[],0.0
itrikcode,testGithubAction.git,[],0.46585315
SamSah-Nixon,DataStructuresAndAlgorithms.git,[],0.23606504
ParkSeryu,CodingTest_Main.git,[],0.0
griffinnewbold,COMS-4156-Service.git,[],0.37816384
ThiagoTrajanoDev,paymentAPI.git,[],0.0
Hectopascal7,kissshot-site.git,[],0.0
eddineimad0,Quizly.git,[],0.33490473
nicochart,AerialHell.git,[],0.0
TeackjinLee,springStudy.git,[],0.0
ChunHisangLee,leetcode.git,[],0.60870266
chormunlam,Master-Spring.git,[],0.6742415
keunoh,spring-core-theory.git,[],0.67141294
Luiz009,gestao-vagas.git,[],0.0
Eduardo-Rocha-Azevedo,Adventure-Game.git,[],0.0
jasoryeh,TallyLib.git,[],0.52575797
siwon-park,Problem-Solving.git,[],0.0
Haspamelodica,JavaZMach.git,[],0.0
chie-hira,files-management-API.git,[],0.0
kcsurapaneni,oauth2.git,[],0.5229535
trush081,granite-solutions-service.git,[],0.0
TrialLabs,rest-with-kafka.git,[],0.49618107
muyi-jian,testgit.git,[],0.0
Manprocoder,LOGIN.git,[],0.5121109
sec-dev-iteso,secure-sdlc.git,[],0.37306738
yuzhengyang,Hidoc.git,[],0.0
h3d-longnsp,oop-hw8.git,[],0.0
DeLaFuenteEzequiel,JavaSpringHilet.git,[],0.0
Jarod-G,mille-bornes.git,[],0.36794236
aws-redhat-gameday,coffeeshop-app.git,[],0.50647604
DocisJP,cripto-ecommerce.git,[],0.45238066
meet-liuyongkang,KuangShenStudy.git,[],0.0
uprizingFaze,Juliana.git,[],0.0
galitz-matt,monopoly.git,[],0.4167179
rafroes1,javaArchitectureInfnet.git,[],0.7278302
Commoble,hyperbox.git,[],0.41693032
rezebustamante,parcialLaboratorio.git,[],0.61286134
Guilherme-FCM,Android-Studyo.git,[],0.0
juvxncio,TesteAtividade.git,[],0.0
Thiago5002,JoKenPo.git,[],0.0
hope366,Lizzie-improvements.git,[626],1.0
recursiveo,spring-oauth2-trio.git,[],0.48742422
jakubpietrzko,Genetics.git,[],0.5063759
thomas40510,CUJaS.git,[],0.6903195
joinfaces,joinfaces-docs-server.git,[],0.72872394
itzCrih,CoralWinter.git,[],0.70800495
oal55,advent-of-code.git,[],0.42046908
Utils4J,DiscordUtils.git,[],0.47637784
hetzge,eclipse-flix.git,[],0.0
serenity-dojo,challenge-1---pilot-medicals-roxym-phonicshell.git,[],0.4051617
nesmarifaat,XYZ_Bank..git,[],0.0
MisterJulsen,TrafficCraft.git,[],0.3119068
Soopcha,CGshechkaTASK4.git,[],0.0
SkyblockerMod,Skyblocker.git,[],0.48447323
NF02,ResistorCalc.git,[],0.31970492
WorldisAmen,Email-Server.git,[2545],0.8856332
koketso16,CODSOFT.git,[],0.41981775
Project-Sonata,Cello.git,[],0.5388321
RoyaLProg,RoyaLsUI.git,[720],0.8716123
SaadARazzaq,Java-Application-Hub.git,[],0.38749868
devatherock,simple-yaml.git,[1775],0.8355754
Lele97,spring5WebApp.git,[],0.3897514
apache,freemarker.git,[],0.0
physine,AlgoVis.git,[],0.30553132
bianca-8,2023-2024.git,[],0.0
HsiaoCz,JavaCode.git,[],0.0
tomyesteves,Desafio-2.git,[],0.6789258
apache,incubator-pekko-platform-guide.git,[],0.4576856
Happy-New-Here,HappyNewHere_BE.git,[],0.0
almog2139,QA-FinalProjectAutomation.git,[],0.78280765
mizo432,kotlin-example.git,[],0.0
Sirinemn,ChaTop.git,"[482, 745, 1924, 2184, 2285]",1.0
Mikhailpn,RestApiProject.git,[],0.49699724
Dongbok-Lee,Algorithm_Problem.git,[],0.0
sreshtech,Practice-java-basics.git,[],0.42233232
nyrta1,QuoteGen-API-Server.git,[],0.36906168
SoftpROJ2023,SoftwareProject2023.git,[],0.4546927
aamirxshaikh,spring-boot.git,[],0.3055496
fabrice78912,com.inn.cafe.git,[],0.30398753
Wolfinp,Rahatzhan-Java.git,[],0.0
BacaroTech,PokeBowlEvaluation.git,[384],0.9453777
Team2901,CenterStage11588.git,[],0.68179065
robertiki2001,rlm-tsys-TA26-3-14112023.git,[],0.0
nathanteskey,projects.git,[],0.34072366
Mapty231,CogWorks.git,[],0.30108774
alta404,universe.git,[],0.30287805
Simulador-pregao,simulador-pregao.git,[],0.0
DavvveN,Kattis-Uppgifter.git,[],0.46043542
Xianqin11,JavaITP.git,[],0.0
GarrettNixSoft,CanvaCord.git,[1095],0.85074085
treaddevs,Pizza-App.git,[],0.344316
shankarvinjamuri,algo.git,[],0.0
igniterealtime,openfire-jsxc-plugin.git,[],0.6250062
umutyerebakmaz,react-native-cli-tailwind-starter.git,[],0.5749444
petradamek,address-database.git,[],0.47770345
niprimesh,com-saucedemo.git,[],0.0
Knyazjv,java-explore-with-me.git,[],0.41899794
aabg1980teacher,gofPatterns.git,[],0.0
jeniferlemos,EstruturaDeDados.git,[],0.0
IRizzon,CoinConvert.git,[384],0.81141454
lukekratz,DigitalClock.git,[],0.37177217
White-OvO,CIT130-ONTHEGO-.git,[],0.54588896
gabrielmqc,API-de-Receitas.git,[],0.47389236
Azeem-Raza,JSP-and-Database.git,[],0.34994483
yasmimkellypj,HotelCaliforniaProjetoFinal.git,[],0.0
sergioterrino,movieAdvisor.git,[626],0.86534727
kacp-k01,TrainningGrounds.git,[],0.30026197
LWJGL,lwjgl3-osgi.git,[],0.52996856
REZZI-DA,Wildau.git,[],0.39401877
nikhil-miranda,tic-tac-toe.git,[],0.33497232
salif,dododon.git,[],0.4463582
AelsonCarvalhoFernandes,Prontuario-Eletronico-Java-Edition.git,[],0.37066045
mrpauloricardo,silver-octo-umbrella.git,[],0.0
rjaros87,pm-home-station.git,[],0.62879306
hoangSaTruongSa,bshop-server.git,[],0.0
yrdsb-peths,first-github-assignment-darrenth4i.git,[],0.4051617
AndriusGelezevicius,Calculator.git,[],0.0
szgabsz91,npm-maven-extension.git,[],0.369713
MoDeeJr,ObjParser.git,[],0.3906789
songbowen123,grovywithjava.git,[],0.0
BishopBishal,functionalProgramming.git,[],0.0
Juca-77,Souls-Duel.git,[],0.5563161
dominicchong,MADApp.git,[],0.0
Dadipya14,RMI_chatting_application.git,[],0.4241313
daleisun,kafka-beginners-course.git,[],0.62122566
ahmed-debbech,aoc2023.git,[],0.49515197
luisadha,latihan-java.git,[],0.0
placidenduwayo1,k8s-ingress-kafka-avro-cacm-back.git,[],0.47208074
shivamsinghAIMLops32,java_leetcode.git,[],0.47954062
MingDui-Java,TimeManager.git,[],0.0
piranhacloud,piranha.git,[],0.4570361
patilvinayb9,sam-app.git,[],0.5432638
Whitneysa,plan.git,"[1452, 473, 1297, 1498]",0.8974244
BryanPazminoG,cuentas.git,[],0.0
kimsundae,logicLoom.git,[],0.0
Mttt7,study_smart_fullstack.git,[],0.30904442
tonvanbart,flink-examples.git,[],0.5251607
Chendapeng1019,JavaNote.git,[],0.0
glcamillo,poo-projeto-catalogo-imdb.git,[],0.56045026
ClementGib,BankAccountQuarkus.git,[],0.6239332
sekelsta,horse-colors.git,[],0.49507797
smilelifeVama,leetcode.git,[],0.0
apache,commons-configuration.git,[],0.0
authlete,cbor.git,[],0.66379184
spt-development,spt-development-cid-web.git,[],0.46331608
HyunsooZo,Programmers.git,[],0.51763797
spiman9,MAD.git,[],0.5688768
trionesdev,triones-spring-boot-starters.git,"[482, 745, 1924, 2184, 2285]",1.0
AdemSoydan,FlightSearchApi.git,[],0.0
MobileAces,AGA_BackEnd.git,[],0.0
riru4293,k-vfs-ram.git,[],0.44158646
odabasi52,BankGUI.git,[],0.0
FrankTrabajo,ProyectosJava.git,[],0.0
PlanBBBBB,xuecheng-plus-project.git,[],0.0
kimD0ngjun,algorithm_structure.git,[],0.57426465
asohrab18,spring-security-repo.git,[],0.47897065
Disonhsiao,project1.git,[],0.5978295
AmrMahmoudSaid,Nabd_project.git,[],0.25237787
cuongnv03,IT3103.732872.2023.1.20215006.NguyenVanCuong.git,[],0.50788426
imen014,jUnit-entrainement.git,[],0.5197638
SumaitaB,RecycloBD.git,[],0.47637045
yun73,CS_study.git,[],0.0
MsWoo,my_service.git,[],0.0
fly2015,java-concurrency.git,[],0.52395356
abkalia,daily_data_structure_questions.git,[],0.5035169
rhabimendoza,CodeWars-Java.git,[],0.41516736
SphinxXi,WebApplication-Shp.git,[],0.52870744
DooDuZ,JavaSolution.git,[],0.0
Jorleanderson,analise_de_tempo_de_ordenacao.git,[],0.0
JooGit12,Programmers.git,[],0.51763797
iPortalTeam,DimLib.git,[],0.40775347
anandkamasani,employee_app.git,[],0.0
realankitsinghal,365DaysChallenge.git,[],0.33178058
steffenkoerner,goto.git,[],0.40871373
yujiangjun,EchoVista.git,[],0.0
Balajitrn,order.git,[],0.55883247
mrthetkhine,TuringJavaEE5thBatch.git,[],0.47020978
amankushwaha100,All-Type-Parttern.git,[],0.31534648
kingofypos,Leetcode_solutions.git,[],0.40431
josephuk77,Algorithm_Java.git,[],0.4473109
fuwasaba,hubfuwa.git,[],0.70800495
creek-service,creek-platform.git,[],0.789688
jenkinsci,font-awesome-api-plugin.git,[],0.401397
TaeJeongPark,ThinkDataStructures.git,[],0.0
aritram1,android-java-smsforwarder.git,[],0.37412125
antonsjava,sb-utils.git,[],0.41834444
JustAlittleWolf,AdventOfCode2023.git,[],0.49515197
oktaviadpp,selenium-project.git,[],0.40333477
dangerousLefty,fullStackApp.git,[],0.35304457
comsystan,comsystanj.git,[],0.0
forax,advent-of-code-2023.git,[],0.38909262
JustenMX,ntu-project4-porsche-backend.git,[],0.33024326
moderneinc,mod-connect.git,[2640],1.0
gangfunction,ProxySpring.git,[],0.6532622
dagbjorn,microcoffeeoncloud.git,[],0.5063759
Zavacky,Paz1c-rest.git,[],0.55824506
TJUT-Zlt,sky_take_out.git,[],0.0
prkhr7819,Java_learner_projects.git,[],0.3893565
SendhyRhysa,UAS_Kelompok6.git,[],0.0
kxxnD04,OOP-Semeater2-2566.git,[],0.47897065
PlanBBBBB,spikemall.git,[],0.0
barakugav,JGAlgo.git,[],0.67007124
snehalgupta2094,java.git,[],0.0
holyPigeon,algorithm.git,[],0.0
WojciechGos,Car-Service.git,[],0.0
H-server,woowa-java-pairmatching-precourse.git,[],0.0
DoaaOsamaK,Leetcode.git,[],0.0
Piyush-Tilokani,leetcode.git,[],0.37116984
ibtissammassa,JEE-ENSAA.git,[],0.0
zenJavaCode,Placement100.git,[],0.2645053
Rachit77s,Leetcode.git,[626],1.0
lEdgaar,btb-transaction-service.git,[],0.0
thientr18,Monopoly-OOP-Project.git,[],0.0
henriksimons,Splitvajs-backend.git,[],0.7278302
chang0-0,Algorithm.git,[],0.0
Sakethphaneendra,Java_DSA_RoadMap.git,[],0.36385345
AleksandrRadchenko,reminder-bot.git,[],0.53777826
nayan-agrawal,java-notes.git,[],0.39421013
IgorCodered,Magic-Forest-Store.git,[],0.0
Team-Endur,Overwhelmed.git,[],0.6237351
markusfisch,PieLauncher.git,[],0.29519236
BKonopka123,AGH_sem5.git,[],0.7813857
wnsdyd1012,Coding_Test.git,[],0.51763797
isolgpus,WebServer.git,[],0.35784113
shruti-2412,Lost-and-Found-App.git,[],0.66529655
jenkinsci,flyway-api-plugin.git,[],0.70800495
fadligg,TugasBesarDaspro.git,[],0.0
ely-ramzan,FinalProjectJavaOOPs.git,[],0.37166816
workeritagent1,itagent1-braincells.git,[],0.0
kjetilh33,utilities.git,[],0.4281572
SaadElDine,CPU-Scheduling-Simulation.git,[],0.41665083
rheashetty23,WeatherApp-Java.git,[],0.66618025
Yamunaroyal,hell.git,[],0.48333305
liuzhihang,doc-view.git,[],0.0
paradox048,Vending_machine_java.git,[],0.37150168
LebGes-classes,controlwork2-Robertkhus.git,[],0.4051617
yannickkirschen,discord-weather-bot.git,[],0.5577173
yannickkirschen,digital-rail.git,[],0.3680725
ahmsay,Solidvessel.git,[],0.3941877
AlperHuseyn,TestNGJavaMobiLabs.git,[626],1.0
AbdFrehat,Selling-System.git,[],0.23992509
koushik-dasss,JAVA-All_IN_ONE.git,[],0.5497715
fefumo,itmo.git,[],0.0
lugia574,diary.git,[],0.0
EvelynKimm,SpringStudyMyself.git,[],0.0
EunikeDukkun,100DaysISC.git,[],0.5275181
connectbot,connectbot.git,[],0.7762212
Octav02,socialNetwork.git,[],0.0
TAKETODAY,today-infrastructure.git,[],0.5384723
OranGeShine01,Algorithm.git,[],0.5510983
Kishanpandey2,Problem-of-the-day-of-Leetcode-and-GeeksForGeeks.git,[],0.45869222
MinseoK1m,MyGit.git,[],0.0
zwl5188,CarRental.git,[],0.0
juseonghyun,BOJ.git,[],0.51763797
princebawa9267,Small-Games.git,[],0.5063759
miiniipark,algorithms.git,[],0.51763797
nvvertinsky,Java.git,[],0.0
syncliteio,SyncLiteLoggerJava.git,[],0.0
justinebaldz,juantap-be.git,[],0.73362416
hyeonmani,kyh_spring.git,[],0.0
disk91,helium-chirpstack-community.git,[],0.41768128
shreyashi1323,100DAYS_2.0.git,[],0.29743886
cjbolt,EubosChess.git,[],0.58879477
amoldlive,amoldlive-learn-java.git,[],0.0
sksingh329,api-automation-framework.git,[2037],0.89180934
nayoonk928,Algorithm.git,[],0.51763797
reactiverse,opensearch-client.git,[],0.0
libedinskii,Engine.git,[],0.0
Kings-World,fabric-mod.git,[],0.65469736
kermitt2,grobid.git,[2296],0.99999994
lh728,0-to-1-Microservices-Distributed-E-commerce-System-Template.git,[],0.31669986
DUYNGO14,DUYNGO14.git,[],0.5017061
Nagaha,practice_problems.git,[],0.34926862
MykhailoPostolTakanov,Java_Pro_2023_07_13.git,[],0.0
