user,repo,simTL,maxSC
YuliyanIvanov,Java-Basic-23.git,[],0.62122566
Veomett,project-assignment-3-iroadtrip-bzhu10.git,[],0.4051617
uni-cstar,okEffect.git,[],0.0
LLGerardo,Club-Maven.git,[],0.42281136
KhonDuong,Dictionary.git,[],0.7278302
Raje-0,SpringBoot-Tutorial.git,[],0.40170163
kkongdo,Algorithm.git,[],0.0
Veomett,project-assignment-3-iroadtrip-adedralin.git,[],0.4051617
cold2222,semierp.git,[],0.0
yorch-el-profe,santader-java-backend-20232.git,[],0.0
luca-ham,library-project.git,[],0.7278302
raphy0316,BillDiscriminator.git,[],0.0
jaxcksn,CS2363-FinalProject.git,[],0.0
barneyb,aoc-2023.git,[],0.49515197
chengks99,RFID_tracking.git,[],0.56558436
CKAY-9,nu-factions.git,[],0.61115795
ericguan04,High-School-Robotics-Team-Portfolio.git,[],0.7436005
Marco5424350,Proyecto-Integrador-SE.git,[],0.0
lifedotbak,open.git,[],0.0
Veomett,project-assignment-3-iroadtrip-Ahuynh111.git,[],0.4051617
aamanuel1,restaurant-reservation.git,[],0.0
liemnt2004,PetShop.git,[],0.0
lerlerchan,Java_2022C.git,[],0.5063759
unoth,Movies.git,[],0.0
tanjeffreyz,github-statistics.git,[],0.40132982
jeffrey2545,JeffreyLeetCode.git,[],0.0
mizhousoft,cloud-sdk.git,[],0.0
soRan0219,BaekjoonStudy.git,[],0.51763797
nikintosina,apcsaproju4.git,[],0.0
waikato-datamining,adams-base.git,[],0.5076996
Abhishek109062,LeetCode.git,[],0.4473109
HyeongjinKim98,Solved.git,[],0.0
kzdwts,q_project.git,[],0.0
Enochhhh,AppSmartStudyHubAPI.git,[],0.31294134
Sivawsu,Leetcode_100dayschallenge.git,[],0.0
fineman999,TIL.git,[],0.0
vanessavargas,java-fruits-api.git,[],0.56000155
pandalee99,Retrier.git,[],0.0
GitHub-Campus-Club-PSGCT-CSE-G1,YouDo.git,[2339],0.908503
Sword-Is-Cat,LeetCode.git,[],0.5454172
Tomo-akm,JavaPokerGame.git,[],0.0
xuejmnet,easy-query.git,[],0.33272833
Mira047,FurnitureEngine.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
attrayadas,springboot-pagination-sorting.git,[],0.47302046
CamilaMCoelho,20232_queues_ALGED.git,[],0.0
FuchigamiKoichi,progex_repor3.git,[],0.5253856
ahmetaggoz,Java_Classes_Employee.git,[],0.0
patrikmasiar,advent-of-code.git,[],0.5362276
kramit007,Selenium_4.0.git,[],0.3679197
t-sarthak,Algorithmic-problems.git,[],0.67752475
tonivade,claudb-maven-plugin.git,[],0.5521506
timerdar,FamilyFarm.git,[],0.65188575
mbland,tomcat-servlet-testing-example.git,[],0.459734
fanjic,vturbo.git,[],0.0
M7mdK,TBS.git,[],0.48383507
RTX4O9O,MUCalculator.git,[],0.6613023
DashielL23,MP2Project.git,[],0.3742088
jsanchezv,JSpeccy.git,[],0.5202822
greenmail-mail-test,greenmail.git,[],0.7278302
EuderAlves,api_Financeiro.git,[],0.56017816
yupiik,bundlebee.git,[],0.46282342
jenkinsci,plugin-pom.git,[],0.0
bryopsida,spring-boot-starter-tomcat.git,[],0.41418004
aniketsanap43,docker-java.git,[],0.62507534
orientedasad,android_development.git,[],0.36310488
hk9454,assignment-1.git,[],0.0
juseonghyun,Chatbot-App-HannamE.git,[],0.0
iasmina14,laborator9.git,[],0.0
aniik8,100daysofCode.git,[],0.35674945
markozajc,LiBot.git,[],0.3950755
maddie480,MergeRequestReportGenerator.git,[],0.4394642
main2000,LAB_FLT.git,[],0.0
Lelebees,impera-turn-ping.git,[],0.25604162
LanAnhPham12,CTDL.git,[],0.54496247
cloudspannerecosystem,spanner-schema-diff-tool.git,[],0.3201816
popovstefan,aoc.git,[],0.0
Arkantrust,task-tracker.git,[],0.7055493
pSrijana,OI-J3.git,[],0.71892065
NachtZhong,data-structures-and-algorithms.git,[],0.43424863
pranayar,AniFact---Animal-Search-Android-App-.git,[],0.55456936
kisevu,transport.git,[],0.4288834
AnticiscoFreeman,devstats.git,[],0.0
vmware,vsphere-automation-sdk-java.git,[],0.3217717
CyberSource,cybersource-rest-samples-java.git,[],0.50295305
Adnuntius,android_sdk_examples.git,[],0.0
liangzijin,gitops-demo.git,[],0.0
MEENACHISUNDARAM3,CabBookingSystem.git,[],0.53445995
BellerSun,ddns-general.git,[],0.0
jeeyn,algorithm.git,[],0.0
Allan1418,BancoABC.git,[],0.61286134
cnoriega20,sfg-cn-train-bbrew.git,[],0.5907168
sriharialakunta,Storemart.git,[],0.0
ntnehathorat,ATM.git,[],0.29377845
hamtz,BelajarFiqih.git,[],0.0
sarahweisser,employee.git,[],0.31570226
rabiori88,Servlet.git,[],0.0
phoenixcryos,IdeaProjects.git,[],0.47074068
SACHSTech,processing-task-7-images-and-animation-rachaelhychan.git,[],0.4051617
nobleviper,Java-CodingTest.git,[],0.0
SyntheticDataPlatform,APIs-SpringBoot.git,[],0.0
mtello78,taller02_devops.git,[],0.0
codeprimate-software,cp-extensions.git,[],0.35945824
AlphaXD2003,react-native.git,[],0.4054273
Palluruanusha,practice.git,[],0.47259536
