user,repo,simTL,maxSC
nguyencuong2106,test.git,[876],0.8707178
vaibhavrohal,Designpatterns.git,[],0.0
Gus-Valdivia,MYDEA_2023_2.git,[],0.0
JD-KE,Reverse_Polish_Calculator.git,[],0.58847666
phamhoan2608,02-springboot-spring-core.git,[],0.68128306
JonathanZacarias,Lab-4.git,[],0.0
jasvinder97,product-service.git,[],0.0
sethezgreen,JavaSpringProjects.git,[],0.42581746
71min,soa_experiment_2.git,[],0.0
alokcorder92,Alok-week3-java-project.git,[],0.34546438
vigneshsaravanakumar404,Text-Messaging-App.git,[],0.30305502
samuellopur,Reserva.git,[],0.0
EliceoJoel,shmedex-backend.git,[],0.474737
3dlfive,Java.git,[],0.62122566
Vitormateusromancini,Estudo-de-Java-iniciante.git,[1226],1.0
mikaelhg,lambda-demo.git,[],0.4706128
IntroProg-C-OF24,https-github-com-introprog-c-of24-ape-taller5-sem5-gropo-14.git,[],0.4051617
Musawernoori,Knights-Musawer-FinalAutomation-Project.git,[],0.0
JonnyAlf,PixelatedGizmosRepo.git,[],0.26681492
Jaso-N7,57-java.git,[],0.35159686
SkyBlock-Simplified,simplified-bot.git,[],0.0
SkyBlock-Simplified,discord-api.git,[],0.0
NascentCore,3k.git,[],0.53002393
msqr,coding101.git,[],0.51545113
fideism,clover.git,[],0.0
Kamotek,pwr-computer-science-courses.git,[],0.4296127
egguseggboy,AdventOfCode2023.git,[],0.39968514
Shivani31996,leetCodeSubmissions.git,[],0.5135827
Grom21,clicker.git,[],0.2791168
TYLPHE,udemy-java-masterclass.git,[],0.53088313
rafaelcloud83,backend-park.git,[],0.0
nattangama,Eventos.git,[],0.73518467
fabian1998martinez,prueba-noticia.git,"[611, 748, 798, 943, 2029, 2081]",0.9148514
MatmanBJ,etu_2023_9_rpvrs_lab.git,[],0.0
Unacceptable-Newt,TowerClimber.git,[],0.45482945
ricksouth,serilum-mc-mod-sources.git,[],0.5253906
didomi,sample-app-android-java.git,[],0.7278302
SCHRECEL,Lab_12_File_Away.git,[],0.0
Suff99,TardisRefined.git,[],0.4114155
knowledgefactory4u,spring-annotations.git,[],0.0
Dwight-Studio,JArmEmu.git,[],0.4415467
117HD,RLHD.git,[],0.40984976
Jhkdk,AdventOfCode2023.git,[],0.5469492
aabssmc,EventCore.git,[],0.3730074
wumphlett,COMP-3270.git,[],0.0
gbaldessari,Code.git,[],0.7436005
dufernandes,advent-of-code.git,[],0.5469492
MoezBenHassen,UniQuarters-SpringBoot.git,[],0.0
prisma-capacity,cryptoshred.git,[],0.36247918
Dyeseniact,BudgetCalculator.git,[],0.0
sathyaNEU,AED_Final_Project.git,[],0.0
HeshanPunch,CPRG304Assignment3BSTree.git,[],0.0
hamza-khalid-v,FinalProject.git,[],0.7278302
LawnchairLauncher,lawnchair.git,[1021],0.80793476
dgreen29,Creative-Tech-Brains.git,[],0.0
Devinamarsya,Pemrograman-Berorientasi-Objek.git,[],0.0
Abdo-Hussien,TravelManageSys.git,[],0.0
illmatictime,MOOC-Java_part1.git,[],0.2739081
Ma7heus,University-activities.git,[],0.403969
PcGamer25,asteroids-game.git,[],0.60773003
Jiv4ii,java-shareit.git,[],0.41899794
Naadal021,ISN-2023-powerrangers.git,"[388, 2622]",0.8083164
Danilbel,shoppe.git,[],0.45681497
albertofp,AT_Java2.git,[626],1.0
Nowilltolife,Jasm.git,[],0.511318
april-projects,april-zh-hotspot-push.git,[],0.0
bootique,bootique-logback.git,[484],0.89867026
Thepigcat76,pigdadmod.git,[],0.6396897
Theooolone,export-layered-frames.git,[],0.5806036
trolca,vote-plugin.git,[],0.23040937
VoperAD,SlimeFrame.git,[],0.67894495
Articdive,JNoise.git,[],0.47115237
Jaashee,WEBD5201-Lab5.git,"[716, 209, 958, 1536, 1845, 2303]",1.0
achour94,atts.git,"[716, 209, 958, 1536, 1845, 2303]",1.0
mouad5-bot,aftas.git,[1095],1.0
BarashSerbest,ButtonControlPanel.git,[626],1.0
alglus,advent-of-code.git,[],0.0
NataliaChicoGutierrez,Proyecto-5-.git,"[482, 745, 1924, 2184, 2285]",1.0
yiffgithub,SpellChecker.git,[],0.0
FasterXML,jackson-dataformats-text.git,[],0.464951
MrLetsplay2003,SimpleHTTPServer.git,[],0.42256144
DiDiShevchuk,javaJunior41.git,[],0.0
ArloL,postgres-sync-demo.git,[],0.48569214
Karol011,AskMeAnything.git,[],0.62208176
THammami01,leetcode-solutions.git,[1263],0.85571337
EmiiFernandez,Spring-Cloud.git,[626],1.0
Nxer,Twist-Space-Technology-Mod.git,[],0.5454172
Yerqueri,leetcode-submissions.git,[],0.7578477
ipodmini-A,platformerGame.git,[],0.3362454
mskelo,advent23_java.git,[],0.5542031
AVP-ST,Safe_Doors.git,"[716, 209, 958, 1536, 1845, 2303]",1.0
NucleoTeam,NucleoDB.git,[],0.3637661
codebase011,practica7.3-ITV.git,[],0.0
ShivaniSehgal07,Shivani_C0893209_FT.git,[],0.0
green-code-initiative,ecoCode.git,[],0.44975275
SiddharthMathurDeveloper,Data-Structures-and-Algorithms.git,[],0.47222182
PedroSRamos,InformacaodeAnimais.git,[],0.0
fransarubbi,laboratory-administrator.git,[],0.3544809
StrangeOne101,PixelTweaks.git,[],0.37969142
