user,repo,simTL,maxSC
DisciplinasProgramacao,poo-tp-em-grupo-vietcongues.git,[],0.4051617
WenDEVLIFE,JAVAFX_Enrollment_Management_System_V2.git,[],0.65749353
Nurulaffifah11,Nurul_TugasDS.git,[],0.46308187
anneliseCelma,ChatClient2_VU_CELMA.git,"[2022, 2172]",1.0
jinygod,codetree-TILs.git,[],0.0
funway,pdfform.git,[],0.3221097
chrlskrt,G2_Capstone.git,[],0.0
cubewhy,celestial.git,[],0.58927196
Qibaoooo,LAPS.git,[],0.0
rudeh1253,spring-practice.git,[],0.41899794
boranesin,EkinlikOnerme.git,[],0.0
Michael-Mihailov,Advent-of-Code.git,[],0.24337712
younv2,GIproject.git,[],0.7278302
jeanlucas2488,POSAdmin.git,[],0.0
LovatonMaytaRodrigoAlonso,Encriptacion.git,[],0.0
ZejdK,ChatApp.git,[],0.4284462
yrdsb-peths,final-greenfoot-project-IvanMak626.git,[],0.4051617
Wiscarlens,Dot.git,[],0.37160748
whos-bax,react-native-jest-test.git,[],0.77813923
miyabi202,School.git,[],0.0
Emperor999,OTPLab.git,[2640],1.0
ciscoo,cxf-codegen-gradle.git,[],0.59984684
qiuChengleiy,springboot-all.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
PedroVidalDev,sphynx_v2_backend.git,[],0.45241144
Painterrr,group_study.git,[],0.6357526
DonggeonMoon,psythinktank.git,[],0.0
UniversalMediaServer,UniversalMediaServer.git,[],0.0
BaoChinh0211,Personal-Finance-Management-App.git,[],0.42597488
RayDeveloper,triviatt.git,"[388, 2622]",1.0
Jaylen412,pro-play-pal.git,[],0.0
valtersimao,MuuData.git,[],0.37066045
QAXpert,qa_automation_selenium.git,[2270],1.0
networknt,kafka-sidecar.git,[],0.38106525
lycoris62,algorithm.git,[],0.0
tunabenson,Poker.git,[],0.4378531
Jay-huangjie,ad.git,[],0.0
Temberine,ImageProcessor.git,[],0.33651865
Lederdboy,ProyectoPOO.git,[],0.0
0WhitherGgr0,Aseguradora.git,[],0.5865478
zesouza1,sistemaDDLemJava.git,[],0.49122378
aeltahrawy,Create-Email.git,[],0.3805267
opendaylight,bgpcep.git,[],0.7278302
JonathanSalinas01,Clase4_ArPrograma.git,[],0.0
eqlb,Lab_7.git,[],0.0
Igrium,VideoLib.git,[],0.5640575
valentinlehmann,examutils.git,[],0.6054492
antoniabuzov,IMSPROJEKT.git,[],0.7278302
RyanNekadio,Designing_Classes_Lab.git,[626],1.0
robertiki2001,rlm-tsys-TA26-2-14112023.git,[],0.0
Makesystem,GWTMDC_DEMO.git,[],0.0
JoseYars,ActividadesEstructuraDeDatos.git,[],0.0
elmerben,Golf-Klubben.git,[384],0.87951225
yoyodawg63,ACW.git,[],0.0
BrunoPorfidio,Portfolio-BackEnd.git,[],0.0
edvni,Visitor2.git,[],0.47882366
HexinJ,Quarto.git,[2640],1.0
prathmeshkc,Leetcode-Problems.git,[],0.4473109
felipehscherer,todoApp.git,[],0.4030289
vikasjayabane007,AWS-project.git,[],0.4885331
cchang-vassar,Open-Ending-Strategy-Game.git,[],0.5003849
BordeauxJUG,bdxjug-api.git,[],0.0
yunabeza,CSI_3531_OperatingSystems.git,[],0.0
jahidshakil,leetcode-practice-solutions.git,[],0.4473109
chrischiedo,books-rest-api-spring-boot.git,[],0.53637147
mitka04,BookKeep.git,[],0.3986634
puruarora12,LeetCode-Java.git,[],0.6524315
Alokxmathur,CenterStage.git,[],0.0
marcotripolini,basecommerce.git,[],0.47118387
PhyrosAlpha,LearningJPA.git,[],0.37066045
Gustavo-de-Brito,vai-na-web-java.git,[],0.73518467
maxipisano11,JAVA-Ejercicio3.git,[],0.66029465
erkan9,NewsLinker.git,[],0.30938083
jaredr-branscum,Gradle.git,[],0.0
margic,workflow.git,[],0.0
JorgeWbm,Conversor-Dolar-para-Real.git,[],0.0
GersonBB,Lab4---Polimorfismo.git,[],0.42692322
MohamedAssemz,AI-Project.git,[],0.49728873
Jean1dev,autorizador.git,[],0.413671
ronanvieir4,chess-system-java.git,[],0.0
Azure-Samples,load-testing-jmeter-plugins.git,[],0.0
dababy9,advent.git,[],0.0
jcabi,jcabi-simpledb.git,[],0.0
ftc19374,DC_Center_StageV4.git,[2435],1.0
JetBrains,JetBrainsRuntime.git,[],0.48023057
jlawyerorg,j-lawyer-org.git,[],0.3268796
astewardnolan,210-Final.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
francWhite,raros.git,[],0.7785203
slackhq,kaldb.git,[],0.5986401
hashgraph,pbj.git,[],0.4072277
schikane-spurqlabs,BmiCalculator.git,"[40, 225, 284, 531]",1.0
ranjotdharni,tmg-docker-app.git,[],0.4328287
Yoojkim,2023-java-algorithm.git,[],0.63099563
mjfru,indecider_app.git,[],0.5124208
colozzacristian,F.E.S.P.E.I.D.I.-project-.git,[],0.0
Zeyad2003,X-Judge.git,[],0.3899675
alp-commits,encrypt-decrypt.git,[],0.62168306
aws-observability,aws-otel-community.git,[],0.28146085
tatianaborda,msgfinder.git,[],0.62122566
nosqlbench,nosqlbench.git,[],0.40471178
Ttoml33,Native-ad-inside-RecyclerView.git,[],0.3523718
JFormDesigner,FlatLaf.git,[626],1.0
RobinKumar5986,Leet-Code-Problems.git,[],0.4473109
Saadine0,hassouniTp.git,[],0.0
Into-Programacion-P-Oct23-Feb24,taller09-grupo09.git,[],0.4051617
manorrock,ocelot.git,[],0.43491626
apache,gobblin.git,[2327],1.0
seolminsu90,spring-scheduler-lock.git,[],0.7640987
apolocine,angioimage.git,[],0.0
rafaelfranco1,APACHESTRUTSIN2020JAVA.git,[626],1.0
jakereth,Rescue-Animal-Tracker.git,[],0.35829508
s2cocos2,yewon0309.git,[],0.51763797
patdziedzic,CS440_proj3.git,[],0.56147826
papaJupe,romiBase---gyroDrivB.git,[],0.67189634
Aliaksandr0101,-Multithreading.git,[],0.68996143
Tweetzy,Skulls.git,[],0.47367004
papaJupe,FRCodeCmdSubsysFramewk.git,[],0.48596412
ViaVersion,ViaBackwards.git,[],0.32412595
vargasleo,wex-coding-challenge.git,[],0.0
frcteam188,Blizzard2024.git,[],0.60310626
amlynczak,Programowanie-Obiektowe-2.git,[],0.0
Ab2nour,my-own-compiler.git,[],0.4464342
hanbee1005,hanghae-plus-3.git,[],0.0
mnpsnuwan,datastructures.git,[1462],0.82101685
Into-Programacion-P-Oct23-Feb24,clase02-2bim-arnautdj.git,[],0.4051617
kassiebowman,advent-of-code-2023.git,[],0.49515197
FreeTheMeme,FinalProject_aurewhite.git,[],0.0
mmahdi-farrokhy,ResumeBuilder.git,[],0.44601336
MCmoderSD,FlappyBird.git,[],0.41961753
serenity-dojo,exercise-8-monet-jh.git,[],0.4051617
Aftab-M,PrimeTour.git,[],0.35541055
mostafa0adel,VectorQuantization.git,[],0.533007
Cantara,microservice-baseline.git,[],0.3615431
Julia123456789037,java_Bestiole.git,[],0.38398877
meiguiyulu,LeetCode.git,[],0.0
obophenotype,upheno-dev.git,[],0.7193526
Adry04,Javacourse.git,[],0.35514653
zulvit,algorithms-and-data-structures.git,[],0.5161854
chenlanqing,Java-Programmer.git,[],0.0
chinna960331,Fscebook_Login_page_05-23.git,[],0.47897065
bentfe,infi.git,[],0.0
Yun-D,Algorithm.git,[],0.0
szuiderweg,be-les4-java-classes-inheritance.git,[],0.0
halo-sigs,plugin-moments.git,[827],1.0
choi0510,Java-assignment.git,[],0.68179065
neo4j,neo4j-example-auth-plugins.git,[],0.45943645
prgrms-web-devcourse,Team-16-Pickple-BE.git,[],0.0
OGVV,RESTful-aplication.git,[40],0.80305785
NBXXF,xxf_android.git,[],0.0
thantharhnin17,springboot-backend.git,[2640],1.0
Raf1ld,plugin.git,[],0.0
lais-coding,POO_Alunos_Previa.git,[],0.0
zeltolira,gerencia-peossoa.git,[],0.4030289
muhammadbisma21,tugas1segitiga.git,[],0.66029465
mdSakibAlHasan,News-classification.git,[],0.67193776
IgorKawczynski,practices-2023.git,[],0.24223779
jensmjahle,IDATT1001-Programmering-1.git,[],0.42521018
siddhartha1998,AIDL_AAR_Library.git,[],0.26579183
serenity-dojo,exercise-12-roniyaniv.git,[],0.4051617
coledombrowski,JavaCodingExercise7.git,[],0.0
ahmed-Salmawy,Springboot-Kafka-Mongo.git,[],0.6089799
metodi-velev,mastering-lambdas.git,[],0.40226984
