user,repo,simTL,maxSC
sultanul-ovi,Paperback_Portal.git,[],0.0
daneng4,BaekjoonRepo.git,[],0.51763797
Likhith-2914,Scientific-Calculator.git,[],0.4872177
PollitoHDK,HelloKittyINK-discrete-structures-INT-2-game.git,[],0.5622498
phdljr,anonymous-board.git,[],0.0
SantoshKumar3295,Data-structures-and-Algorithm.git,[],0.58210063
creek-service,aggregate-template.git,[],0.359696
Everdro1d,CodeChallenges.git,[],0.0
xjgv5,ClasesAbstractas.git,[],0.0
enofex,naikan-test.git,[],0.37161964
eunjinpark385,AndroidProgramming.git,[],0.0
JYTS,Blog-System.git,[],0.40732482
Thony091,ms-product.git,[],0.5436238
Eumnya415,Test_answer.git,[],0.0
PeterZegarek,elemental-hero.git,[],0.0
venktesh-kale,Code-Playground.git,[],0.4473109
Kmove-3Team-JSP-Project,3Team_Project.git,[],0.0
sungchanmin,algorithm.git,[],0.0
ballerina-platform,module-ballerina-udp.git,[],0.27600387
Kwon-HyeongIl,CodingTest_SourceCode.git,[],0.0
milandas63,USBM-MCA-JAVA-01.git,[],0.0
noear,socketd.git,[],0.0
wso2,product-is.git,[],0.37614605
profecertus,siscope.git,[],0.0
kwakchaewon,spring_core.git,[],0.0
daxx0ne,Algorithm.git,[],0.0
LaivyData,LaivyData-Java.git,[],0.7146649
0x3EF8,0x3EF8.git,[],0.0
OhGuizao,devtoys.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
akaashvandanapu,ExpenseTracker_java.git,[],0.37735897
Y-Alok,SpringBootSwagger-openApi-.git,[],0.5510488
CaliberMC,Caliber-Mod.git,[],0.2698749
PG47,Slang-Word-Dictionary-Java.git,[],0.0
Zain-MKhan,epay.git,[],0.0
Leonardo-Robot-PostRock,EjerciciosJava.git,[],0.23606504
MiniPlaceholders,LuckPerms-Expansion.git,[],0.0
TheStaticVoid,Solar-Panels.git,[],0.37962633
sampplier,Restaurante-Poo-API.git,[],0.73518467
Merunko,Submitter-v1.7.2.git,[],0.0
davidcofe,bancoSiga.git,[],0.68385136
rajadilipkolli,aws-stack.git,[],0.0
Y-Alok,SpringBootBidirectionalMapping.git,[],0.5510488
Develop5,Practices.git,[],0.5257003
WilmerJr01,Lab_03_EDD.git,[],0.0
turtleisaac,PokEditor.git,[],0.41219845
asciidwango,parser_book.git,[],0.0
Chalwk77,JeriCraft-Plugins.git,[],0.5863219
InJun2,TIL.git,[],0.0
timpinkawa,example-lambda-container.git,[],0.30370915
kimhaechang1,Algo.git,[],0.51763797
ChaNyeok1225,Algorithm.git,[],0.51763797
bpupadhyaya,programming-interviews.git,[],0.0
jolsoncruz,VC4-WebServices-Bookstore.git,[],0.44442412
WillSchmidt97,OOP.git,[],0.41705766
KTH1007,Algorithm.git,[],0.0
minokki,Gopang-Project.git,[],0.0
POO2023-02-UNALMED,taller-9-java-segomezz.git,[],0.4051617
CalvinDoesCS,DietTracker.git,[],0.4431823
bblinder1221,llamalogue-cs407.git,[],0.6169521
YufiriaMazenta,CrypticLib.git,[],0.0
Mkkmrfz,Socket.git,[],0.0
3rN1,ExerciseJava.git,[],0.0
bachinaram,java_learning.git,[],0.4145466
gayanper,org.gap.eclipse.jdt.eap.git,[],0.28553766
likitha173,DSA_120days.git,[],0.39090437
itstheraj,android_boggle.git,[],0.5025494
JagatheshwaranN,Java_Concepts.git,[],0.57700694
froilaaaaan1,mosh-data-structure-and-algoritm.git,[],0.33547005
Vocaloid2048,Genshin-Spirit.git,[],0.35683018
schambeck,war-game.git,[],0.0
hendisantika,spring-boot-mybatis-sample.git,[],0.0
zjxkenshine,codedemo.git,[],0.0
getgauge,gauge-java.git,[],0.0
Team-Enigma23,location-based-gourmet-recommendation-project.git,[626],1.0
bramoscazares,IndividualAssignment.git,[],0.5102885
suhyun69,Citadel.git,[],0.0
GaGa-Kim,Algorithm_Java.git,[],0.0
CJ-Park,Algorithm-Study.git,[],0.0
lasarobotics,PurpleLib.git,[],0.66379184
chaubey09,Leetcode.git,[],0.0
IvanKozl,NurseryPetBot.git,[],0.2425015
Devanshudas,Assignments.git,[],0.7278302
urvashi2711,leetcode.git,[],0.6147603
vadiy,XWATools.git,[],0.0
gmoon92,toy.git,[],0.0
Ammuujin,UniversityProj.git,[],0.0
Liberty52,product.git,[],0.0
AlphaWallet,alpha-wallet-android.git,[],0.6328072
Shraddha4git,ecommerce.git,[],0.73464984
BestRivenLG,LGServiceInterface.git,[],0.0
anu-anas-21,City360.git,[],0.0
emsthf,board.git,[],0.4877397
Tick-Magnet,The-SIU-ARG-RPG.git,[],0.5810888
techatpark,gurukulams-core.git,[],0.0
rzpawig,Fall-2023-SE-Project-4.git,[],0.0
agora-sa,Independent-3A.git,[],0.0
mnhock,swcs.git,[],0.6124921
pugazhmukilan,DSA--javacodes.git,[],0.48865098
Forixaim,Trick-Weapons.git,[2640],1.0
yldoge,edu-streaming-tweets.git,[],0.31941134
ubaid4j,basic-concpets-4j.git,[],0.32330686
hlafaille,seizuretracker.git,[],0.5095254
dragon0622,practice.git,[],0.51763797
stephenc,2021-ireland-stats.git,[],0.38893282
MontiCore,statecharts.git,[],0.42552555
Harsha335,Strivers-SDE-Sheet.git,[],0.3445897
tyrou2000,Lab_09_ArrayStuff.git,[],0.0
Deviouslrd,cprg303-assignments.git,[626],1.0
FullStackWeavers,Cookify_SpringBoot.git,[],0.0
GGabriel007,Assignment4.git,[],0.31854665
taodong,data-conjurer.git,[],0.42298302
Hyeon-zero,Algorithm.git,[],0.0
GuttoF,projetos_nova_roma.git,[],0.58927196
yellowstonegames,SquidSquad.git,[],0.5659945
daorongxing666,arong-oj.git,[],0.0
brotherstone97,Algorithm.git,[],0.0
eFaps,eFaps-POS-UBL.git,[],0.5264217
Zangow,TopPicks.git,[],0.54730874
talenteca,canoa-webapp-runner.git,[],0.33029512
KiruVara,ShovelHeroApp.git,[],0.0
dlwls423,spring-assignment.git,[],0.0
JAXPLE,R01.git,[],0.0
paritxshh,Leetcode-Questions.git,[],0.5135827
openequella,openEQUELLA.git,[],0.44935468
jcb548,ChucksMod.git,[],0.2996325
SunnyEmbrace,DnfHelper-Java.git,[],0.0
neowu,core-ng-project.git,"[40, 225, 284, 531]",1.0
neowu,core-ng-demo-project.git,[],0.7024646
F0rt1sw0wJkEee,ForgeHax.git,[],0.4690172
zirryo,Algorithm.git,[],0.0
eFaps,eFaps-POS-BE.git,[],0.0
aarondas01,PracticeSessions.git,[2640],1.0
homihq,homi-gateway.git,[2640],1.0
yupokok,day05.git,[],0.0
allenfc0,CodingBatProblems.git,[],0.7263156
Driconaari,Superhero2.0.git,[827],1.0
conf312,product-order-service.git,"[1844, 1290]",1.0
