id,group,aritfact
0x400000000000000000000000,com.vip.saturn,saturn-springboot
0x800000000000000000000000,com.vip.saturn,saturn-embed-spring
0x1000000000000000000000000,org.springframework,spring-beans
0x2000000000000000000000000,org.springframework,spring-expression
0x4000000000000000000000000,com.vip.saturn,saturn-embed
0x8000000000000000000000000,org.apache.maven,maven-plugin-descriptor
0x10000000000000000000000000,org.apache.maven.plugin-tools,maven-plugin-tools-annotations
0x20000000000000000000000000,org.apache.maven.plugins,maven-plugin-plugin
0x40000000000000000000000000,org.apache.maven,maven-project
0x80000000000000000000000000,org.apache.ivy,ivy
0x100000000000000000000000000,org.springframework.boot,spring-boot-starter-web
0x200000000000000000000000000,org.springframework.boot,spring-boot-devtools
0x400000000000000000000000000,org.springframework.boot,spring-boot-starter-aop
0x800000000000000000000000000,jstl,jstl
0x1000000000000000000000000000,org.powermock,powermock-api-mockito
0x2000000000000000000000000000,org.powermock,powermock-module-junit4
0x4000000000000000000000000000,com.vip.saturn,saturn-integrate
0x8000000000000000000000000000,org.springframework.boot,spring-boot-starter-actuator
0x10000000000000000000000000000,de.codecentric,spring-boot-admin-server
0x20000000000000000000000000000,de.codecentric,spring-boot-admin-server-ui
0x40000000000000000000000000000,de.codecentric,spring-boot-admin-server-ui-hystrix
0x80000000000000000000000000000,de.codecentric,spring-boot-admin-server-ui-turbine
0x100000000000000000000000000000,de.codecentric,spring-boot-admin-server-ui-login
0x200000000000000000000000000000,org.springframework.cloud,spring-cloud-dependencies
0x400000000000000000000000000000,org.springframework.boot,spring-boot-starter-data-jpa
0x800000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-oauth2
0x1000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-eureka
0x2000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-sleuth
0x4000000000000000000000000000000,org.springframework.cloud,spring-cloud-sleuth-stream
0x8000000000000000000000000000000,org.springframework.cloud,spring-cloud-stream-binder-rabbit
0x10000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-config
0x20000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-bus-amqp
0x40000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-hystrix
0x80000000000000000000000000000000,org.springframework.cloud,spring-cloud-netflix-hystrix-stream
0x100000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-ribbon
0x200000000000000000000000000000000,org.springframework.retry,spring-retry
0x400000000000000000000000000000000,org.jolokia,jolokia-core
0x800000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-zuul
0x1000000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-turbine-stream
0x2000000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-stream-rabbit
0x4000000000000000000000000000000000,org.springframework.boot,spring-boot-starter-security
0x8000000000000000000000000000000000,org.springframework.cloud,spring-cloud-sleuth-zipkin-stream
0x10000000000000000000000000000000000,io.zipkin.java,zipkin-autoconfigure-ui
0x20000000000000000000000000000000000,org.springframework.cloud,spring-cloud-config-server
0x40000000000000000000000000000000000,org.springframework.cloud,spring-cloud-config-monitor
0x80000000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-feign
0x100000000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-eureka-server
0x200000000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-netflix-zuul
0x400000000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-netflix-eureka-client
0x800000000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-netflix-eureka-server
0x1000000000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-zipkin
0x2000000000000000000000000000000000000,org.springframework.amqp,spring-rabbit
0x4000000000000000000000000000000000000,net.logstash.logback,logstash-logback-encoder
0x8000000000000000000000000000000000000,org.springframework.boot,spring-boot-starter-data-redis
0x10000000000000000000000000000000000000,redis.clients,jedis
0x20000000000000000000000000000000000000,org.redisson,redisson-spring-boot-starter
0x40000000000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-openfeign
0x80000000000000000000000000000000000000,com.cxytiandi,feign-inherit-api
0x100000000000000000000000000000000000000,io.github.openfeign,feign-okhttp
0x200000000000000000000000000000000000000,io.github.openfeign,feign-core
0x400000000000000000000000000000000000000,org.springframework.boot,spring-boot-starter-data-mongodb
0x800000000000000000000000000000000000000,org.springframework.boot,spring-boot-starter-data-elasticsearch
0x1000000000000000000000000000000000000000,org.springframework.boot,spring-boot-starter-jdbc
0x2000000000000000000000000000000000000000,com.github.yinjihuan,smjdbctemplate
0x4000000000000000000000000000000000000000,com.alibaba,druid-spring-boot-starter
0x8000000000000000000000000000000000000000,com.cxytiandi,cxytiandi-conf-client
0x10000000000000000000000000000000000000000,io.jsonwebtoken,jjwt
0x20000000000000000000000000000000000000000,com.cxytiandi,auth-common
0x40000000000000000000000000000000000000000,com.cxytiandi,spring-boot-starter-demo
0x80000000000000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-gateway
0x100000000000000000000000000000000000000000,org.springframework.boot,spring-boot-starter-data-redis-reactive
0x200000000000000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-netflix-hystrix
0x400000000000000000000000000000000000000000,com.fangjia,transaction-mq-client
0x800000000000000000000000000000000000000000,org.springframework.boot,spring-boot-starter-activemq
0x1000000000000000000000000000000000000000000,de.codecentric,spring-boot-admin-starter-server
0x2000000000000000000000000000000000000000000,org.springframework.boot,spring-boot-starter-mail
0x4000000000000000000000000000000000000000000,de.codecentric,spring-boot-admin-starter-client
0x8000000000000000000000000000000000000000000,com.cxytiandi,cxytiandi-jdbc
0x10000000000000000000000000000000000000000000,com.dangdang,sharding-jdbc-config-spring
0x20000000000000000000000000000000000000000000,com.netflix.hystrix,hystrix-core
0x40000000000000000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-netflix-hystrix-dashboard
0x80000000000000000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-netflix-turbine
0x100000000000000000000000000000000000000000000,com.netflix.ribbon,ribbon
0x200000000000000000000000000000000000000000000,com.netflix.ribbon,ribbon-core
0x400000000000000000000000000000000000000000000,com.netflix.ribbon,ribbon-loadbalancer
0x800000000000000000000000000000000000000000000,io.reactivex,rxjava
0x1000000000000000000000000000000000000000000000,com.dangdang,elastic-job-lite-core
0x2000000000000000000000000000000000000000000000,com.dangdang,elastic-job-lite-spring
0x4000000000000000000000000000000000000000000000,commons-dbcp,commons-dbcp
0x8000000000000000000000000000000000000000000000,com.spring4all,swagger-spring-boot-starter
0x10000000000000000000000000000000000000000000000,com.ctrip.framework.apollo,apollo-client
0x20000000000000000000000000000000000000000000000,com.alibaba,transmittable-thread-local
0x40000000000000000000000000000000000000000000000,com.github.yinjihuan,monkey-api-encrypt
0x80000000000000000000000000000000000000000000000,com.github.yinjihuan,elastic-job-spring-boot-starter
0x100000000000000000000000000000000000000000000000,com.github.ulisesbocchio,jasypt-spring-boot-starter
0x200000000000000000000000000000000000000000000000,com.fangjia,fangjia-common
0x400000000000000000000000000000000000000000000000,com.cxytiandi,spring-boot-starter-swagger
0x800000000000000000000000000000000000000000000000,com.fangjia,fangjia-api-client
0x1000000000000000000000000000000000000000000000000,org.mybatis.spring.boot,mybatis-spring-boot-starter
0x2000000000000000000000000000000000000000000000000,io.shardingjdbc,sharding-jdbc-spring-boot-starter
0x4000000000000000000000000000000000000000000000000,com.cxytiandi,spring-boot-starter-lock-redis
0x8000000000000000000000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-turbine
0x10000000000000000000000000000000000000000000000000,org.springframework.cloud,spring-cloud-netflix-turbine
0x20000000000000000000000000000000000000000000000000,org.springframework.cloud,spring-cloud-starter-hystrix-dashboard
0x40000000000000000000000000000000000000000000000000,io.zipkin.java,zipkin-server
0x80000000000000000000000000000000000000000000000000,io.zipkin.java,zipkin-autoconfigure-storage-elasticsearch-http
0x100000000000000000000000000000000000000000000000000,org.scala-lang,scala-library
0x200000000000000000000000000000000000000000000000000,org.scala-lang,scala-compiler
0x400000000000000000000000000000000000000000000000000,org.fusesource.scalate,scalate-wikitext
0x800000000000000000000000000000000000000000000000000,org.fusesource.scalate,scalate-page
0x1000000000000000000000000000000000000000000000000000,org.fusesource.scalamd,scalamd
0x2000000000000000000000000000000000000000000000000000,org.slf4j,slf4j-log4j12
0x4000000000000000000000000000000000000000000000000000,org.osgi,org.osgi.core
0x8000000000000000000000000000000000000000000000000000,org.osgi,org.osgi.compendium
0x10000000000000000000000000000000000000000000000000000,asm,asm-tree
0x20000000000000000000000000000000000000000000000000000,net.sf.retrotranslator,retrotranslator-transformer
0x40000000000000000000000000000000000000000000000000000,net.sf.proguard,proguard-base
0x80000000000000000000000000000000000000000000000000000,org.fusesource.hawtdispatch,hawtdispatch-transport
0x100000000000000000000000000000000000000000000000000000,org.fusesource.hawtbuf,hawtbuf
0x200000000000000000000000000000000000000000000000000000,org.apache.activemq,apollo-broker
0x400000000000000000000000000000000000000000000000000000,org.apache.activemq,apollo-mqtt
0x800000000000000000000000000000000000000000000000000000,org.apache.activemq,apollo-leveldb
0x1000000000000000000000000000000000000000000000000000000,org.apache.activemq,apollo-web
0x2000000000000000000000000000000000000000000000000000000,org.eclipse.jetty.aggregate,jetty-all-server
0x4000000000000000000000000000000000000000000000000000000,net.sf.scannotation,scannotation
0x8000000000000000000000000000000000000000000000000000000,org.picocontainer,picocontainer
0x10000000000000000000000000000000000000000000000000000000,org.javassist,javassist
0x20000000000000000000000000000000000000000000000000000000,regexp,regexp
0x40000000000000000000000000000000000000000000000000000000,com.lmax,disruptor
0x80000000000000000000000000000000000000000000000000000000,cglib,cglib
0x100000000000000000000000000000000000000000000000000000000,aopalliance,aopalliance
0x200000000000000000000000000000000000000000000000000000000,commons-pool,commons-pool
0x400000000000000000000000000000000000000000000000000000000,jdom,jdom
0x800000000000000000000000000000000000000000000000000000000,org.apache.logging.log4j,log4j-core
0x1000000000000000000000000000000000000000000000000000000000,org.apache.logging.log4j,log4j-api
0x2000000000000000000000000000000000000000000000000000000000,javax.servlet,servlet-api
0x4000000000000000000000000000000000000000000000000000000000,org.apache.maven.plugins,maven-scm-plugin
0x8000000000000000000000000000000000000000000000000000000000,org.jdon,jdonframework
0x10000000000000000000000000000000000000000000000000000000000,com.jdon,jdon-struts1x
0x20000000000000000000000000000000000000000000000000000000000,com.jdon,jdon-jdbc
0x40000000000000000000000000000000000000000000000000000000000,struts,struts
0x80000000000000000000000000000000000000000000000000000000000,log4j,log4j
0x100000000000000000000000000000000000000000000000000000000000,com.jdon.mvc,jdonmvc-core
0x200000000000000000000000000000000000000000000000000000000000,org.commontemplate,commontemplate
0x400000000000000000000000000000000000000000000000000000000000,freemarker,freemarker
0x800000000000000000000000000000000000000000000000000000000000,org.apache.velocity,velocity
0x1000000000000000000000000000000000000000000000000000000000000,com.thoughtworks.paranamer,paranamer
0x2000000000000000000000000000000000000000000000000000000000000,org.apache.commons,commons-io
0x4000000000000000000000000000000000000000000000000000000000000,commons-logging,commons-logging
0x8000000000000000000000000000000000000000000000000000000000000,javax.ws.rs,jsr311-api
0x10000000000000000000000000000000000000000000000000000000000000,com.jdon,jdonJ2EE
0x20000000000000000000000000000000000000000000000000000000000000,org.apache.tomcat,jsp-api
0x40000000000000000000000000000000000000000000000000000000000000,org.apache.logging.log4j,log4j2
0x80000000000000000000000000000000000000000000000000000000000000,net.sourceforge.nekohtml,nekohtml
0x100000000000000000000000000000000000000000000000000000000000000,com.kohlschutter.boilerpipe,boilerpipe-common
0x200000000000000000000000000000000000000000000000000000000000000,xerces,xercesImpl
0x400000000000000000000000000000000000000000000000000000000000000,com.kohlschutter.boilerpipe,nekohtml-relocated
0x800000000000000000000000000000000000000000000000000000000000000,com.kohlschutter.boilerpipe,nekohtml
0x1000000000000000000000000000000000000000000000000000000000000000,io.dropwizard,dropwizard-core
0x2000000000000000000000000000000000000000000000000000000000000000,io.dropwizard,dropwizard-auth
0x4000000000000000000000000000000000000000000000000000000000000000,io.dropwizard,dropwizard-jdbi
0x8000000000000000000000000000000000000000000000000000000000000000,io.dropwizard,dropwizard-client
0x10000000000000000000000000000000000000000000000000000000000000000,io.dropwizard,dropwizard-migrations
0x20000000000000000000000000000000000000000000000000000000000000000,io.dropwizard,dropwizard-testing
0x40000000000000000000000000000000000000000000000000000000000000000,io.dropwizard,dropwizard-metrics-graphite
0x80000000000000000000000000000000000000000000000000000000000000000,io.dropwizard,dropwizard-views
0x100000000000000000000000000000000000000000000000000000000000000000,io.dropwizard,dropwizard-views-mustache
0x200000000000000000000000000000000000000000000000000000000000000000,io.dropwizard,dropwizard-servlets
0x400000000000000000000000000000000000000000000000000000000000000000,com.sun.jersey,jersey-json
0x800000000000000000000000000000000000000000000000000000000000000000,com.codahale.metrics,metrics-graphite
0x1000000000000000000000000000000000000000000000000000000000000000000,com.sun.jersey.contribs,jersey-multipart
0x2000000000000000000000000000000000000000000000000000000000000000000,commons-net,commons-net
0x4000000000000000000000000000000000000000000000000000000000000000000,com.coinbase.api,coinbase-java
0x8000000000000000000000000000000000000000000000000000000000000000000,org.freemarker,freemarker
0x10000000000000000000000000000000000000000000000000000000000000000000,cn.jpush.api,jpush-client
0x20000000000000000000000000000000000000000000000000000000000000000000,org.eclipse.jetty.aggregate,jetty-all
0x40000000000000000000000000000000000000000000000000000000000000000000,commons-cli,commons-cli
0x80000000000000000000000000000000000000000000000000000000000000000000,commons-configuration,commons-configuration
0x100000000000000000000000000000000000000000000000000000000000000000000,android.support,compatibility-v4
0x200000000000000000000000000000000000000000000000000000000000000000000,com.slidinglayer,Library
0x400000000000000000000000000000000000000000000000000000000000000000000,${project.groupId},mina-core
0x800000000000000000000000000000000000000000000000000000000000000000000,${project.groupId},mina-codec
0x1000000000000000000000000000000000000000000000000000000000000000000000,${project.groupId},mina-http
0x2000000000000000000000000000000000000000000000000000000000000000000000,${project.groupId},mina-coap
0x4000000000000000000000000000000000000000000000000000000000000000000000,${project.groupId},mina-benchmarks-common
0x8000000000000000000000000000000000000000000000000000000000000000000000,org.apache.logging.log4j,log4j-slf4j-impl
0x10000000000000000000000000000000000000000000000000000000000000000000000,org.apache.avro,avro
0x20000000000000000000000000000000000000000000000000000000000000000000000,com.twitter,hpack
0x40000000000000000000000000000000000000000000000000000000000000000000000,org.apache.thrift,libthrift
0x80000000000000000000000000000000000000000000000000000000000000000000000,${project.groupId},mina-examples
0x100000000000000000000000000000000000000000000000000000000000000000000000,${project.groupId},mina-protobuf
0x200000000000000000000000000000000000000000000000000000000000000000000000,${project.groupId},mina-thrift
0x400000000000000000000000000000000000000000000000000000000000000000000000,com.codahale.metrics,metrics-core
0x800000000000000000000000000000000000000000000000000000000000000000000000,org.apache.mina,mina-core
0x1000000000000000000000000000000000000000000000000000000000000000000000000,io.netty,netty
0x2000000000000000000000000000000000000000000000000000000000000000000000000,io.netty,netty-all
0x4000000000000000000000000000000000000000000000000000000000000000000000000,com.google.protobuf,protobuf-java
0x8000000000000000000000000000000000000000000000000000000000000000000000000,org.springframework.boot,spring-boot-starter-thymeleaf
0x10000000000000000000000000000000000000000000000000000000000000000000000000,org.hsqldb,hsqldb
0x20000000000000000000000000000000000000000000000000000000000000000000000000,com.amazonaws,aws-java-sdk-s3
0x40000000000000000000000000000000000000000000000000000000000000000000000000,com.amazonaws,aws-java-sdk-sns
0x80000000000000000000000000000000000000000000000000000000000000000000000000,com.github.jnr,jffi
0x100000000000000000000000000000000000000000000000000000000000000000000000000,com.github.jnr,jnr-enxio
0x200000000000000000000000000000000000000000000000000000000000000000000000000,com.github.jnr,jnr-ffi
0x400000000000000000000000000000000000000000000000000000000000000000000000000,com.github.jnr,jnr-posix
0x800000000000000000000000000000000000000000000000000000000000000000000000000,com.github.jnr,jnr-unixsocket
0x1000000000000000000000000000000000000000000000000000000000000000000000000000,com.google.api-client,google-api-client
0x2000000000000000000000000000000000000000000000000000000000000000000000000000,com.google.apis,google-http-client-jackson2
0x4000000000000000000000000000000000000000000000000000000000000000000000000000,com.google.auth,google-auth-library-oauth2-http
0x8000000000000000000000000000000000000000000000000000000000000000000000000000,com.google.cloud,google-cloud-core
0x10000000000000000000000000000000000000000000000000000000000000000000000000000,com.google.cloud,google-cloud-storage
0x20000000000000000000000000000000000000000000000000000000000000000000000000000,com.google.code.findbugs,jsr305
0x40000000000000000000000000000000000000000000000000000000000000000000000000000,com.google.http-client,google-http-client
0x80000000000000000000000000000000000000000000000000000000000000000000000000000,com.google.http-client,google-http-client-jackson2
0x100000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot,BaragonCore
0x200000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot,HorizonCore
0x400000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot,HorizonNing
0x800000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot,SingularityBase
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot,SingularityClient
0x2000000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot,SingularityExecutor
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot,SingularityExecutorCleanup
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot,SingularityMesosClient
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot,SingularityRunnerBase
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot,SingularityS3Base
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot,SingularityService
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot,SingularityServiceIntegrationTests
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot,SingularityUI
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot.dropwizard,dropwizard-guicier
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot.jackson,jackson-datatype-protobuf
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot.jackson,jackson-jaxrs-propertyfiltering
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot.mesos.rx.java,mesos-rxjava-client
0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot.mesos.rx.java,mesos-rxjava-protobuf-client
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000,com.hubspot.mesos.rx.java,mesos-rxjava-util
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000,com.spotify,docker-client
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000,com.squareup.okhttp3,okhttp
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000,com.sun.activation,jakarta.activation
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000,de.neuland-bfi,jade4j
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000,io.dropwizard,dropwizard-jdbi3
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000,io.dropwizard.metrics,metrics-graphite
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000,io.dropwizard.metrics,metrics-jmx
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000,com.squareup.tape2,tape
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000,io.swagger.core.v3,swagger-annotations
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000,io.swagger.core.v3,swagger-core
0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000,io.swagger.core.v3,swagger-jaxrs2
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000000,javax.activation,activation
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.apache.commons,commons-text
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.apache.directory.api,api-all
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.dmfs,lib-recur
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.dmfs,rfc5545-datetime
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.eclipse.jetty,jetty-unixsocket
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.eclipse.jetty,jetty-unixsocket-http
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.glassfish.hk2,hk2-api
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.glassfish.hk2,hk2-locator
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.glassfish.hk2,hk2-utils
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.jdbi,jdbi3-core
0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.jdbi,jdbi3-guava
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.jdbi,jdbi3-jackson2
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.jdbi,jdbi3-jodatime2
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.jdbi,jdbi3-json
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.jdbi,jdbi3-sqlobject
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.yaml,snakeyaml
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,com.jayway.awaitility,awaitility
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,name.falgout.jeffrey.testing.junit5,guice-extension
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.junit,junit-bom
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,com.google.inject,guice
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,io.dropwizard.metrics,metrics-core
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,javax.validation,validation-api
0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.eclipse.jetty,jetty-continuation
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.eclipse.jetty,jetty-http
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,org.eclipse.jetty,jetty-server
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,com.fasterxml.jackson.datatype,jackson-datatype-guava
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,com.fasterxml.jackson.datatype,jackson-datatype-jdk8
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,com.google.code.findbugs,annotations
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,com.amazonaws,aws-java-sdk-core
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,com.github.rholder,guava-retrying
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,com.ning,async-http-client
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,com.squarespace.jersey2-guice,jersey2-guice-impl
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,com.sun.mail,javax.mail
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,io.dropwizard,dropwizard-assets
0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,io.dropwizard,dropwizard-configuration
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,io.dropwizard,dropwizard-db
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,io.dropwizard,dropwizard-jackson
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,io.dropwizard,dropwizard-jersey
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,io.dropwizard,dropwizard-jetty
