user,repo,simTL,maxSC
brong90s,java-kafka.git,[],0.0
ddas260,seleniumPractice.git,[],0.37871504
Gcampos06,r1-Campos.git,[],0.0
FrancisMutua,Rental-App.git,[],0.38222045
ozceliksinan,android-programming.git,[],0.0
eventB-Soton,EMF-Records.git,[],0.5264217
CJ4git,dyyl-server.git,[],0.0
anacmenezes,find-profile.git,[],0.4713514
LeoPSG,PDF-Reader-Shower.git,[],0.25740904
BrenSV,Mobile-Android.git,[],0.32710665
seo003,nextoon.git,[],0.0
vitthalhumbe,Java-CurrencyConvertor.git,[],0.3268025
laamella-gad,antlr-snippets-test-junit5.git,[],0.3711288
AmarokIce,1.7.10-AmarokModCodeSource.git,[],0.48303646
marcelomrwin,keycloak-sb3-token-exchange.git,[],0.32247967
haazzero,FinalProject_Homey.git,[],0.0
BmmNdr,8Ball.git,[],0.0
MuhammadAmin0057,InventarisBarang.git,[626],1.0
JerryFhuurr,SEP-Movies11.git,[],0.45996958
kaiprager,rock_paper_scissors.git,[],0.28799093
zoulou421,jwt_springsecurity_v6_open_api.git,[],0.32739928
aankitasoni,LitCode_Practice.git,[],0.52963585
xcdh-lzj,chatbot-api-clone.git,[],0.0
codinggon,effective-java-test.git,[],0.0
pavanbangalala,konrad-WorkingWithTypeScriptAndLint.git,[],0.5950091
Caprisonne5,MGETestat.git,[],0.0
Ashutowsh,DP_Project.git,[],0.47897065
Santiago-BR7,jar-api-marvel.git,[2420],1.0
ArielCB,Trabajos-y-Proyectos-de-la-Carrera.git,[],0.0
Asrat-Worku,Asrat-Worku.git,[],0.5017061
a747895159,spring-cloud-study.git,[],0.0
Amit0004,java-playground.git,[],0.0
assistAccount,mail.git,[],0.660894
smruti-1234,CODSOFT.git,[],0.29788956
yogeshwaripawar5,git-practice.git,[],0.45533577
sys-ryan,spring-boot-3-oauth2.git,[],0.37953
alelimc,COMP254-ANM.git,[],0.0
GDSC-KNU,3rd-sc-ex2-GamzaMap-Backend.git,[],0.59254664
BroncBotz3481,YAGSL.git,[],0.0
mayaradepaula1997,mayaradepaula1997.git,[],0.5017061
team-eungae,eungae-hospital.git,[626],1.0
ishan-aggarwal,dsa_by_ishan.git,[],0.0
GDjkhp,platformer-shooter-game.git,[],0.5389267
KRK224,symbol-solver-tester.git,"[482, 745, 1924, 2184, 2285]",1.0
SantiagoFirpoEdu,validation.git,[],0.6781724
appium,io.appium.settings.git,[],0.7117515
xerial,sqlite-jdbc.git,[],0.0
isaac-preyser,CSC-115.git,[],0.0
githyuniiee,BaeckjoonHub-exercise.git,[],0.51763797
ChazWinterYT,LeetCode-Solutions.git,[],0.44092354
dragonwell-project,dragonwell11.git,[],0.0
libj,util.git,[],0.30791894
project-SIMPLE,gaml.extension.unity.git,[],0.28292128
arpansircardevelopment,dsa-practice.git,[],0.47625217
programacionparaaprender,springboot-servicio-productos.git,[],0.0
dev1webdogu,BackJava.git,[],0.0
lani-30,workspace.git,[],0.0
rhit-swartwba,LinterDesignPatterns.git,[],0.4915521
sisby-folk,tinkerers-smithing.git,[],0.6324118
Link-State,RandomWorld.git,[626],1.0
Freddy-S3,Leetcode-Scripts.git,[],0.4924012
rainyak8,Leetcode.git,[],0.0
ItzOverS,CommandMentions.git,[],0.4858065
Grupo8UnirFullStack,biblioteca-virtual.git,[],0.0
OakvilleDynamics,2024-Robot.git,[],0.0
iAled,tienda.git,[],0.0
bcgov,VDYP.git,[],0.0
dongyoon7212,korit_back_5_servlet_study.git,[],0.0
jalussa-santos,formacao-spring-boot.git,[],0.0
yeokyunghyun,java.git,[],0.0
qingweico,java-example-code.git,[],0.0
jchah,word-hunt.git,[],0.44279566
Bhronic,core-java.git,"[482, 745, 1924, 2184, 2285]",1.0
timebots5275frc,Refactored-System-Robot.git,[],0.4306621
upbreak,fastcampus-project-board.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
jingom368,Docker.git,[],0.66075957
gabrielmirandat,postech-fiap-tc.git,[],0.0
IshanKashyap01,Data-Structures-in-Java.git,[],0.6641922
Redhawk-Robotics,Swerve-Base-Code.git,[],0.0
SMBEOMS,CodingTest.git,[],0.0
Shariarbup,demo.blog.spring.boot.rest.git,[],0.4555108
spring-cloud,spring-cloud-netflix.git,[],0.5902523
DS-Learing-Android,LightEaterApp_Backend.git,[],0.0
lidonge,refactor.git,[],0.7930702
JyotiNhavkar,Codsoft_task3.git,[],0.0
Terekhov-A-S,Java_core_seminar4.git,[],0.0
rosenkr,web-app.git,[],0.24726877
Bae-Ji-Won,SNS_Traffic.git,[],0.0
DufreyM,Postfix-HDT2.git,[],0.0
kaniel98,my-pdf-summarizer.git,[],0.2588246
N-O-V-A-RecodePro2023,JavaSpringSecurity.git,[],0.0
OooooOz,commons-importing-spring-boot-starter.git,[],0.0
gabrielbastianelle1,sistema-de-rastreio-de-tempo-em-tarefas.git,[],0.63165075
robinbenitezmora,To-Do-List.git,[],0.2690599
