user,repo,simTL,maxSC
Satyam1942,DSACodes.git,[],0.33107197
jaimersoncorreia,transito-api.git,[626],1.0
dexkum-2myzZy-jipzid,leetcode.git,[],0.5279203
davinyue,ez-mybatis.git,[],0.0
daewon-ko,Book.git,[],0.0
west2-online-reserve,collection-android.git,[],0.44217193
rajshah6,Students-Grades.git,[],0.24937782
afmadrid,design_patterns.git,[],0.41310692
apache,doris.git,[1635],0.97070575
KiminSon,PS.git,[],0.51763797
aryanbk,Questions.git,[],0.37770256
Dev-Yesung,catch-the-java.git,[],0.0
KatShiDo,Butcher-Shop.git,[],0.0
Operation-P-E-A-C-C-E-Robotics,frc-2022.git,[],0.0
ajuanbal,ProjectValidCredencial.git,[],0.0
MillerMosquera,Java-Review.git,[],0.0
yuanbao15,ModuleDevelop.git,[],0.0
ThakurRavikant,core_java.git,[],0.0
soon91,BaekjoonQuizz.git,[],0.51763797
DBHammer,Mirage.git,[],0.0
minji-kim525,saBangpalBang.git,[],0.0
rkm09,Prep2.git,[],0.0
a982847942,JavaAgent.git,[],0.0
rdcn-link,rdexplore.git,[],0.0
apache,incubator-paimon-webui.git,[],0.41256678
smarfy99,Algorithm_Practice.git,[],0.0
adam-shamaa,food-services-backend-V2.git,[],0.5254352
TefyerDevs,FreeCraft.git,[],0.42176065
KC1064,Java-Lab-Codes.git,[],0.4117637
EASYMEDIA-DEV,kap.git,[],0.0
bamm2,BOJ.git,[],0.51763797
FearlessPeople,GOF23.git,[],0.0
devkingkong96,final_project_rocketcoding.git,[],0.7278302
DodleGek,AritcleComment.git,[],0.0
TkeMaa,RMT_domaci2_klijent.git,[],0.0
TkeMaa,RMT_domaci2_server.git,[],0.0
dninosores,pixelmon-repel-blocks.git,[],0.4155532
752636374,eureka-server.git,[],0.0
datastrato,gravitino.git,[],0.4636712
Amina-farah,Andriod-RAT.git,[],0.40509087
thanks9807,Spring-Security-Test.git,[],0.0
LuckKAnn,LuckTomcat.git,[],0.6328732
aboutcode,admin.git,[],0.32034063
mfl4,ums-s3-ppbo.git,[],0.4089691
jinheelee04,spring-intro.git,[626],1.0
lakesoul-io,LakeSoul.git,[],0.38454536
ChoiWonYu,Algorithm.git,[],0.0
mascar9,Blaze.git,"[716, 209, 958, 1536, 1845, 2303]",1.0
MussaddikKhan,Spring-Contructor-Injectio.git,[],0.33621484
IngAndersonJimenez,cohelumBack.git,[],0.41526628
apache,dolphinscheduler.git,[839],0.97265
majwic,MauzzySim.git,[],0.44174126
rndayala,TechieSkills.git,[],0.52228636
zpache,pms.git,[],0.0
