user,repo,simTL,maxSC
OriBulgogi,codetest.git,[],0.483108
max1219,LearnServers.git,[],0.6867482
HunSeongPark,blog-study.git,[],0.0
SizableShrimp,AdventOfCode2023.git,[],0.49515197
GiantBear321,Regular-payments.git,[],0.5912824
moonsoo364,Algorithm.git,[],0.0
zxx17,z-spring.git,[],0.0
abhiraj100,DSA-GFG-.git,[],0.32438233
zmzhou-star,easyboot.git,[],0.49492475
izerui,java-runner-feedback.git,[],0.0
poojitha556,CODSOFT.git,[],0.45186082
LeonN534,SurveyMaster.git,"[244, 1340]",1.0
BoringMarsh,JiTickets.git,[],0.0
ARaulGSConsultor,test-java.git,"[482, 745, 1924, 2184, 2285]",1.0
seonyo,Backjoon-Programmers.git,[],0.0
EngineersBox,Conduit.git,[],0.32024345
cbiswajeet89,Spring_Security.git,"[1003, 2234]",1.0
Scyy-dev,DeathMessages.git,[],0.42052937
AlexETay7,CircuitTracer.git,[],0.45262316
GKARLOZ,OpenWeather-Testing-Framework.git,[],0.42581746
EversonGitHub,Exercicios-JAVA.git,[],0.0
balachander-k,SkillRack-Daily-Challenge.git,[],0.0
ZenWave360,zenwave-sdk.git,[],0.31717792
ShreyaDasoju,AudioUI.git,[],0.4169545
Kloping,mihdp.git,[],0.71491486
joo1yeon,CareMe.git,[],0.0
swavekl,AuroraTMSJava2.git,[],0.45236763
Yashhthakkar,Crawler.git,[],0.0
sxflynn,covermyshift.git,[],0.5089347
kurry55,GradeBooks.git,[],0.29210874
RimonsVirginity,AuctionHouse.git,[],0.0
mrkarna,distributed-middleware.git,[],0.57422787
Moe-alfarra,BinarySearchTreeProject.git,[],0.3815072
Gomesdev09,Cardapio.git,[],0.0
Moe-alfarra,HashTableProject.git,[],0.35455936
dakusui,pcond.git,[],0.34559146
davidagina,Shopall-Ecommerce.git,[],0.48383507
Moon-404,BalanceTheSpire.git,[],0.0
Nova-Software-Organization,Nova-core.git,[],0.6202886
shimengqiang,microservice.git,[],0.0
dvillavicencio,destiny-discord-bot.git,[],0.32210967
everdro1d,PoopTrackerApp.git,[],0.34745505
Sankalpjadhav,LeetCode-Problems.git,[],0.5135827
dataease,dataease.git,[],0.0
GLHS-Highlander-Robotics,CenterStage.git,[],0.0
jesperancinha,jeorg-spring-test-drives.git,[],0.31046623
Seokwon5,fastcampus-project-board.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
trann-namm,MonthYearDiaLog.git,[],0.56253564
2023-09-GDEV242,ch08-textadventure-JuanJavierRuiz.git,[],0.4051617
marigostra,lesean.git,[],0.5202764
Cochayuyo69,egresadosUCV.git,[],0.0
Hailtt,AMS.git,[],0.0
Gear-Smith,EFT-RaidRunner.git,[],0.5622127
misode,packtest.git,[],0.42940843
AppLinkers,LaserOrderManage-server.git,[],0.0
antonio-emilio,digital-twin-emc.git,[],0.0
