user,repo,simTL,maxSC
minhntk,iCommerce.git,[],0.0
pikozek,SaidaTulebayeva.git,[],0.0
yogirajthombre,Bitwise-Operations.git,[],0.0
vallabhg41,newone.git,[],0.348117
ISKumarasingha,DesignPattern.git,[],0.41900495
seven77778,bootstone.git,[],0.0
guykogan1995,Cinema-Room-Manager.git,[],0.0
sadasivakuppaswamy,androidiosappium.git,[],0.46026114
hakimbekboboyev,SaveFileInDatabase.git,[],0.0
xJerllx,PruebaDane.git,[],0.0
Cameron-Dean,morra-game.git,[],0.5375246
vishnurajawat1512,basicRestAssured.git,[],0.0
poseidon-code,NeetCode-Solutions.git,[2524],0.80257004
kuk6933,Spring-Study.git,"[175, 260, 417, 849, 1609, 1825, 1945, 2107]",1.0
Hshuott,iweb_summer3.git,[],0.0
CachaSan10,repositorio-tp2.git,[],0.73518467
AlipioGSF,dao-jdbc.git,[],0.0
sohitbhaskarwar,canvas.git,[484],0.8006763
Wyatt-design5110,Pounds-Kilograms-Converter.git,[],0.33235642
flowlogix,test-jpa-modelgen.git,[],0.63832855
SummerSession-1410,assignment-2-the-cube-DeVBulut.git,[],0.4051617
771592594,validation-usages.git,[],0.45836556
codesver,Study.git,[],0.0
val-arch,bytebank_en_java.git,"[482, 745, 1924, 2184, 2285]",1.0
larskvn,SmartH-resultdado-service.git,[],0.0
CarlosPz96,MVC.git,[],0.0
GuilhermeBauer16,cadastroDeProdutos.git,[],0.5969142
BreakfastBoii,JavaImageConvertCompress.git,[],0.34527457
jackskell95,evaluacion_tecniva.git,[],0.0
MiftahSalam,belajar-jenkins-pipeline.git,[589],0.83498085
michaeljmuller,library.git,[],0.68179065
nathan-s-williams,cs_api_project.git,[],0.5454172
AvulaChandrasekhar,sample1.git,[],0.5196619
yash181999,yt-clone-base.git,[],0.0
abdulrafeh857,zcsdemo.git,[],0.0
rulu158,rickandmorty.git,[],0.6634885
Avadh12,Servlet-teacher-crud-operation.git,[],0.3075648
LeopoldJerry,Adapter.git,[],0.0
pramodpatil812,TicTacToe.git,"[1150, 128, 1070, 348, 991, 2076, 2273]",1.0
diverso-lab,performance-tracker-server.git,[],0.39300248
yoohwanihn,ERP_Hi-E.git,[],0.0
taimoorpashanbs17,WeatherShoppersSeleniumJava.git,[],0.4189411
KunalKirimkar,Tomato-Disease-Detection-App.git,[],0.0
PranavMurali-Coder,Java-Programs.git,[],0.2961207
ArianMathai,FirstSpringBootProject.git,"[611, 748, 798, 943, 2029, 2081, 920]",1.0
Bolohonov,java-explore-with-me.git,[],0.0
bharathreddykysaram,TestNGFramework.git,[],0.0
samie,nps.git,[242],0.9650129
IceOutMan,spring-boot-meiken-learn.git,[],0.0
dbwpghks56,springboot-microservices.git,[],0.0
OopsDeveloper,employeemanager.git,[],0.71319306
rprakashg-redhat,hibernate-reactive-panache-quickstart.git,[],0.0
Abundant7,skyTakeaway.git,[],0.0
satwikkulshrestha,JavaDemoPipelines.git,[],0.6585079
oic-miki,wicket.git,[],0.56208676
AstinDG,SpringCourse.git,[],0.63393587
rowooncoding,study-springboot.git,[],0.0
ayeshayusufgit,POMFW15Sep24.git,[],0.0
boxser093,Design-Patterns.git,[],0.53759825
p0t4t0sandwich,TaterlandHardcore.git,[],0.7470163
Eripam,poa20.git,[626],1.0
hyerijang,wanted-pre-onboarding-backend.git,[],0.0
junyeoleee,6th-woowacourse-precourse-week1-java-baseball.git,[],0.0
itzg,discord-github-melder-bot.git,[],0.2529552
RahulChoudhary1201,RedIff.git,[],0.0
PoopenfartenDevelopment,FartenWare.git,[],0.47697854
HARSHITABHARDWAJ3,Basicproject.git,[],0.0
Jahia,tools.git,[],0.36672273
kkingso,Android-Skin.git,[],0.0
602122993,tiny-spring.git,[],0.6522356
dodoli98,conquercrux.git,[],0.0
racar38,racar38.git,[],0.5017061
ezenProject1,todoTest.git,[],0.0
junjunwon,AlgorithmForLeetcode.git,[],0.4473109
cmaffort,pi.git,[],0.37066045
MassBank,MassBank-web.git,[],0.63015246
Simplix-Softworks,SimplixStorage.git,[],0.42370936
yuuzinn,Java_Alone_Study.git,[],0.0
itsSummertime,spzx-cloud-parent.git,[],0.0
gkarthik55,JavaLearning.git,[],0.0
WagnerBaldin,DevDojo-Logica-De-Programacao-Java.git,[],0.4465846
bugabinga,handmade_java.git,[],0.44603363
Vietprole,PBL4.git,[],0.0
hdpe,bowman.git,[],0.66379184
Kadalirohithkumar,Movie-Spring-boot.git,[],0.42581746
gourav-007,saucedemo.git,[],0.0
rafaelswr,Spring-JPA-Relationships.git,[2640],1.0
dipjyotimetia,KafkaWorld.git,[],0.0
WragnarokA,java-snacks.git,[],0.0
VOlni,Sindikat.git,[],0.40796074
EusebioMontero,spring-crud-usuario.git,[],0.0
mykytka235,ScriptRunner.git,[],0.25129506
DanikMamaiko,CoffeShop_Website.git,[],0.3594704
esrodina,spring-security-demo.git,"[1003, 2234]",1.0
omegazero-org,omz-proxy3.git,[],0.0
GabrielT0rres,Transemprego.git,[],0.0
samuelprogramer,mobile-app-with-onesignal-push-notification.git,[],0.55727214
henryzitos,PregaoLG2.git,[],0.5542031
ciaobelo47,Shut.git,[],0.0
gabrielsoares40940,java_sql.git,[],0.0
TheComputerizer,Dimension-Hopper-Tweaks.git,[],0.0
Daviddust95,Programa-Start-capgemini.git,[],0.37011692
letsgo-nation,AlgorithmWithBaekJoon.git,[],0.51763797
javaobjects,ipm_boot.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
Dannyeclisson,Trab00.git,[],0.0
andre-albuquerque01,Spring_securyti.git,"[175, 260, 417, 849, 1609, 1825, 1945, 2107]",1.0
Fab-Fuertes,Proyecto-2.git,[],0.0
Ross249,LeetCode-Training.git,[],0.37073722
Ab2nour,my-own-compiler.git,[],0.4464342
paubib10,CarpetaAprendizaje.git,[],0.0
matiasah,spring-oidc-backend.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
ThaisFP,trabalhoPoo.git,[],0.0
lucasnvs,spobrefy.git,[],0.37066045
