user,repo,simTL,maxSC
gabyah92,CMRIT2025Leaderboard.git,[],0.0
zhaoweilong007,zhihuCrawler.git,[],0.0
sunhaolin1995,StudyOfAlgorithms1.git,[],0.0
HttpAnimation,Bondi.git,[],0.41865563
vernika302000,DSA_Practice.git,[],0.4924012
lionmage,tungsten-types.git,[],0.25194213
purple11-11,codingtest.git,[],0.0
airbytehq,airbyte-platform.git,[],0.39871004
AutoMQ,automq-for-rocketmq.git,[],0.58685565
apache,sedona.git,[],0.3302381
LBaeriswyl,rbda-final-project.git,[],0.5679215
XuandYu000,cs61b.git,[],0.0
typetools,checker-framework.git,[],0.0
avinasmishra,SeleniumMavenProject.git,[],0.47897065
CZMHHH,java.git,[],0.6048323
stonar96,RayTraceAntiXray.git,[],0.35153994
lucascampos04,system_rh_store-api.git,[],0.52433586
PabloCariglino,MiSaludDigital.git,[],0.0
HansMbua,DogDoorSimulator.git,[],0.39773986
sormuras,modules.git,[],0.40726596
omegat-org,azure-translate-plugin.git,[],0.70800495
St4rkes,N2_Senac_CRUD.git,[],0.0
JangKunil,spring-core.git,[],0.59752077
15757931412,demo-minio.git,[],0.0
rodrigo-alberto,goodVacation-javaSpring.git,[],0.37066045
20dinosaurs,BassScript.git,[],0.0
AndresMate,Proyecto-Primer-50.git,[],0.40049678
somefood,study.git,[],0.0
zrbrown,friendly-ssl.git,[],0.7536294
videogamesrockp,LeetCode-Solutions.git,[],0.0
Payameno,Algorithms_DataStructures.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
imisaacwu,adventOfCode.git,[],0.0
pbelem71,AprendizadoJava.git,"[482, 745, 1924, 2184, 2285]",1.0
Raj18anand,starbuzz-coffee.git,[],0.0
GuchiTheHasky,Alta.git,[],0.5537854
restl3z,coderhouse-java-50280.git,[],0.0
openjdk,aarch64-port.git,[],0.0
j0aoarthur,Conversor-de-Medidas.git,[],0.37066045
mathumathi0989,JavaPractice.git,[],0.0
datflowstorm,repository.git,[],0.62167346
optimasc,java-filestreams.git,[],0.33609402
isevenluo,github-hosts.git,[1314],1.0
11rony,Spring_reference.git,[],0.0
AchmadSae,kasae-spring.git,[],0.50330853
LTXWorld,LTXNote.git,[],0.2810679
wlsgh7608,ProblemSolving.git,[],0.51763797
bufferum7011,epsilon_dev.git,[],0.0
AnilBASARAN,patika-en-buyuk-en-kucuk.git,[],0.0
MJU-Plant-Shop,Plant-Shop-Backend.git,[],0.41516736
anandk10,LeetcodePrep.git,[],0.0
EyeOfDarkness,FlameOut.git,[],0.38782704
JGMelon22,ShDockerUI.git,[],0.464905
Team6060-CircuitSerpents,BaseFalconSwerve-main-1-.git,[],0.0
hirohiso,competive-lib.git,[],0.0
M4CH1MA,Projeto-Vendas.git,[],0.0
Zavacky,TattooStudio.git,[],0.0
YoungSam95,Leetcode.git,[],0.0
alarming-effect,PetPark.git,[],0.0
luigi28-02,Platform.git,"[482, 745, 1924, 2184, 2285]",1.0
Yarema21,Java4.git,[],0.0
Barcodehub,BarkoManager.git,[],0.70710677
YOOSUNAH,baekjoon.practice.git,[],0.0
kelivreno,ShoppingCart.git,[],0.411843
Dexson-Dsouza,Leetcode.git,[],0.4473109
CryoYohan,LodgeFinder.git,[],0.53580636
KDE,kdeconnect-android.git,[],0.48382318
mirrerror,DiscordUtilsRecoded.git,[],0.43100324
wyatt-cuypers,MarathonTrackerNative.git,[],0.38887388
SpigotMC,BungeeCord.git,[],0.31706932
mohamed-abdelgwaad,Student-Management-System.git,[],0.0
Ahmedwahdan2003,Facebook.git,[],0.50489277
LRz00,tasklist-java.git,[],0.23304045
Kir-Antipov,egg-of-capitalism.git,[],0.40191224
evelizp,api-rest-spring-boot-pruebas-unitarias.git,[],0.44612533
sasohameul,CodingTest_Java-JavaScript.git,[],0.51763797
EdOc-PS,Projeto-Jaboc.git,[],0.0
joao9aulo,QuineRest.git,[],0.0
zero-ws,zero-energy.git,"[2524, 2386, 2344]",0.8631563
typetools,annotation-tools.git,[],0.69162804
ncsa,oa4mp.git,[],0.0
EinJOJO,smpengine.git,[],0.3749588
CrissPy036,Trabajos-LP1.git,[],0.42692322
UglyPigMan,Amalgam.git,[],0.30443692
Chaimaert,Chat_Application.git,[],0.6902075
chewett,adventofcode.git,[],0.0
jveverka,microprojects.git,[],0.6013403
SamuelParvu,TeamProject-TravelingBookingSystem.git,[],0.34450412
flaheathrenn,adventofcode2023.git,[],0.61286134
jasondaming,ctre_swerve.git,[],0.5721669
Sunagatov,Iced-Latte.git,[],0.6299575
hashgraph,hedera-mirror-node.git,[],0.36958602
vibssingh,RestAssured_TestNG_Demo.git,[],0.73544174
LoadedGuns,TestPlugin.git,[],0.70800495
tifan9,Expense_Tracker.git,[],0.43237
Dimitar-Peev,03.Java-Advanced-January-2024.git,[],0.4143004
kacper-,springb.git,[],0.57978576
couchbase,couchbase-lite-java-common.git,[],0.4559097
apache,shardingsphere.git,[787],0.93985665
openjdk,riscv-port-jdk11u.git,[],0.0
elastic,elasticsearch.git,[],0.0
Tavi007,ElementalCombat.git,[],0.20701842
daverbk,spring.git,[],0.32634363
Sasha-VAV,weather-app.git,[],0.47375706
danicoln,algamoney_api.git,[],0.37066045
ruanmoraes018,android-2023.1.git,[],0.0
caoguzelmas,food-ordering-service.git,[],0.446259
NicholsSchool,2024-Wembley-Comp.git,[],0.0
rrampage,wart.git,[],0.47688302
thomas-bouvier,insa-flink-lectures.git,[1226],0.8385348
Baeldung,spring-security-oauth.git,[626],1.0
AshutoshSahu913,Health_Care_Project.git,[],0.7278302
16underscore,Sort.git,[],0.68496525
lamsasa,CodeTest.git,[],0.0
nicolasard,demo-project.git,[],0.5445625
karanbhatti369,bookstore.git,[],0.5149892
Augusto11CB,Data-Structures-And-Algorithms.git,[],0.42667398
DanielOgnyanov,Crypto-World.git,[],0.0
performancecopilot,parfait.git,[],0.30623204
timk01,job4j_tracker.git,[],0.0
Dipali152522,Project2023.git,[],0.68179065
Wendelsena,CalculodeRaio.git,[],0.0
MineManiaUK,MineManiaAPI.git,[],0.3988257
jpdev01,asaasSdk.git,[],0.0
UltraCart,rest_api_v2_sdk_java.git,[],0.0
zgraceman,User-Management-System.git,[],0.28332892
Bia-source,Spring-Security-Todo.git,"[1003, 2234]",1.0
xLucaspx,estudos-java.git,[],0.57074404
Milton-Rafael-da-Silva-Nunes,LC_MIGRACAO.git,[2270],1.0
rishabh0199,QuoraSearch.git,[],0.50910443
IgorFilipiCardoso,ProjetoHotel.git,[],0.0
Handwoong,everyonewaiter-v2.git,[],0.0
jovanovicbogdan,auto-qa.git,[],0.45485142
Hoj4,BaekJoon-Programmers.git,[],0.51763797
NicholsSchool,2024-Gobo-Comp.git,[],0.0
MauricioResmar,FactoryMethod-Pattern-Of-Design-Type-Objects-Creational.git,[],0.25116053
vitalii-susukailo,barberry.git,[],0.49833417
signalapp,Signal-Server.git,[],0.45854637
3dcitydb,citydb-tool.git,[],0.36762434
Daniel3579,MTS.git,[],0.0
Davi-Hilario,projeto-spring-boot.git,"[611, 748, 798, 943, 2029, 2081, 920]",1.0
minandseok,order.git,"[2022, 2172]",1.0
bchavs12,RentalCarsAPI.git,[],0.43920252
berniedestin,employee-manager.git,[],0.0
Brunostaine,park.git,[],0.7601375
why20w18,java_algorithm.git,[],0.4363101
rhythmnain,Leetcode.git,[],0.3560339
ugur-uysal,manavKasa.git,[],0.0
microsoftgraph,msgraph-sdk-java-core.git,[626],1.0
itsnehagarg,SpringBootH2Project.git,[],0.6272817
eqasim-org,eqasim-java.git,[],0.42949304
NgxuAnGMH,github-DNS.git,[],0.0
btarg,Origami.git,[],0.24505048
alvarado-jntn,movie-mini-project.git,[],0.46757773
paulograbin,Workspace-Watcher.git,[],0.24401747
BarbaraKarvalho,zeroToHero.git,[],0.43613383
FranciscoSousaSoftDev,CESAE_Softdev_PRT_2023.git,[],0.37066045
bedirhanbalci,Kodlama.io.git,[],0.0
autumn-han,java.git,[],0.7250689
Yashwanth-PS,CarParkingLot.git,[285],1.0
noear,socketd.git,[],0.2727641
GoogleCloudPlatform,healthcare-data-harmonization.git,[],0.41531175
ivaanesteepar,Metodologia-de-la-Programacion.git,[],0.0
MichallBB,sdd.git,[],0.0
paulinakorus,Multithreading-during-painting-a-fence.git,[626],1.0
JasperTheMinecraftDev,TNT-Tag.git,[],0.5901755
Miltonrubio,BitacoraAndroid.git,[],0.0
pietrorpedro,desafio-picpay-simplificado.git,[],0.0
FelipeNegrelle,uniBall.git,"[482, 745, 1924, 2184, 2285]",1.0
915-Nistor-Anca,Faculty.git,[],0.41748583
reselbob,publishing-statemachine.git,[],0.42947036
SaulHdzA17,Proyecto_CV9.git,[],0.0
geoworo,hexlet-assignments.git,[],0.0
KVCarvalho,Java.git,[],0.0
apache,flink-connector-jdbc.git,"[814, 779]",0.9711299
Doisaac,someJavaProjects.git,[],0.3720237
lad338,java-playground.git,[],0.37226623
FrozenBirdXD,Physics-Engine.git,[373],0.8832774
yahyasemih,ft_norminette.git,[],0.40822068
Oluwatobiloba-ojo,diary.git,[],0.40350562
Cybrid-app,cybrid-api-id-java.git,"[1886, 2134]",0.93603086
AshtonHannon,ashlib-java.git,[],0.38790238
jeecgboot,autopoi.git,[],0.0
shivam999876,LeetCode.git,[],0.42310226
lilyOrio,hsp_java_stu.git,[],0.0
bnk-system-team3,BE.git,[],0.0
AnilBASARAN,patika-harmonik-sayilar.git,[],0.0
Tejas-Choudhari,Kafka_Spring-_boot.git,[],0.4675571
neo4j,graph-data-science.git,[],0.5376157
Falcon-JasonM,BlogInputLambda.git,[],0.0
nicebyy,CodingTest-Algorithm.git,[],0.51763797
cmjii,spring_worksapce.git,[],0.47202617
noahgeren,AdventOfCode2023.git,[],0.61286134
nbbrd,java-io-util.git,[],0.547303
shemminga,adventofcode2023.git,[],0.61286134
sjMun09,Algorithm.git,[],0.51763797
cklxl,spring-boot-cklxl.git,[],0.5485428
solmoonkang,algorithm-study.git,[],0.0
nahmad0315,DesignPattern.git,[],0.5102885
rizle00,StudyAndroid.git,[],0.0
old-fish-567,java_gateway.git,[],0.0
3unsol,Baekjoon.git,[],0.51763797
Erzbir,account-book.git,[],0.0
westrindade,parking.git,[],0.0
Anna-Sent,AdventOfCode.git,[],0.0
Evans-Kipkemoi,Learning-Java.git,[],0.5510488
jxxwon,apt.git,[],0.0
gkstjr,TIL-.git,[],0.0
anand-tiwary0,Assignments.git,[],0.59965086
elapsed9999,lab3.git,[],0.0
ImastOperations,SnowCemDealer.git,[],0.0
hwangse84,StudyAndroid.git,[],0.0
MV1998,NumberGuessingGame.git,[],0.0
w3stling,insynsregistret.git,[],0.35979268
AlbertSnows,PlaygroundJava.git,[],0.4066743
Vicheak,esm-coreapp.git,[],0.4101976
RosenlindDylan,tacos.git,[],0.514291
Maria-Clara-Bertoli,Grafos.git,[],0.0
Deeptakshgupta,javaPractice23-24.git,[],0.44931632
Knowre-Dev,KnowreAndroidLibrary.git,[],0.0
SACHSTech,processing-task-8-user-input-rachaelhychan.git,[],0.4051617
Kovair-Solutions,sdlc-demoproject.git,[],0.78563046
sam-michaels,Pomodoro-Timer.git,[],0.7278302
calubrecht,lazerwiki.git,[],0.50815606
mateusvpassos,calculadora-de-ip.git,[],0.0
Artem-ka-create,video-conference-api.git,[],0.4042213
Truly-Modular,Modular-Item-API.git,[],0.0
mateusesp,tsid-converter.git,[],0.63617134
Ilya364,java-filmorate.git,[],0.41899794
quirellc,Quire_QA_Automation_Project.git,[],0.7974087
flutter,flutter-intellij.git,[],0.0
justalittlemore1,DoodleJumpJava.git,[],0.664292
bcgov,EDUC-PEN-REPLICATION-API.git,[],0.32643133
BorislavN,multi-chat.git,[],0.42056888
Luigizera,JavaSE19.git,[],0.0
dygma0,archive.git,[],0.0
JEONG-JAEEUN,MakeUpMate.git,[2640],1.0
equodev,equo-ide.git,[],0.0
gokhanyanik,react-native-tutorial.git,[],0.68119043
StephenGStephenson,version-num.git,[],0.3386597
cmu-db,benchbase.git,[],0.48327076
gersonreismelo,taxpayers_and_tax.git,[],0.0
jamesgregorystewart,LeetCode.git,[],0.4672493
IosifSagient,adeies.git,[],0.0
