user,repo,simTL,maxSC
speak2vipin,Problem_Solving.git,[],0.0
Cipher7,Uni-2021-2025.git,[],0.0
ajaqueduarte,assignment2---COMPO3095.git,"[469, 869, 2480]",0.84293026
codekamit,splitwise-demo.git,"[716, 209, 958, 1536, 1845, 2303]",1.0
MdeVillefort,tetris.git,[],0.42581746
downthecrop,2009scape-mirror.git,[],0.30725473
minacle,hameln.git,[],0.38160512
Gaesol2,dessertFairy.git,[],0.0
hjferguson,Scavenger_Hunt_Mobile_App.git,[],0.5693687
sarahlagares,sarah-assighment-4.git,[],0.0
StevenSantosGuimaraes,App_Alcool_ou_Gasolina.git,[],0.0
RamiroMC,ProyectoFinal.git,[],0.0
Bkl-nyc,Java_learning.git,[],0.5510488
emy05,GFG.git,[],0.0
muhammadbisma21,Bisma_TugasDS.git,[],0.4152231
snehapoojary123,Dec2023POMSeriesTestNG.git,[2640],1.0
camilaPalacios2054,Robot.git,[],0.0
theonedev,onedev.git,[2640],1.0
chat2db,Chat2DB.git,[1013],0.9384382
pinapelz,yet-another-lavaplayer-bot.git,[],0.32725793
Crisnanda18,PBO-Game.git,[],0.55195963
juhyepyoun,Algorithm.git,[],0.0
ItziSpyder,PluginTemplate.git,[],0.0
AKeyvalue,skytakeout.git,[],0.0
madahaRCE,CodeSecOne.git,[],0.0
danilodepadua,Silenciados.git,[],0.0
f1v3-dev,algorithm.git,[],0.72731733
prithvirajbhosale,LeetCode.git,[],0.48888636
vxwo-opensource,spring-boot-experience.git,[],0.0
TobyCold,Minecraft-neoforge.git,[],0.0
justanotherinternetguy,AoC-2023.git,[],0.45203832
NiLongAo,spring-boot-cloud.git,[],0.6061463
flaskbott,xx-dianping.git,[],0.0
DSin20,DevOpsTest.git,[],0.0
NO-1-Morty,CloudLibrary.git,[],0.0
Yilmaz98,Leetcode.git,[],0.4473109
codejava-official,spring-mvc-form-validation.git,[2640],1.0
JesuitRobotics2374,BunnyBots2023.git,[],0.0
2-say,algorithm-study.git,[],0.0
serethia,BOJ-SWEA.git,[],0.51763797
codejava-official,spring-mvc-form-example.git,[],0.0
jyxjjj,DESMG-Android-Utility.git,[],0.41516736
joogahee,springDiary.git,[],0.0
tronprotocol,java-tron.git,"[1150, 128, 1070, 348, 991, 2076, 2273]",1.0
OneDay-OneCoding,KangJuHyeong.git,[],0.0
caiofurlann,client-ds.git,[595],0.8555253
MichaelRealTec,Files.git,[],0.0
zodac,advent-of-code.git,[],0.49645337
opopqkr,algorithm.git,[],0.0
FabyaneNayaraO,api_curriculo.git,[],0.0
useramandaaa,simulando-uma-conta-bancaria.git,[],0.0
bangomc,multimodulo.git,[],0.0
anishsaraogi,LeetCode.git,[],0.4473109
KdotJPG,Simply-Improved-Terrain.git,[],0.580187
MattSeb15,SurvivalTime-1.20.X.git,[],0.0
Commonjava,indy.git,[],0.39607587
Plano-West-Robotics,Rust-in-Piece-CenterStage-2023-24.git,[],0.68179065
