user,repo,simTL,maxSC
aspectran,aspectow.git,[],0.35046804
TheTheqs,exceptions1-java.git,[],0.0
csfwff,rhythm.git,"[2022, 2172]",1.0
Destron7,DSA.git,[],0.38945863
aravindkumar2,CODESOFT.git,[],0.0
surajcm,knowledge-share-quiz-bot.git,[],0.2787416
IRedDragonICY,CompactJV.git,[],0.3444177
harsh-dewan,Leetcode-Solutions.git,[],0.5056851
JohnTWD,meteor-rejects-vanillacpvp.git,[2640],1.0
Jubraz007,Jubraz007.git,[],0.5017061
Vivek-8877,Demo_Repo.git,[285],0.9090622
BinaryzzOrg,AYOKO-NAAAAAAAAA.git,[],0.5279694
subod4,Safa-app.git,"[716, 209, 958, 1536, 1845, 2303]",1.0
JohT,alias.git,[],0.55289876
Pradee014,JavaExam.git,[],0.5454172
706com,board-crud.git,"[2524, 2386, 2344]",0.8631563
guatarashi,ecommerce.git,[626],1.0
HEY-DEMO,assisted_practice_project.git,[],0.44801545
AimKey,LinkedList_Family.git,[],0.4850819
Kim-Sang-Hun,ProblemSolution.git,[],0.51763797
gyk4j,wreck.git,[],0.39281434
Amogh2009,2024-scouting-app.git,[],0.0
amol9372,ecomm-product.git,[],0.446259
NickAwrist,Death_Location_Plugin.git,[],0.435703
viniciusnogueira14,code-interview.git,[],0.48297724
entur,extime.git,[],0.5015051
Anandkshirsagar,SDE_Sheet.git,[],0.0
yrdsb-peths,final-greenfoot-project-JeanPETHS.git,[],0.4051617
ellyasiml,JavaSimplePrograms.git,[],0.41951758
ibbeh,chessengine.git,[],0.0
DennysGuy,Calculator-Application.git,[],0.5285976
emmah47,AgileMindApi.git,[],0.0
AlfonsInfo,Tech-Explore-SpringBoot-BP-RestfulAPI.git,[],0.25980893
Space-Club,Backend.git,[],0.0
cmjii,algorithm.git,[],0.51763797
bals1995,Selenium-and-Automation.git,[],0.0
Ilovemyjob,javaReview.git,"[482, 745, 1924, 2184, 2285]",1.0
divypatel56,Leet-75.git,[308],1.0
hsulimann,henrique.git,[],0.47897065
aminhamzah13,aminhamzah-task9.git,[],0.0
furkantprk,cevap_karsilastirma.git,[],0.0
SuprithTech,TicTacToe.git,[],0.51815534
eckim97,board.git,[],0.0
ehayik,persons-restapi-kata.git,[],0.49684674
AbdelrhmanHamouda,locust-k8s-operator.git,[],0.6093681
jagaldol,chat-foodie.git,[],0.47473463
surajkumar,jna-capture-experiment.git,[],0.31652087
Merliques,EDA.git,[],0.0
woz07,bcipher.git,[],0.6361691
Sianwa,ipg_sample-application.git,[],0.7474582
alparslanu6347,maven-app1.git,[],0.0
YPongDeveloper,Java-Thread-and-zero-copy-download.git,[],0.28646788
Antspihl,joke-shop-back.git,[],0.33613083
KerwinTang777,jackpot-delivery.git,[],0.0
laxman977,Project.git,[],0.33947095
susik2023,Algorithm.git,[],0.51763797
efecdml,Simple-Portfolio.git,[],0.3969701
olgierdjw,circular-buffer.git,[],0.0
DavidKarnik,bankWebApp.git,[1744],0.9077616
deepak-sekarbabu,ReactiveMongoCRUD.git,[],0.0
annamay934,IPWA02-01.git,[],0.0
oli-ver,datatables-ssp-java.git,[],0.50155467
Step3-kakao-tech-campus,Team7_BE.git,[],0.0
taehyung0519,study-Meta-.git,[],0.0
amitgade,dsa_java.git,[],0.5443919
huanUITk16,Mobile-Lab.git,[],0.0
akbora1994,FlashPay.git,[],0.23249578
ma1107201045,mall.git,[],0.0
PranshuBarar,BookNow.git,[],0.33658507
