user,repo,simTL,maxSC
I-hope1,mod-tools.git,[],0.74373496
Hyeonnam-J,diary-api.git,[],0.31205854
zhangddjs,LeetcodeGuide.git,[],0.46495783
kyfex-uwu,chess.git,[],0.7278302
JackFen,CRM_system.git,[],0.0
ProyectoSemana1-BC49,ms-cuentaBancaria.git,[],0.0
JoseLion,strict-null-check.git,[],0.40020186
ramanaguru,LeetCode_Problems-2024-.git,[],0.0
logicdrive,platformProjG2P1.git,[],0.0
zyx666yyds,xian-generator.git,[],0.0
woo-be,codetree-TILs.git,[],0.0
Mam-moS,Back-End-v2.git,[],0.0
juice119,study-springboot-up-and-running.git,[],0.0
Zowe-Java-SDK,ZosShell.git,[],0.47522306
Isru10,ASTU-bookstore.git,[],0.42338884
raafi-4z1,PetShop.git,"[62, 95, 142, 159, 169, 200, 272, 339, 342, 436, 437, 930, 941, 1108, 1225, 1486, 1545, 1569, 1650, 1724, 1767, 1970, 2018, 2056, 2098, 2103, 2128, 2263, 2429, 2456, 2643]",1.0
SACHSTech,processing-cpt-ethan-wu-and-stephen-liu.git,[],0.4051617
iJaeDragon,eGovFramework.git,[],0.0
kyleagren,chess.git,[],0.7278302
Love-MHDF,MHDF-Tools.git,[],0.0
BlackCatCode22,hello-world-Tonythebreadguy.git,[],0.4051617
Rapter1990,parkinglot.git,[],0.0
seonu5849,CodingTest.git,[],0.0
SahajKaran,MyCaddie.git,[],0.0
chengyuxing,rabbit-common.git,[],0.47531754
JarolyP,Java-Basic-Exercise.git,"[482, 745, 1924, 2184, 2285]",1.0
a-java-engineer,EveryDayPush.git,[],0.0
BlackCatCode22,module-01-post-a-java-file-here-KairiHer.git,[],0.4051617
tbbrady33,chess.git,[],0.7278302
DonSantacesaria89,RandomNumberGenerator.git,[],0.0
Slackjaw1431,SFHBackend.git,[],0.0
malinabooy,Unit.git,[],0.0
cardoso-mateus,GamesFlix.git,[],0.0
Daesyn23,Mingming_Cares.git,[],0.6970801
Icrenice,ING-ZOO-v2.git,[],0.6794342
KoosSA,Game.git,[],0.5442306
alyaamansor20,Private-Cloud-Storage-Server.git,[],0.0
egalli64,meb.git,[],0.0
Siverton,CSCI_1110_OOP_Coursework.git,[],0.46994382
PatriaSP,ahmsvmomst351.git,[],0.0
Jacksson,marvel.git,[],0.0
CravenCraft,EpicParagliders.git,[],0.4649727
OpenLiberty,guide-sessions.git,[],0.3670558
erikbjo,paths.git,[],0.51506966
BoazYashar,MaccabiPharm.git,[],0.3900724
fzl-22,pbo-kelas-professional.git,[],0.5901755
Etaroced,ASM1_1st_DSA_SourceCode_BuiHuyHoang_BH00315.git,[],0.23606504
veenasarode,demojpa.git,[],0.0
hannesknutsson,HungryBoii.git,[],0.37679
Habtamu-Dires,reactive-mongo.git,[],0.30220324
YuanErya,qbserver.git,[],0.0
JerThunder,JapanLanguageReviewer-Flipcard.git,[2640],1.0
dfsgdgsdgdg,multi-branch-pipe.git,[],0.0
LilVivek,cms.git,[],0.0
LuisOLivieri,Consumer_Java.git,[],0.0
anthonythom,StudentManagementSystem.git,[],0.547032
MartinAlbert1699,Martin_Sql.git,[],0.0
jlolling,talendcomp_tFileExcel.git,[],0.31537354
CristianTorrisi,Corso_Java_Developer.git,[],0.0
odoepner,tippotle.git,[],0.5094585
andreabreu-ti,jdev.maven-hibernate.git,[626],1.0
cppDevCode,coderhouse.git,[],0.0
sebastianbrzustowicz,Robot-tasker-API.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909]",0.94533795
sharathone23,dsa.git,[],0.0
fkohantorabi,AlansSpringProblem.git,[],0.25551
gabribn,API-Restful.git,[],0.0
vignesh-55,yubi-user-management-system.git,[],0.5149892
rafalzonk,LeetCode.git,[],0.42756483
apache,accumulo.git,[],0.0
ikar-zindo,k-curry-jib.git,[],0.47543097
FerchichiMohamedMehdi,TestSlashAgency.git,[],0.546898
umairsd,AdventJava.git,[],0.0
PatrikH1,ThirdProject.git,[],0.46594262
h-Soares,upload-download-api.git,[],0.46930128
katiewang22,Android-Studio-App-Tutorial.git,[],0.67992425
Aleksandr-Yashnik,Home.git,[],0.0
SamJNE,end_gateway_fix.git,[],0.27922288
CalegariMindSec,HTB_Writeups.git,[],0.0
Ciromontes,E-Commerce.git,[],0.56691575
AusierNeto,CamelCaseTDD.git,[],0.3641338
melodicore,dfxengine.git,[],0.44028932
LibrePDF,OpenPDF.git,[],0.72007865
schierlm,BibleMultiConverter.git,[],0.39591777
teo-nt,java-oo-projects.git,[],0.78763366
nzuguem,nzuguem-github-bot.git,[],0.58341545
FRC6834,Motor-Test-Bench.git,[],0.5129266
Malca,Autobusu_Tvarkarastis.git,[],0.0
bordjos,CinemaRepo.git,[],0.0
ishan-aggarwal,lld_by_ishan.git,[],0.47814646
swisspost,gateleen.git,[],0.4639037
bkushal,ProductService.git,[],0.66121554
Fuzss,enchantinginfuser.git,[],0.44589207
nadment,hop-expression.git,[],0.6321061
i-cronos,global.git,[],0.4651529
BlockManBlue,BLib.git,[],0.5497988
imadett88,Event-Driven-Spring-Cloud-KAFKA-Broker.git,[],0.59254664
GantaVenkataKousik,coding_Ninjas_potd.git,[],0.35552454
gkgoat1,goat-repo.git,[],0.0
hivemq,hivemq-swarm-extension-sdk.git,[],0.32174224
owlcs,owlapi.git,[],0.634382
JulesBobeuf,SpaceInvaders.git,[],0.52071553
Radopeev,CAGD.git,[],0.6026398
jerimkaura,soap-service.git,[],0.37800404
spt-development,spt-development-cid-jms-spring-boot.git,[],0.38017908
AliAlafif,tournament-registration.git,[],0.33994803
dedyk,JaponskiSlownik.git,[],0.0
Lailaismyname,playersguide.git,[],0.0
Mang00oo,FTC-TEAM-CODE-CASLV.git,[],0.51177967
mahmoud-seleem,Learn-Java-Basics.git,[],0.33834144
steel-wing,chess.git,[],0.0
SpeculativeCoder,adhoc-web.git,[],0.7436005
schemacrawler,SchemaCrawler.git,[],0.3046955
sarthakmanna,Competitive-Programming.git,[],0.0
Avankziar,TechnologyTree.git,[],0.37745142
Youghi,LearningJava.git,[],0.46263587
tanjul17,DSA-DLC.git,[],0.4473109
aquality-automation,aquality-selenium-java.git,[],0.4355814
ismafh,Ingenieria-Informatica.git,[],0.0
Yoursole1,EntityUtils.git,[],0.0
2023-SMHRD-IS-AI1,WithusRepo.git,[],0.39475518
EeegorL,LottoStat.git,[],0.43795353
MelihAogl,desktop-tutorial.git,[],0.55210465
kulwinderss,Sunspark_android_app.git,"[716, 209, 958, 1536, 1845, 2303]",1.0
Abhishekerai18,Training.git,[],0.0
cobinding,redis-lettuce.git,"[175, 260, 417, 849, 1609, 1825, 1945, 2107]",1.0
shinyoonsik,Ecommerce-System.git,[],0.0
OsmanMAli,-Enterprise-Computing-CNT-4714-.git,[],0.62212694
thorsten-k,jxhml.git,[],0.0
Sudip2m,DOS_PROJECT_2141013071.git,[],0.7278302
Almost-Developer,LoveBabbarSheet450.git,[],0.3815432
imSalik-Anwar,infotrixs.git,[],0.2606093
AbhishekASLK,Java-Core2Web.git,[],0.3882589
abdulazeem0517,Automaton-testing.git,[],0.4189065
AlexandrMelkozerov,check.git,[],0.71491486
harshadbprajapati,hibernatemapping.git,[],0.32815805
Gowrisundar,Data-Structures-and-Algorithms.git,[],0.4484604
MarksimKarki,University-Management-Systems.git,[],0.40434623
IT-Lelong,QuetPhatLieu.git,[],0.0
city-north,Notes.git,[626],1.0
luckdog2018,springboot-practice.git,[],0.0
OAlbuja,ProyectoAlgoritmoKNN.git,[],0.0
Asadulla-Turkangori,Infotrixs.git,[],0.30155042
RatanMasanta,PracticeJava.git,[],0.4498394
chenYi-Dai,smart-project-gateway.git,[],0.0
Difegue,DoujinSoft.git,[],0.0
jerickrip,spring-ecommerce.git,[],0.3965159
twils1337,Professional-Networking-App.git,[],0.5454172
shortcactus,CIS406_Assignments.git,[],0.0
MilladMozhdehi,Maven_test.git,[],0.6855329
dikaler,Shortest-Path-Through-Obstacles.git,[],0.27770194
LucasCoelho01,tech-challenge-01.git,[626],1.0
ProfessorMystic,PsychologicalAssessmentApp.git,[],0.5375929
BAHAA-THE-KING,ReactJS-Compiler.git,[],0.535534
george2108,SpringBootRecaptcha.git,[],0.7656097
Gehan-Mendis,report-automation.git,[],0.0
khom92,sv-ws-sb-mvc_jpa.git,[],0.61280006
emd4600,SporeModder-FX.git,[],0.35828155
Ossowitz,RabbitMQ.git,"[1150, 128, 1070, 348, 991, 2076, 2273]",1.0
eslamlotfy213,DevopsBasics.git,[],0.0
npal312,DuplicateFileFinder.git,[],0.32846218
team696,2023BuildSeason.git,[],0.61286134
ZacharyTalis,AltTextBot.git,[],0.3263442
nerdfactor,generated-rest.git,[],0.4833176
Hugo96sa,MySecondApp.git,[],0.53088313
URJC-Docencia,bloque-ii-ejercicio-1-Rod-Sot.git,[],0.4051617
MysticAakash07,Auth-App.git,[],0.46933421
jandvorak1,common-nanoid.git,[],0.47688302
eneskaen,BasicMusicPlayerforServices.git,[],0.37192085
MariChahud,Quiz-Reciclagem-Em-Java.git,[],0.76246464
NoumanAfzal54,OnlineShopping.git,[],0.0
BC7,Core-Launcher.git,[],0.3487661
abhishekmoola,java.git,[],0.39069167
maricr-sk,PostFixEval.git,[],0.36358604
AlibekIsomov,quiz-backend.git,[],0.0
WolfSurwail,Minecraft-Fabric-Modding.git,[],0.47671127
Ronco75,LeetCode-Top-Interview-150.git,[],0.35572284
shuvo0011,onlineProblemSolution.git,[],0.3690767
AbillahAzizi,AbillahAzizi-2110010268-TB.git,[626],1.0
Madhukar97,DSA-JAVA.git,[],0.0
The-Fireplace-Minecraft-Mods,Simply-Caterpillar.git,[],0.40083787
Bhavyawahie,NoteTakerApplication.git,[],0.35516012
AndroidLord,MangaExtractor.git,[],0.43227264
tors42,challengeaiexample.git,[],0.34553704
CERBON-MODS,Sugared-Concrete-Powder-FORGE.git,[],0.30590895
KevinA0ml,APD_automata-de-pila-determinista.git,[],0.5912422
sabhyeta1,PROG-Projekt.git,[],0.3739521
sherman,interview.git,[1652],0.922796
NikhilNaik1137,spring-boot-sample.git,[],0.7226232
MariaDB4j,MariaDB4j.git,[],0.0
Silanthris,ED23-24.git,[],0.0
mvpetrusenko,selenium-java-allure-j.git,[],0.0
EarthCaspian,java-spring-crud.git,[],0.38894996
Jugram-Chen,GifParser.git,[],0.44756103
FehmiTahsinDemirkan,PresentationAI-OpenAI-Integration.git,[],0.34451407
pacphi,cf-hoover-ui.git,[],0.33603314
ErickRenne,Logic-Exercises-Java.git,[],0.37792218
VanshitAggarwal,Library-Management-System-Using-Java-AWT-and-Swing.git,[],0.34700716
AbdulRehmanUNI,LeetCode.git,[],0.4036433
bikash-789,Ecom-Services.git,[],0.26124418
bigtangle,server.git,[],0.6264188
Dhavallc,ping_pong.git,[],0.34848353
wefashe,image-save.git,[],0.0
Sar-taj107,Code-Sandbox-Hacktoberfest23.git,[],0.32988244
dschadow,KeycloakSecurity.git,[],0.46480954
vrajendramandloi,kafkaProducerService.git,[],0.0
BenWorsley-19,music-enterprise.git,[],0.42677516
CodeUncut,mydsa.git,[],0.0
saurabhsingh17,dynamic-programming.git,[],0.31545907
varnikarathee,DSA_Leetcode.git,[],0.4473109
CKVarshini,VarshiniCK.git,[],0.43580526
roulpriya,dsa-150-interview-questions.git,[],0.37456924
harshjha1234,LeetCode-GFG-Problem-Practice.git,[],0.2631875
hoangthemanhzin,orchestrator-saga-pattern.git,[],0.46805432
Reedy-Creek-Robotics,Entropic-2022.git,[],0.43580526
VizKey01,ProgMeth_Tester.git,[],0.0
naveenkm121,SpringHerukoCRUD.git,[],0.47897065
papayankey,advent-of-code.git,[],0.33047274
Laurens-makel,frank-otel-instrumentation.git,[],0.34892994
irinatomic,Fitness_centre_microservises_project.git,[],0.52688676
qorelanguage,module-jni.git,[],0.63022023
HtmlUnit,htmlunit-neko.git,[],0.6344467
yeeevip,yeee-activiti7.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740]",0.96898097
Team-BC-1,gream.git,[],0.0
BlueCrewRobotics,2024-Crescendo.git,[],0.7436005
Jayeshabhang27,Test_automation_practice.git,[],0.6517903
MCZbrozek,Java_2251.git,[],0.37703428
Jkhall81,SpringBoot.git,[],0.60380065
VovkaMazurok,island.git,[],0.26550293
IngoHHacks,ResourceChickens.git,[],0.0
dongyan3721,carbon-capture.git,[],0.0
wildstang,robot_framework.git,[],0.0
prasanth76200,LeetCode_problems.git,[],0.36925465
kkkkimtaehyeon,algorithm_java.git,[],0.60041696
2897robo,codetree-TILs.git,[],0.0
TejaeW11,Weather-App.git,[],0.2886389
2kr2m,Staff_Manager.git,[],0.24179123
marcelosemerdjian,java-structures.git,[],0.43719533
Hendrix-Shen,MagicLib.git,[2640],1.0
FabricMC,yarn.git,[],0.60071635
Juni0505,Programmers.git,[],0.0
Ahmed-UPEC,java-spring-mongo-react.git,[626],1.0
idbrnd,official_site_back.git,[],0.5413878
Vijaysingh1621,JAVA-DSA-Course.git,[2640],1.0
TejaeW11,Door-Locking-System.git,[],0.20538445
hoonyworld,Algorithm.git,[],0.51763797
supportlaver,KimchiShoppingMall.git,[],0.0
KhoaTrinh18,63134337-JavaProgramming.git,[],0.0
StopTheClocks4ever,java-filmorate.git,[],0.41899794
AbelG9,ms-examen-exp.git,[],0.3819967
Wrinkk,spring_Study.git,[],0.0
SamuelMartins21,logica-de-programacao.git,[],0.0
ChloroProject-2023,dashboard.git,[],0.4557523
gustuevop,voll-med-api.git,[],0.0
letdtcode,java-core.git,[],0.5339571
cs-intro-reichman,hw05-haile200.git,[],0.4051617
VierinMoon,PP_1_1_5.git,[],0.0
leonardomottadev,desafio-anota-ai.git,[],0.70200884
srinivasa-vasu,ybdb-sealed-secrets.git,[],0.37778252
JKVRS,HLD.git,[],0.0
jjinwo0,baekjoon.git,[],0.51763797
jiyoung-Heo,baekjoon-algorithm.git,[],0.0
seregamorph,spring-test-smart-context.git,[876],0.8707178
Lakshmanaraomaradana,E-Commerce.git,[],0.64585686
ThePabkiXD,UNIDAD-4.git,[],0.0
A2lejo,AnthoAlejandro2023B.git,[],0.0
soft4mg,MGSudoku.git,[],0.4269276
jeseniaisabel231,jeseniaisabel2023b.git,[],0.60843706
gitaler,Mentcare.git,[],0.46994632
pedro-rods,Trabalho-java.git,[],0.0
Jsaulbautista,saulbau22.git,[],0.60843706
