user,repo,simTL,maxSC
manishpedd,InsurancePlan.git,[],0.7278302
rravely,SAFY.git,[],0.5080587
Gunay84,Git_Review2.git,[],0.62167346
bling-web,springboot.git,[],0.0
Tesnimkharbech,JavaCodes.git,[2640],1.0
el-moudni-hicham,chat-server-sockets.git,[],0.47868788
feliipenevesnow,API-Spring-Rest.git,[],0.0
ManarGamal885,Cryptography.git,[],0.31038147
Klotzi111,GsonUtil.git,[],0.55452293
FinancierJava,RockPaperScissors.git,[],0.0
JullyKhorolska,HomeWork6.git,[],0.49032375
danielfard,PruebaTenica.git,[],0.36752492
jacquelflores,schedule.git,[],0.0
cobinrox,berember.git,[],0.0
vinicost01,sistema_gerenciamento_de_estoque_e_vendas_e_dropship.git,[],0.0
AbdulkerimFettahoglu,oauth-server.git,[],0.4051617
marcelo781,estudos-programacao.git,[],0.0
MahinRahman8901,CarRaceTextBasedGame.git,[],0.27642244
mattleroy,cen4802.git,[],0.44442412
Vaskarbhowmik,git-boss.git,[],0.0
yaleel,Animal-Shelter.git,[],0.5216602
Dviela,OnlineShop.git,[],0.0
OpenNTF,openliberty-domino.git,[],0.75617427
GustavoPSA,base-spring-back.git,[],0.0
EricJoyBoy,Studying-with-ChatGPT.git,[],0.62755746
KunjMaheshwari,Data-Structure-And-Algorithm.git,[],0.0
MonsterTTL,AndroidApps.git,[],0.0
rei0313,JavaWithPython.git,[],0.52870023
sivaramanArch,lld.git,[],0.6517903
DangoDaniel,workshop2.git,[],0.0
Yash-29-10-2003,Basic-text-editor.git,[],0.4849041
mehdibenbouchaib,QuizM.git,"[471, 75]",0.85252166
Soureus,ToolFarming.git,[],0.28181732
leandroprios,compilador.git,[],0.61286134
CodeMentoring,ebook-api.git,[2270],1.0
Hernandez-Luis,Biblioteca.git,[],0.0
Thesamuel01,suneater.git,[],0.55550075
Adarsh345,unit_testing.git,[2510],0.8614317
vernonthedev,Coders-Database-Desktop-Application.git,[],0.33336467
PerfectoCode,Reporting-Samples.git,[],0.0
lomong7807,Java.git,[],0.0
gauravpatel222,LeetCode.git,[],0.0
sarasa0310,study-spring-boot-autoconfig.git,[626],1.0
orenccl,Spring-Boot-Mall.git,[],0.5493366
KevinZingg,M450.git,[626],1.0
kashyapjain,23MAM-2.git,[],0.62122566
Yalton,SkinwalkerMod.git,[],0.5307949
muhsan-javed,Notifications_in_Android.git,[],0.0
fourlastor-alexandria,harlequin.git,[],0.0
rabbitencoder,demoSpring.git,[],0.6705302
DS0708,baekjoon_java.git,[],0.0
YahorKa,AlgorithmsPart1.git,[],0.0
Sharath-majjigi,MailBox.git,[],0.51853603
Lekhan2004,JAVA.git,[],0.48569286
mohan230899,jenkins-final-project.git,[],0.4620154
Ryzaxd,chatroom.git,[],0.0
bobrossiotta,triangle.git,[],0.0
Dubbi96,spring_marKRs.git,[],0.6576804
bazzvkngo,Eva_01.git,[],0.0
R531Molina,TareasMovil.git,[],0.0
ImGodwin,Java-D3.git,[],0.6000213
vnarayanan26,BusinessProfileService.git,[],0.0
lixixi131,todo.git,"[473, 1297, 1498, 236, 788, 2173, 2141, 2445, 909, 740, 1731]",1.0
owleyeview,cs240-tool-library-group-project-2.git,[],0.0
riege,jasper-service-functions.git,[],0.33655447
Buda3118,veterinaria.git,"[62, 95, 142, 159, 169, 200, 272, 339, 342, 436, 437, 930, 941, 1108, 1225, 1486, 1545, 1569, 1650, 1724, 1767, 1970, 2018, 2056, 2098, 2103, 2128, 2263, 2429, 2456, 2643]",1.0
NoahArterburn,Module3LabNA.git,[],0.0
RehanAhmed-dotcom,NativeModuleIntegration.git,[],0.5400291
LucasVlrs,Estacionamento.git,"[482, 745, 1924, 2184, 2285]",1.0
Sync-BR,jogoperguntaeresposta.git,[],0.54119134
diegocurtino,katas.git,[],0.3135498
Ivennn12,Assessment-Recording-System.git,[],0.0
pooyanosk1382,SilkRoadClient.git,[],0.45411754
ZYu-922,myGuli.git,[],0.0
KHALIDFRANCIS,everythingLinkedList.git,[],0.0
deexita-tolambiya,testPipeline.git,[],0.4575077
gitujin,SPRING_MAP.git,[],0.0
K0TLINER,Model2MVCShop.git,[],0.62167346
prashant-vishwakarma,code-challenge.git,[],0.63557637
thusithathilina,SSI_example.git,[],0.0
AlibekKhudoykulov,TrackingWorkingTime.git,[],0.0
alexandresouva,voll-med.git,[],0.0
sharonnkanng,Asteroids.git,[],0.0
RiddhiGaudani,TDD-unit-testcases.git,[],0.0
tiffy2009,Registration-App.git,[],0.0
lixuemuyangfeng,smart.git,[],0.0
Loya123-123,BigData.git,[],0.0
Elecify,cybera-backend.git,[],0.0
Nick5412,test.git,[],0.0
SamuelGSa,poc-desvio-debito-online.git,[],0.0
jbarrios5,mcs.icejas.quizz.git,[],0.0
Eduard0803,OO.git,[],0.0
imeshrup,javaInterviewPractise.git,[],0.4841761
BrunoDelg,ApuntesJava.git,[],0.0
Jdoubleuotto,TwitterBot.git,[],0.0
victorsn99,GerenciadorDeProdutos.git,[],0.46308786
vitoskycl,hola-mundo-spring.git,[],0.0
